subject,triples,cycle
Q6077568,"[[""Isabel Bishop"", ""instance of"", ""human""], [""Isabel Bishop"", ""occupation"", ""illustrator""], [""New York City"", ""instance of"", ""geographic location""], [""New York School of Applied Design for Women"", ""instance of"", ""educational institution""], [""Isabel Bishop"", ""date of birth"", ""1902""], [""Isabel Bishop"", ""place of birth"", ""unknown""], [""Isabel Bishop"", ""sex or gender"", ""female""], [""Isabel Bishop"", ""educated at"", ""New York School of Applied Design for Women""], [""Isabel Bishop"", ""work location"", ""New York City""]]",1
Q60776100,"[[""Piyong Temjen Jamir"", ""instance of"", ""human""], [""Ganga Sharan Singh Award"", ""instance of"", ""award""], [""APJ Abdul Kalam"", ""instance of"", ""human""], [""2006"", ""instance of"", ""year""], [""India"", ""instance of"", ""country""], [""11th President of India"", ""instance of"", ""position""], [""Piyong Temjen Jamir"", ""award received"", ""Ganga Sharan Singh Award""], [""APJ Abdul Kalam"", ""occupation"", ""11th President of India""], [""Piyong Temjen Jamir"", ""country of citizenship"", ""India""], [""APJ Abdul Kalam"", ""country of citizenship"", ""India""]]",1
Q6078,"[[""Dr. Dre"", ""instance of"", ""human""], [""Dr. Dre"", ""educated at"", ""Centennial High School""], [""Dr. Dre"", ""educated at"", ""Fremont High School""], [""Centennial High School"", ""instance of"", ""educational institution""], [""Fremont High School"", ""instance of"", ""educational institution""], [""Dr. Dre"", ""birth year"", 1979]]",1
Q6085915,"[[""Istanbul"", ""instance of"", ""geographic entity""], [""Turgut Uyar"", ""instance of"", ""human""], [""Tomris Uyar"", ""instance of"", ""human""], [""1969"", ""instance of"", ""year""], [""Turgut Uyar"", ""movement"", ""Istanbul""], [""Turgut Uyar"", ""spouse"", ""Tomris Uyar""], [""Turgut Uyar"", ""date of event"", ""1969""]]",1
Q6087134,"[[""Bengt R\u221a\u2202si\u221a\u2202"", ""instance of"", ""human""], [""Bengt R\u221a\u2202si\u221a\u2202"", ""educated at"", ""Uppsala University""], [""Bengt R\u221a\u2202si\u221a\u2202"", ""educated at"", ""Dublin""], [""Bengt R\u221a\u2202si\u221a\u2202"", ""educated at"", ""Vienna""], [""Bengt R\u221a\u2202si\u221a\u2202"", ""educated at"", ""The Hague""], [""Bengt R\u221a\u2202si\u221a\u2202"", ""educated at"", ""Paris""], [""Bengt R\u221a\u2202si\u221a\u2202"", ""occupation"", ""attach\u221a\u00a9 at the Ministry for Foreign Affairs""]]",1
Q6087455,"[[""Israela Margalit"", ""instance of"", ""human""], [""Lorin Maazel"", ""instance of"", ""human""], [""Israela Margalit"", ""spouse"", ""Lorin Maazel""], [""Lorin Maazel"", ""spouse"", ""Israela Margalit""], [""Israela Margalit"", ""child"", ""two""]]",1
Q608815,"[[""Gaston Defferre"", ""instance of"", ""human""], [""Marseille"", ""instance of"", ""geographic location""], [""Mayor of Marseille"", ""instance of"", ""position""], [""33 years"", ""instance of"", ""time period""], [""1986"", ""instance of"", ""year""], [""Gaston Defferre"", ""position held"", ""Mayor of Marseille""], [""Gaston Defferre"", ""place of death"", ""Marseille""], [""Gaston Defferre"", ""date of death"", ""1986""]]",1
Q60884,"[[""G\u00fcnther Anders"", ""instance of"", ""human""], [""Hannah Arendt"", ""instance of"", ""human""], [""Elisabeth Freundlich"", ""instance of"", ""human""], [""Charlotte Lois Zelka"", ""instance of"", ""human""], [""G\u00fcnther Anders"", ""spouse"", ""Hannah Arendt""], [""G\u00fcnther Anders"", ""spouse"", ""Elisabeth Freundlich""], [""G\u00fcnther Anders"", ""spouse"", ""Charlotte Lois Zelka""], [""Hannah Arendt"", ""instance of"", ""philosopher""], [""Hannah Arendt"", ""instance of"", ""political scientist""], [""Elisabeth Freundlich"", ""instance of"", ""writer""], [""Charlotte Lois Zelka"", ""instance of"", ""pianist""]]",1
Q60903290,"[[""Elisabeth Severance Prentiss"", ""instance of"", ""human""], [""Dudley Peter Allen"", ""instance of"", ""human""], [""Cleveland"", ""instance of"", ""geographic entity""], [""Wellesley College"", ""instance of"", ""educational institution""], [""Elisabeth Severance Prentiss"", ""educated at"", ""Wellesley College""], [""Elisabeth Severance Prentiss"", ""spouse"", ""Dudley Peter Allen""], [""Dudley Peter Allen"", ""occupation"", ""surgeon""], [""Elisabeth Severance Prentiss"", ""place of birth"", ""Cleveland""]]",1
Q609172,"[[""Roland Burris"", ""instance of"", ""human""], [""Southern Illinois University Carbondale"", ""instance of"", ""educational institution""], [""Bachelor of Arts degree in political science"", ""instance of"", ""academic degree""], [""Roland Burris"", ""educated at"", ""Southern Illinois University Carbondale""], [""Roland Burris"", ""occupation"", ""political science""], [""1959"", ""instance of"", ""year""]]",1
Q60953,"[[""Lilli Palmer"", ""instance of"", ""human""], [""Rex Harrison"", ""instance of"", ""human""], [""25 January 1943"", ""instance of"", ""date""], [""1945"", ""instance of"", ""date""], [""Hollywood"", ""instance of"", ""geographic location""], [""Lilli Palmer"", ""occupation"", ""actor""], [""Rex Harrison"", ""occupation"", ""actor""], [""Lilli Palmer"", ""spouse"", ""Rex Harrison""], [""Rex Harrison"", ""spouse"", ""Lilli Palmer""], [""Lilli Palmer"", ""date of marriage"", ""25 January 1943""], [""Rex Harrison"", ""date of marriage"", ""25 January 1943""], [""Lilli Palmer"", ""moved to"", ""Hollywood""], [""Lilli Palmer"", ""move date"", ""1945""]]",1
Q6096029,"[[""Ivan Cacchioli"", ""instance of"", ""human""], [""Parma"", ""instance of"", ""sports team""], [""L'Aquila Calcio 1927"", ""instance of"", ""sports team""], [""Ivan Cacchioli"", ""given name"", ""Ivan""], [""Cacchioli"", ""family name"", ""Ivan Cacchioli""], [""Ivan Cacchioli"", ""member of sports team"", ""Parma""], [""Ivan Cacchioli"", ""member of sports team"", ""L'Aquila Calcio 1927""]]",1
Q6096719,"[[""Ivan Krsti\u0192\u00e1"", ""instance of"", ""human""], [""Ivan Krsti\u0192\u00e1"", ""occupation"", ""project""], [""Ivan Krsti\u0192\u00e1"", ""employer"", ""Apple""]]",1
Q60970,"[[""Sakis Rouvas"", ""instance of"", ""human""], [""Katia Zygouli"", ""instance of"", ""human""], [""3 July 2017"", ""instance of"", ""date""], [""Monday"", ""instance of"", ""day of the week""], [""Sakis Rouvas"", ""spouse"", ""Katia Zygouli""], [""Sakis Rouvas"", ""date of birth"", ""3 July 2017""]]",1
Q6097177,"[[""Ivan Pedrelli"", ""instance of"", ""human""], [""Benevento Calcio"", ""instance of"", ""sports team""], [""Vincenzo Sgambato"", ""instance of"", ""human""], [""Foggia"", ""instance of"", ""geographic location""], [""Ivan Pedrelli"", ""member of sports team"", ""Benevento Calcio""], [""Vincenzo Sgambato"", ""occupation"", ""loaned to Foggia""]]",1
Q609801,"[[""Thomas Rogne"", ""instance of"", ""human""], [""Ada Hegerberg"", ""instance of"", ""human""], [""Celtic"", ""instance of"", ""sports team""], [""Kilmarnock"", ""instance of"", ""sports team""], [""Glenn Loovens"", ""instance of"", ""human""], [""Hearts"", ""instance of"", ""sports team""], [""SPL"", ""instance of"", ""sports league""], [""Wigan"", ""instance of"", ""sports team""], [""Nottingham Forest"", ""instance of"", ""sports team""], [""Thomas Rogne"", ""member of sports team"", ""Celtic""], [""Thomas Rogne"", ""member of sports team"", ""Wigan""], [""Thomas Rogne"", ""spouse"", ""Ada Hegerberg""], [""Thomas Rogne"", ""work period (start)"", ""20 January 2010""], [""Celtic vs. Kilmarnock"", ""instance of"", ""sports event""], [""Celtic vs. Hearts"", ""instance of"", ""sports event""], [""Wigan vs. Nottingham Forest"", ""instance of"", ""sports event""]]",1
Q60984439,"[[""Mark L. Mayer"", ""instance of"", ""person""], [""Royal Society"", ""instance of"", ""organization""], [""Fellow of the Royal Society"", ""instance of"", ""award""], [""2019"", ""instance of"", ""year""], [""Mark L. Mayer"", ""award received"", ""Fellow of the Royal Society""], [""Mark L. Mayer"", ""field of work"", ""natural knowledge""], [""Fellow of the Royal Society"", ""year of occurrence"", ""2019""]]",1
Q6098615,"[[""Ive Sulentic"", ""instance of"", ""human""], [""1999"", ""instance of"", ""date""], [""December 2007"", ""instance of"", ""date""], [""Vancouver Whitecaps"", ""instance of"", ""sports team""], [""Croatia S."", ""instance of"", ""sports team""], [""Ive Sulentic"", ""occupation"", ""professional career""], [""Ive Sulentic"", ""member of sports team"", ""Vancouver Whitecaps""], [""Ive Sulentic"", ""member of sports team"", ""Croatia S.""]]",1
Q60991,"[[""Heinrich Lehmann-Willenbrock"", ""instance of"", ""human""], [""Heinrich Lehmann-Willenbrock"", ""occupation"", ""Officer Candidate""], [""Heinrich Lehmann-Willenbrock"", ""military branch"", ""Reichsmarine""], [""Heinrich Lehmann-Willenbrock"", ""country of citizenship"", ""Weimar Republic""], [""Naval Infantry"", ""instance of"", ""military unit""], [""Heinrich Lehmann-Willenbrock"", ""educated at"", ""Naval Infantry""]]",1
Q60991255,"[[""Claudine R\u221a\u2202hnisch"", ""instance of"", ""human""], [""Claudine R\u221a\u2202hnisch"", ""given name"", ""Claudine""], [""R\u221a\u2202hnisch"", ""instance of"", ""family name""], [""Claudine R\u221a\u2202hnisch"", ""family name"", ""R\u221a\u2202hnisch""], [""Florence Nightingale Medal"", ""instance of"", ""award""], [""Claudine R\u221a\u2202hnisch"", ""award received"", ""Florence Nightingale Medal""], [""1963"", ""instance of"", ""year""], [""Claudine R\u221a\u2202hnisch"", ""award received"", ""1963""]]",1
Q61001,"[[""Erich Topp"", ""instance of"", ""human""], [""Erich Topp"", ""member of"", ""Reichsmarine""], [""Erich Topp"", ""occupation"", ""flotilla admiral""], [""Erich Topp"", ""occupation"", ""Frigate Captain""], [""Erich Topp"", ""occupation"", ""adjutant""], [""Erich Topp"", ""employer"", ""Karlsruhe""], [""Erich Topp"", ""educated at"", ""Naval Academy M\u221a\u00barwik""], [""Crew 34"", ""instance of"", ""military unit""], [""Erich Topp"", ""member of"", ""Crew 34""], [""Karlsruhe"", ""instance of"", ""military equipment""]]",1
Q61005008,"[[""Carrie Chase Davis"", ""instance of"", ""human""], [""Carrie Chase Davis"", ""occupation"", ""teacher""], [""Carrie Chase Davis"", ""occupation"", ""doctor""], [""Carrie Chase Davis"", ""educated at"", ""Howard University College of Medicine""], [""Carrie Chase Davis"", ""instance of"", ""bacteriologist""], [""Howard University College of Medicine"", ""instance of"", ""educational institution""], [""Carrie Chase Davis"", ""graduated from"", ""Howard University College of Medicine""]]",1
Q610249,"[[""Pat Heard"", ""instance of"", ""human""], [""Middlesbrough"", ""instance of"", ""location""], [""Sheffield Wednesday"", ""instance of"", ""sports team""], [""Second Division"", ""instance of"", ""sports competition""], [""Aston Villa"", ""instance of"", ""sports team""], [""Pat Heard"", ""member of sports team"", ""Middlesbrough""], [""Pat Heard"", ""member of sports team"", ""Sheffield Wednesday""], [""Pat Heard"", ""member of sports team"", ""Aston Villa""], [""Sheffield Wednesday"", ""sport"", ""football""], [""Aston Villa"", ""sport"", ""football""], [""Pat Heard"", ""instance of"", ""professional footballer""]]",1
Q61050992,"[[""Adele Ferguson"", ""instance of"", ""human""], [""Deb Masters"", ""instance of"", ""human""], [""Mario Christodoulou"", ""instance of"", ""human""], [""Gold Walkley award"", ""instance of"", ""award""], [""Banking Bad"", ""instance of"", ""story""], [""Commonwealth Bank"", ""instance of"", ""bank""], [""financial planning and advice services"", ""instance of"", ""service""], [""Adele Ferguson"", ""award received"", ""Gold Walkley award""], [""Deb Masters"", ""award received"", ""Gold Walkley award""], [""Mario Christodoulou"", ""award received"", ""Gold Walkley award""], [""Adele Ferguson"", ""occupation"", ""journalist""], [""Deb Masters"", ""occupation"", ""journalist""], [""Mario Christodoulou"", ""occupation"", ""journalist""], [""Banking Bad"", ""about"", ""financial planning and advice services""], [""financial planning and advice services"", ""provider"", ""Commonwealth Bank""]]",1
Q61058575,"[[""Anne Lise \u00d8dn\u00f8y"", ""instance of"", ""human""], [""Anne Lise \u00d8dn\u00f8y"", ""sex or gender"", ""female""], [""Stavanger Cathedral"", ""instance of"", ""sacred architecture""], [""Anne Lise \u00d8dn\u00f8y"", ""occupation"", ""provost""], [""Anne Lise \u00d8dn\u00f8y"", ""position held"", ""provost of Stavanger Cathedral""], [""Anne Lise \u00d8dn\u00f8y"", ""occupation"", ""bishop""], [""Anne Lise \u00d8dn\u00f8y"", ""position held"", ""bishop""], [""Anne Lise \u00d8dn\u00f8y"", ""religion or worldview"", ""Christianity""]]",1
Q6106404,"[[""J. M. Gordon"", ""instance of"", ""human""], [""J. M. Gordon"", ""occupation"", ""member of the chorus""], [""J. M. Gordon"", ""employer"", ""D'Oyly Carte Opera Company touring companies""], [""Patience"", ""instance of"", ""Gilbert and Sullivan's work""], [""1883"", ""instance of"", ""year""]]",1
Q61071,"[[""Walter Gropius"", ""instance of"", ""human""], [""Alma Mahler"", ""instance of"", ""human""], [""Gustav Mahler"", ""instance of"", ""human""], [""1915"", ""instance of"", ""year""], [""Walter Gropius"", ""spouse"", ""Alma Mahler""], [""Alma Mahler"", ""spouse"", ""Walter Gropius""], [""Alma Mahler"", ""spouse"", ""Gustav Mahler""]]",1
Q610788,"[[""Ant\u00f3nio Costa"", ""instance of"", ""human""], [""Jos\u00e9 S\u00f3crates"", ""instance of"", ""human""], [""Minister of State and Internal Administration"", ""instance of"", ""position""], [""MEP"", ""instance of"", ""position""], [""Government of Jos\u00e9 S\u00f3crates"", ""instance of"", ""government""], [""2005 national elections"", ""instance of"", ""election""], [""Ant\u00f3nio Costa"", ""position held"", ""Minister of State and Internal Administration""], [""Ant\u00f3nio Costa"", ""position held"", ""MEP""], [""Ant\u00f3nio Costa"", ""participant in"", ""2005 national elections""], [""Jos\u00e9 S\u00f3crates"", ""participant in"", ""2005 national elections""], [""Minister of State and Internal Administration"", ""member of"", ""Government of Jos\u00e9 S\u00f3crates""], [""Ant\u00f3nio Costa"", ""position held"", ""Minister of State and Internal Administration""]]",1
Q61082,"[[""Karl August Wittfogel"", ""instance of"", ""human""], [""Independent Social Democratic Party of Germany"", ""instance of"", ""political party""], [""L\u221a\u00baneburg local of the Independent Social Democratic Party of Germany"", ""instance of"", ""organization""], [""Karl August Wittfogel"", ""employer"", ""L\u221a\u00baneburg local of the Independent Social Democratic Party of Germany""], [""Karl August Wittfogel"", ""member of political party"", ""Independent Social Democratic Party of Germany""]]",1
Q610850,"[[""Nicola Pavarini"", ""instance of"", ""human""], [""Siena"", ""instance of"", ""sports team""], [""Antonio Mirante"", ""instance of"", ""human""], [""Marco Fortin"", ""instance of"", ""human""], [""Parma"", ""instance of"", ""sports team""], [""Luca Bucci"", ""instance of"", ""human""], [""Nicola Pavarini"", ""member of sports team"", ""Siena""], [""Nicola Pavarini"", ""member of sports team"", ""Parma""], [""Antonio Mirante"", ""member of sports team"", ""Siena""], [""Marco Fortin"", ""member of sports team"", ""Siena""], [""Luca Bucci"", ""member of sports team"", ""Parma""]]",1
Q610855,"[[""Felipe dal Belo"", ""instance of"", ""human""], [""21 August 2012"", ""instance of"", ""date""], [""Siena"", ""instance of"", ""sports team""], [""Felipe dal Belo"", ""member of sports team"", ""Siena""], [""21 August 2012"", ""work period (start)"", ""Felipe dal Belo""]]",1
Q610867,"[[""Danny Fox"", ""instance of"", ""human""], [""Danny Fox"", ""occupation"", ""football player""], [""Celtic"", ""instance of"", ""sports team""], [""Everton"", ""instance of"", ""sports team""], [""Aston Villa"", ""instance of"", ""sports team""], [""Southampton"", ""instance of"", ""sports team""], [""Burnley"", ""instance of"", ""sports team""], [""Nottingham Forest"", ""instance of"", ""sports team""], [""Danny Fox"", ""member of sports team"", ""Celtic""], [""Danny Fox"", ""member of sports team"", ""Everton""], [""Danny Fox"", ""member of sports team"", ""Southampton""], [""Danny Fox"", ""member of sports team"", ""Burnley""], [""Danny Fox"", ""member of sports team"", ""Nottingham Forest""], [""2009-07-24"", ""instance of"", ""date""], [""2004-10"", ""instance of"", ""date""], [""2011-08-11"", ""instance of"", ""date""], [""2010-01-29"", ""instance of"", ""date""], [""2014-01-30"", ""instance of"", ""date""], [""Danny Fox"", ""work period (start)"", ""2009-07-24""], [""Danny Fox"", ""work period (start)"", ""2004-10""], [""Danny Fox"", ""work period (start)"", ""2011-08-11""], [""Danny Fox"", ""work period (start)"", ""2010-01-29""], [""Danny Fox"", ""work period (start)"", ""2014-01-30""]]",1
Q611056,"[[""4 November 2009"", ""instance of"", ""date""], [""Simone Confalone"", ""instance of"", ""human""], [""Lega Pro Prima Divisione"", ""instance of"", ""football league""], [""Ternana Calcio"", ""instance of"", ""football club""], [""Imola"", ""instance of"", ""football club""], [""six months"", ""instance of"", ""time interval""], [""Summer of 1995"", ""instance of"", ""date""], [""Serie C"", ""instance of"", ""football league""], [""San Marino Calcio"", ""instance of"", ""football club""], [""Simone Confalone"", ""member of sports team"", ""Ternana Calcio""], [""Simone Confalone"", ""member of sports team"", ""Imola""], [""Simone Confalone"", ""member of sports team"", ""San Marino Calcio""], [""Ternana Calcio"", ""member of sports team"", ""Lega Pro Prima Divisione""], [""San Marino Calcio"", ""member of sports team"", ""Serie C""]]",1
Q6111158,"[[""Jack Barnes"", ""instance of"", ""human""], [""Jack Barnes"", ""occupation"", ""professional football""], [""Jack Barnes"", ""medical condition"", ""foot injury""], [""Jack Barnes"", ""member of sports team"", ""York City games""], [""Jack Barnes"", ""member of sports team"", ""Watford""], [""Jack Barnes"", ""member of sports team"", ""Coventry City""], [""Neil McBain"", ""instance of"", ""human""], [""Neil McBain"", ""occupation"", ""manager""], [""Watford"", ""instance of"", ""sports team""], [""Coventry City"", ""instance of"", ""sports team""], [""York City games"", ""instance of"", ""sports team""]]",1
Q611116,"[[""Lorenzo Crisetig"", ""instance of"", ""human""], [""Cagliari Calcio"", ""instance of"", ""sports team""], [""11 July 2014"", ""instance of"", ""date""], [""Lorenzo Crisetig"", ""member of sports team"", ""Cagliari Calcio""], [""Lorenzo Crisetig"", ""work period (start)"", ""11 July 2014""]]",1
Q6111740,"[[""Jack Collins"", ""instance of"", ""human""], [""Betsy Collins"", ""instance of"", ""human""], [""Pittsgrove Township"", ""instance of"", ""geographic location""], [""Jack Collins"", ""residence"", ""Pittsgrove Township""], [""Betsy Collins"", ""residence"", ""Pittsgrove Township""]]",1
Q6112322,"[[""Jack Elkes"", ""instance of"", ""human""], [""Jack Elkes"", ""place of birth"", ""Snedshill, Oakengates, Shropshire""], [""Jack Elkes"", ""occupation"", ""football player""], [""Jack Elkes"", ""member of sports team"", ""Birmingham""], [""Jack Elkes"", ""member of sports team"", ""Wellington Town""], [""Jack Elkes"", ""member of sports team"", ""Stalybridge Celtic""], [""Wellington Town"", ""instance of"", ""sports team""], [""Stalybridge Celtic"", ""instance of"", ""sports team""], [""Birmingham"", ""instance of"", ""sports team""], [""1919 Football League (Midland Section) subsidiary competition"", ""instance of"", ""competition""], [""1919 Football League (Midland Section) subsidiary competition"", ""participant"", ""Birmingham""]]",1
Q6112355,"[[""Jack English"", ""instance of"", ""human""], [""Jack English"", ""occupation"", ""player-manager""], [""Jack English"", ""member of sports team"", ""Blades""], [""Jack English"", ""member of sports team"", ""Darlington""], [""Jack English"", ""coach of sports team"", ""Darlington""], [""Jack English"", ""given name"", ""Jack""], [""Jack English"", ""family name"", ""English""]]",1
Q611240,"[[""Simone Sini"", ""instance of"", ""human""], [""15 July 2015"", ""instance of"", ""date""], [""two-year contract"", ""instance of"", ""contract""], [""Serie B"", ""instance of"", ""sports league""], [""Virtus Entella"", ""instance of"", ""sports team""], [""Simone Sini"", ""member of sports team"", ""Virtus Entella""], [""Simone Sini"", ""occupation"", ""footballer""], [""Virtus Entella"", ""sport"", ""football""], [""Simone Sini"", ""date of contract"", ""15 July 2015""], [""Simone Sini"", ""contract duration"", ""two-year contract""], [""Virtus Entella"", ""member of sports league"", ""Serie B""]]",1
Q6112564,"[[""Jack Foster"", ""instance of"", ""human""], [""Southampton"", ""instance of"", ""sports team""], [""Frank Costello"", ""instance of"", ""human""], [""Jack Foster"", ""member of sports team"", ""Southampton""], [""Frank Costello"", ""member of sports team"", ""Southampton""], [""Jack Foster"", ""given name"", ""Jack""], [""Frank Costello"", ""given name"", ""Frank""], [""Jack Foster"", ""family name"", ""Foster""], [""Frank Costello"", ""family name"", ""Costello""]]",1
Q6112720,"[[""Jack Gilpin"", ""instance of"", ""human""], [""Jack Gilpin"", ""occupation"", ""priest""], [""Jack Gilpin"", ""religion or worldview"", ""Episcopal Church""]]",1
Q6113105,"[[""Jack Hillman"", ""instance of"", ""human""], [""Jack Hillman"", ""given name"", ""Jack""], [""Hillman"", ""family name"", ""Hillman""], [""Jack Hillman"", ""occupation"", ""footballer""], [""Turf Moor"", ""instance of"", ""architectural structure""], [""Everton"", ""instance of"", ""sports team""], [""Manchester City"", ""instance of"", ""sports team""], [""Notts County"", ""instance of"", ""sports team""], [""First Division"", ""instance of"", ""sports league""], [""Hyde Road"", ""instance of"", ""geographic location""], [""Jack Hillman"", ""member of sports team"", ""Everton""], [""Jack Hillman"", ""member of sports team"", ""Manchester City""], [""Jack Hillman"", ""position played on team / speciality"", ""goalkeeper""], [""Jack Hillman"", ""date of birth"", ""1868""], [""Jack Hillman"", ""date of death"", ""1943""], [""Jack Hillman"", ""country of citizenship"", ""England""], [""Jack Hillman"", ""country for sport"", ""England""], [""football"", ""instance of"", ""sport""], [""Jack Hillman"", ""sport"", ""football""]]",1
Q6113437,"[[""Jack Kendall"", ""instance of"", ""human""], [""Jack Kendall"", ""occupation"", ""goalkeeper""], [""Jack Kendall"", ""member of sports team"", ""Peterborough United""], [""Jack Kendall"", ""member of sports team"", ""Lincoln""], [""Len Hill"", ""instance of"", ""human""], [""Len Hill"", ""occupation"", ""goalkeeper""], [""Peterborough United"", ""instance of"", ""sports team""], [""Lincoln"", ""instance of"", ""sports team""], [""Midland League"", ""instance of"", ""sports league""], [""Jack Kendall"", ""position played on team / speciality"", ""first choice goalkeeper""], [""Jack Kendall"", ""date of last game"", ""March 1930""], [""Jack Kendall"", ""sport"", ""football""], [""Len Hill"", ""position played on team / speciality"", ""first choice goalkeeper""]]",1
Q6113547,"[[""Jack L. Jones"", ""instance of"", ""human""], [""May 1894"", ""instance of"", ""date""], [""Sheffield United"", ""instance of"", ""sports team""], [""Sheffield United Cricket Club"", ""instance of"", ""sports team""], [""Jack L. Jones"", ""member of sports team"", ""Sheffield United""], [""Jack L. Jones"", ""member of sports team"", ""Sheffield United Cricket Club""]]",1
Q6113800,"[[""Jack M. Wilson"", ""instance of"", ""human""], [""AAPT"", ""instance of"", ""organization""], [""Rensselaer Polytechnic Institute"", ""instance of"", ""educational institution""], [""Lois J."", ""instance of"", ""position""], [""Insurance policy"", ""instance of"", ""financial instrument""], [""Scholarship fund"", ""instance of"", ""financial fund""], [""Retirement"", ""instance of"", ""life event""], [""President"", ""instance of"", ""position""], [""Jack M. Wilson"", ""occupation"", ""director of the Lois J.""], [""Jack M. Wilson"", ""employer"", ""Rensselaer Polytechnic Institute""], [""Jack M. Wilson"", ""position held"", ""President""], [""Jack M. Wilson"", ""member of"", ""AAPT""], [""Scholarship fund"", ""maintained by"", ""Jack M. Wilson""], [""Insurance policy"", ""contributes to"", ""Scholarship fund""], [""Jack M. Wilson"", ""instance of"", ""retirement""], [""Rensselaer Polytechnic Institute"", ""location"", ""New York""]]",1
Q6114047,"[[""Jack McNee"", ""instance of"", ""human""], [""Fulham"", ""instance of"", ""sports team""], [""Jack McNee"", ""member of sports team"", ""Fulham""], [""August 1901"", ""instance of"", ""date""], [""Southern League Division Two"", ""instance of"", ""sports league""]]",1
