subject,correction_prompt
Q1087016,"The following triples for the subject need attention:

Errors:
Triple: ['Plutarch', 'educated at', 'University of Charleston']
Error: Object 'University of Charleston' not defined as an instance.

Triple: ['Plutarch', 'date of birth', '1998']
Error: Object '1998' not defined as an instance.

Triple: ['MA in Interdisciplinary Studies in Humanities', 'field of work', 'film studies']
Error: Object 'film studies' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1089106,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Salvatore Foti', 'instance of', 'human']
Note: Subject 'Salvatore Foti' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q108941,"The following triples for the subject need attention:

Errors:
Triple: ['Jos\\u00e9 de Figueroa y Alonso-Mart\\u00ednez', 'occupation', 'musician']
Error: Object 'musician' not defined as an instance.

Triple: ['Jean, Grand Duke of Luxembourg', 'position', 'Grand Duke of Luxembourg']
Error: Error: Property 'position' not found in properties.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10896,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Doncaster Rovers Belles', 'instance of', 'sports team']
Note: Subject 'Doncaster Rovers Belles' is not used in other triples.

Triple: ['2008', 'instance of', 'year']
Note: Subject '2008' is not used in other triples.

Triple: ['2010', 'instance of', 'year']
Note: Subject '2010' is not used in other triples.

Triple: ['2006', 'instance of', 'year']
Note: Subject '2006' is not used in other triples.

Triple: ['2013', 'instance of', 'year']
Note: Subject '2013' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1090835,"The following triples for the subject need attention:

Errors:
Triple: ['Jennette McCurdy', 'occupation', 'actress']
Error: Object 'actress' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1091400,"The following triples for the subject need attention:

Errors:
Triple: ['1. FC Pressig', 'part of', 'Serie B']
Error: Relation 'part of' not present in subject properties for '1. FC Pressig'

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10916403,"The following triples for the subject need attention:

Errors:
Triple: ['Todd Russell Platts', 'instance of', 'human']
Error: Instance type 'human' not associated with any property for subject 'Todd Russell Platts'

Triple: ['1940', 'instance of', 'year']
Error: Instance type 'year' not associated with any property for subject '1940'

Triple: ['Hong Kong', 'instance of', 'city']
Error: Instance type 'city' not associated with any property for subject 'Hong Kong'

Triple: ['Johannes Andreas Quenstedt', 'met', 'Todd Russell Platts']
Error: Error: Property 'met' not found in properties.

Triple: ['Johannes Andreas Quenstedt', 'occupation', 'dancer']
Error: Object 'dancer' not defined as an instance.

Triple: ['Meeting of Johannes Andreas Quenstedt and Todd Russell Platts', 'place', 'Hong Kong']
Error: Error: Property 'place' not found in properties.

Triple: ['Meeting of Johannes Andreas Quenstedt and Todd Russell Platts', 'time', '1940']
Error: Error: Property 'time' not found in properties.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109255,"The following triples for the subject need attention:

Errors:
Triple: ['Robert Rodriguez', 'occupation', 'cycling']
Error: Object 'cycling' not defined as an instance.

Triple: ['Jean Stablinski', 'occupation', 'cycling']
Error: Object 'cycling' not defined as an instance.

Triple: ['UAE Team Emirates‚ÄìCampagnolo', 'participant in', 'cycling']
Error: Object 'cycling' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1093594,"The following triples for the subject need attention:

Errors:
Triple: ['Emmy von Winterfeld-Warnow', 'work period (start)', '2007-07-06']
Error: Object '2007-07-06' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109428,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['German Bundesliga', 'instance of', 'sports league']
Note: Subject 'German Bundesliga' is not used in other triples.

Triple: ['Serie A', 'instance of', 'sports league']
Note: Subject 'Serie A' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10951943,"The following triples for the subject need attention:

Errors:
Triple: ['1992 general election', 'instance of', 'general election']
Error: Instance type 'general election' not valid for object '1992 general election' with property 'participant in'

Triple: ['Teodor Waga', 'position held', 'wissenschaftlicher Assistent at the 27th D√°il']
Error: Object 'wissenschaftlicher Assistent at the 27th D√°il' not defined as an instance.

Triple: ['Teodor Waga', 'occupation', 'politician']
Error: Object 'politician' not defined as an instance.

Triple: ['Teodor Waga', 'participant in', '1992 general election']
Error: Relation 'participant in' not present in subject properties for 'Teodor Waga'

Unused Declarations:
Triple: ['27th D√°il', 'instance of', 'parliament']
Note: Subject '27th D√°il' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1095307,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Evanston, Illinois', 'instance of', 'geographic location']
Note: Subject 'Evanston, Illinois' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109553,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Columbia University', 'instance of', 'educational institution']
Note: Subject 'Columbia University' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1095677,"The following triples for the subject need attention:

Errors:
Triple: ['Friedrich August Stüler', 'award received', 'title of honor']
Error: Object 'title of honor' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109588,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['September 2012', 'instance of', 'time period']
Note: Subject 'September 2012' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109608,"The following triples for the subject need attention:

Errors:
Triple: ['Maria Cantwell', 'occupation', 'Norwegian singer']
Error: Object 'Norwegian singer' not defined as an instance.

Unused Declarations:
Triple: ['Marietta, Georgia', 'instance of', 'geographic location']
Note: Subject 'Marietta, Georgia' is not used in other triples.

Triple: ['Tyre', 'instance of', 'geographic location']
Note: Subject 'Tyre' is not used in other triples.

Triple: ['Potsdam', 'instance of', 'geographic location']
Note: Subject 'Potsdam' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109731,"The following triples for the subject need attention:

Errors:
Triple: ['Philadelphia', 'instance of', 'city']
Error: Instance type 'city' not valid for object 'Philadelphia' with property 'location'

Triple: ['University of Bukovinian State Medical University', 'location', 'Philadelphia']
Error: Relation 'location' not present in subject properties for 'University of Bukovinian State Medical University'

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1097511,"The following triples for the subject need attention:

Errors:
Triple: ['Hun Sen', 'occupation', 'football player']
Error: Object 'football player' not defined as an instance.

Unused Declarations:
Triple: ['2011 NFL Draft', 'instance of', 'event']
Note: Subject '2011 NFL Draft' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1097566,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1994', 'instance of', 'year']
Note: Subject '1994' is not used in other triples.

Triple: ['June', 'instance of', 'month']
Note: Subject 'June' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1098196,"The following triples for the subject need attention:

Errors:
Triple: ['Claudio Borgore', 'position played on team / speciality', 'Did not play in first game of season at Coppa Italia']
Error: Object 'Did not play in first game of season at Coppa Italia' not defined as an instance.

Triple: ['Claudio Borgore', 'place of birth', 'Not explicitly mentioned']
Error: Object 'Not explicitly mentioned' not defined as an instance.

Triple: ['Daniele Portanova', 'place of birth', 'Not explicitly mentioned']
Error: Object 'Not explicitly mentioned' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109852,"The following triples for the subject need attention:

Errors:
Triple: ['MSV Neuruppin', 'league', 'Bundesliga']
Error: Subject 'MSV Neuruppin' type 'sports team' does not satisfy the property 'league' subject constraints: ['sports award', 'sports transaction', 'sporting event', 'sports organization', 'competition', 'human']

Unused Declarations:
Triple: ['VfL Bochum', 'instance of', 'sports team']
Note: Subject 'VfL Bochum' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109868,"The following triples for the subject need attention:

Errors:
Triple: ['Tianqi Emperor', 'work period (start)', 'January 2012']
Error: Object 'January 2012' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q109956,"The following triples for the subject need attention:

Errors:
Triple: ['Arturo Alessandri', 'occupation', 'director']
Error: Object 'director' not defined as an instance.

Triple: ['Arturo Alessandri', 'occupation', 'producer']
Error: Object 'producer' not defined as an instance.

Triple: ['Arturo Alessandri', 'occupation', 'screenwriter']
Error: Object 'screenwriter' not defined as an instance.

Triple: ['Arturo Alessandri', 'occupation', 'actor']
Error: Object 'actor' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1100196,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Facebook', 'instance of', 'website']
Note: Subject 'Facebook' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1100449,"The following triples for the subject need attention:

Errors:
Triple: ['Adolf Wilbrandt', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Triple: ['Venezia', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Triple: ['Adolf Wilbrandt', 'position played on team / speciality', 'unknown']
Error: Object 'unknown' not defined as an instance.

Triple: ['Adolf Wilbrandt', 'date of birth', 'unknown']
Error: Object 'unknown' not defined as an instance.

Triple: ['Serie B', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Triple: ['Adolf Wilbrandt', 'given name', 'Adolf']
Error: Object 'Adolf' not defined as an instance.

Triple: ['Adolf Wilbrandt', 'family name', 'Wilbrandt']
Error: Object 'Wilbrandt' not defined as an instance.

Triple: ['FC Chernomorets Novorossiysk', 'member of sports team', 'Venezia']
Error: Subject 'FC Chernomorets Novorossiysk' type 'sports team' does not satisfy the property 'member of sports team' subject constraints: ['VTuber', 'mascot', 'group of humans', 'fictional human', 'mascot character', 'fictional character', 'human']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q110053,"The following triples for the subject need attention:

Errors:
Triple: ['Princess Sophie of Saxony', 'participant in', 'Inter Milan']
Error: Object 'Inter Milan' type 'sports team' does not satisfy the property 'participant in' value constraints: ['fictional occurrence', 'activity', 'event', 'work', 'occurrence', 'experiment', 'organization']

Triple: ['Inter Milan', 'league', 'German Super Cup']
Error: Subject 'Inter Milan' type 'sports team' does not satisfy the property 'league' subject constraints: ['sports award', 'sports transaction', 'sporting event', 'sports organization', 'competition', 'human']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1100652,"The following triples for the subject need attention:

Errors:
Triple: ['Eudoxia Woodward', 'position held', 'auxiliary archbishop of the Diocese of Taranto']
Error: Object 'auxiliary archbishop of the Diocese of Taranto' not defined as an instance.

Triple: ['Eudoxia Woodward', 'position held', 'Supreme Patriarch of Thailand of Melzi']
Error: Object 'Supreme Patriarch of Thailand of Melzi' not defined as an instance.

Triple: ['Eudoxia Woodward', 'position held', 'bishop']
Error: Object 'bishop' not defined as an instance.

Triple: ['Eudoxia Woodward', 'occupation', 'archbishop']
Error: Object 'archbishop' not defined as an instance.

Triple: ['Eudoxia Woodward', 'occupation', 'Supreme Patriarch']
Error: Object 'Supreme Patriarch' not defined as an instance.

Triple: ['Eudoxia Woodward', 'occupation', 'bishop']
Error: Object 'bishop' not defined as an instance.

Unused Declarations:
Triple: ['Diocese of Taranto', 'instance of', 'geographic entity']
Note: Subject 'Diocese of Taranto' is not used in other triples.

Triple: ['Thailand of Melzi', 'instance of', 'geographic entity']
Note: Subject 'Thailand of Melzi' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1100770,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Beaver Falls', 'instance of', 'geographic location']
Note: Subject 'Beaver Falls' is not used in other triples.

Triple: ['Pennsylvania', 'instance of', 'sovereign state']
Note: Subject 'Pennsylvania' is not used in other triples.

Triple: ['1908', 'instance of', 'year']
Note: Subject '1908' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1100946,"The following triples for the subject need attention:

Errors:
Triple: ['Bachelor of Arts', 'instance of', 'degree']
Error: Instance type 'degree' not valid for object 'Bachelor of Arts' with property 'occupation'

Triple: ['Katja Seizinger', 'occupation', 'Bachelor of Arts']
Error: Object 'Bachelor of Arts' type 'degree' does not satisfy the property 'occupation' value constraints: ['fictional analog of an occupation', 'Catholic vocation', 'Christian religious occupation', 'fictional religious occupation', 'fictional profession', 'occupation', 'position', 'job activity', 'title of authority', 'profession']

Triple: ['French', 'instance of', 'academic discipline']
Error: Instance type 'academic discipline' not associated with any property for subject 'French'

Triple: ['Bachelor of Arts', 'in academic discipline', 'French']
Error: Error: Property 'in academic discipline' not found in properties.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1101243,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Azad Kashmir', 'instance of', 'political territorial entity']
Note: Subject 'Azad Kashmir' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q11012539,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Pita Putra', 'instance of', 'written work']
Note: Subject 'Pita Putra' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q11031492,"The following triples for the subject need attention:

Errors:
Triple: ['Generalitat de Catalunya', 'award received', 'Hulk Hogan']
Error: Object 'Hulk Hogan' type 'human' does not satisfy the property 'award received' value constraints: ['position', 'title of honor', 'horse race', 'beauty contest', 'class of award', 'homage', 'order of chivalry', 'military decoration', 'science award', 'recognition', 'award ceremony', 'grade of an order', 'fictional award', 'competition', 'Roman triumph', 'hall of fame', 'award', 'title of authority', 'competition', 'literary award', 'order', 'coat of arms', 'medallion']

Triple: ['Instituci√≥ de les Lletres Catalanes', 'award received', 'Hulk Hogan']
Error: Object 'Hulk Hogan' type 'human' does not satisfy the property 'award received' value constraints: ['position', 'title of honor', 'horse race', 'beauty contest', 'class of award', 'homage', 'order of chivalry', 'military decoration', 'science award', 'recognition', 'award ceremony', 'grade of an order', 'fictional award', 'competition', 'Roman triumph', 'hall of fame', 'award', 'title of authority', 'competition', 'literary award', 'order', 'coat of arms', 'medallion']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
