subject,correction_prompt
Q1077723,"The following triples for the subject need attention:

Errors:
Triple: ['Frank Zappa', 'instance of', 'human']
Error: Instance type 'human' not associated with any property for subject 'Frank Zappa'

Triple: ['Mark Sanford', 'instance of', 'human']
Error: Instance type 'human' not associated with any property for subject 'Mark Sanford'

Triple: ['Otto Richard Kierulf', 'sex or gender', 'female']
Error: Object 'female' not defined as an instance.

Triple: ['Frank Zappa', 'relation', 'uncle in law']
Error: Error: Property 'relation' not found in properties.

Triple: ['Ernst Schwarz', 'met', 'Mark Sanford']
Error: Error: Property 'met' not found in properties.

Triple: ['Ernst Schwarz', 'event', 'The Kids in the Hall performance']
Error: Error: Property 'event' not found in properties.

Unused Declarations:
Triple: ['The Kids in the Hall', 'instance of', 'group of humans']
Note: Subject 'The Kids in the Hall' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1077819,"The following triples for the subject need attention:

Errors:
Triple: ['Uwe Daßler', 'occupation', 'philosopher']
Error: Object 'philosopher' not defined as an instance.

Triple: ['Uwe Daßler', 'occupation', 'philosopher']
Error: Object 'philosopher' not defined as an instance.

Unused Declarations:
Triple: ['Bachelor of Arts degree in philosophy', 'instance of', 'degree']
Note: Subject 'Bachelor of Arts degree in philosophy' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1077821,"The following triples for the subject need attention:

Errors:
Triple: ['Maximinus Thrax', 'occupation', 'Formula One racing driver']
Error: Object 'Formula One racing driver' not defined as an instance.

Unused Declarations:
Triple: ['17 November 2006', 'instance of', 'date']
Note: Subject '17 November 2006' is not used in other triples.

Triple: ['Formula One', 'instance of', 'sporting event']
Note: Subject 'Formula One' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1078039,"The following triples for the subject need attention:

Errors:
Triple: ['Daniela Katzenberger', 'occupation', 'football player']
Error: Object 'football player' not defined as an instance.

Triple: ['Daniela Katzenberger', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Unused Declarations:
Triple: ['England', 'instance of', 'country']
Note: Subject 'England' is not used in other triples.

Triple: ['Home Nations Championship', 'instance of', 'sport event']
Note: Subject 'Home Nations Championship' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10781,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Bradford', 'instance of', 'sports team']
Note: Subject 'Bradford' is not used in other triples.

Triple: ['2011', 'instance of', 'year']
Note: Subject '2011' is not used in other triples.

Triple: ['28 August 2012', 'instance of', 'date']
Note: Subject '28 August 2012' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1078285,"The following triples for the subject need attention:

Errors:
Triple: ['Over modulaire vormen van meer veranderlijken', 'instance of', 'academic thesis']
Error: Instance type 'academic thesis' not valid for object 'Over modulaire vormen van meer veranderlijken' with property 'academic thesis'

Triple: ['1943', 'instance of', 'year']
Error: Instance type 'year' not associated with any property for subject '1943'

Triple: ['Andrés Guardado', 'academic thesis', 'Over modulaire vormen van meer veranderlijken']
Error: Object 'Over modulaire vormen van meer veranderlijken' type 'academic thesis' does not satisfy the property 'academic thesis' value constraints: ['dissertation', 'thesis', ""bachelor's thesis"", 'doctoral thesis', ""bachelor's with honors thesis"", 'licentiate thesis', ""master's thesis""]

Triple: ['Over modulaire vormen van meer veranderlijken', 'date of creation', '1943']
Error: Error: Property 'date of creation' not found in properties.

Unused Declarations:
Triple: ['PhD', 'instance of', 'academic degree']
Note: Subject 'PhD' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q107829,"The following triples for the subject need attention:

Errors:
Triple: ['Brooklyn Academy of Music', 'instance of', 'sports organization']
Error: Instance type 'sports organization' not valid for object 'Brooklyn Academy of Music' with property 'member of sports team'

Triple: ['Tandy Warnow', 'member of sports team', 'Brooklyn Academy of Music']
Error: Object 'Brooklyn Academy of Music' type 'sports organization' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Tandy Warnow', 'work period (start)', '10 January 2012']
Error: Object '10 January 2012' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1078523,"The following triples for the subject need attention:

Errors:
Triple: ['Rainer Ludwig Claisen', 'occupation', 'actor']
Error: Object 'actor' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10787599,"The following triples for the subject need attention:

Errors:
Triple: ['Rikdag', 'educated at', 'Nation University']
Error: Object 'Nation University' not defined as an instance.

Triple: ['Rikdag', 'educated at', 'Tulane']
Error: Object 'Tulane' not defined as an instance.

Triple: ['Rikdag', 'occupation', 'Fulbright scholar']
Error: Object 'Fulbright scholar' not defined as an instance.

Triple: ['Rikdag', 'country of citizenship', 'United States']
Error: Object 'United States' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10788,"The following triples for the subject need attention:

Errors:
Triple: ['Teet Kask', 'occupation', 'professional football player']
Error: Object 'professional football player' not defined as an instance.

Triple: ['Teet Kask', 'work period (start)', 'January 2012']
Error: Object 'January 2012' not defined as an instance.

Triple: ['Teet Kask', 'work period (end)', 'summer 2014']
Error: Relation 'work period (end)' not present in subject properties for 'Teet Kask'

Triple: ['FA Youth Cup', 'instance of', 'competition']
Error: Instance type 'competition' not valid for object 'FA Youth Cup' with property 'participant in'

Triple: ['Aylestone Park F.C.', 'participant in', 'FA Youth Cup']
Error: Relation 'participant in' not present in subject properties for 'Aylestone Park F.C.'

Triple: ['Teet Kask', 'participant in', 'match against Arsenal']
Error: Relation 'participant in' not present in subject properties for 'Teet Kask'

Triple: ['UEFA Europa League', 'instance of', 'competition']
Error: Instance type 'competition' not valid for object 'UEFA Europa League' with property 'participant in'

Triple: ['Teet Kask', 'participant in', 'UEFA Europa League']
Error: Relation 'participant in' not present in subject properties for 'Teet Kask'

Unused Declarations:
Triple: ['Arsenal', 'instance of', 'sports team']
Note: Subject 'Arsenal' is not used in other triples.

Triple: ['Legia Warsaw', 'instance of', 'sports team']
Note: Subject 'Legia Warsaw' is not used in other triples.

Triple: ['Doncaster Rovers', 'instance of', 'sports team']
Note: Subject 'Doncaster Rovers' is not used in other triples.

Triple: ['Yeovil Town', 'instance of', 'sports team']
Note: Subject 'Yeovil Town' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10789884,"The following triples for the subject need attention:

Errors:
Triple: ['Theodor Krancke', 'occupation', 'environmental activist']
Error: Object 'environmental activist' not defined as an instance.

Unused Declarations:
Triple: ['1996', 'instance of', 'year']
Note: Subject '1996' is not used in other triples.

Triple: ['Indian courts', 'instance of', 'legal entity']
Note: Subject 'Indian courts' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10792,"The following triples for the subject need attention:

Errors:
Triple: ['Four-year deal', 'instance of', 'contract']
Error: Instance type 'contract' not valid for subject 'Four-year deal' with property 'work period (start)'

Triple: ['Four-year deal', 'work period (start)', '18 January 2011']
Error: Subject 'Four-year deal' type 'contract' does not satisfy the property 'work period (start)' subject constraints: ['VTuber', 'fictional humanoid', 'fictional character', 'group of humans', 'human', 'fictional human']

Triple: ['Frederica of Hanover', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Triple: ['Frederica of Hanover', 'country for sport', 'Italy']
Error: Object 'Italy' not defined as an instance.

Triple: ['Frederica of Hanover', 'country for sport', 'Bolivia']
Error: Object 'Bolivia' not defined as an instance.

Triple: ['Frederica of Hanover', 'country of citizenship', 'Germany']
Error: Object 'Germany' not defined as an instance.

Unused Declarations:
Triple: ['2015', 'instance of', 'date']
Note: Subject '2015' is not used in other triples.

Triple: ['23 February 2013', 'instance of', 'date']
Note: Subject '23 February 2013' is not used in other triples.

Triple: ['Derby County', 'instance of', 'sports team']
Note: Subject 'Derby County' is not used in other triples.

Triple: ['2–1 win', 'instance of', 'sport event result']
Note: Subject '2–1 win' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1079775,"The following triples for the subject need attention:

Errors:
Triple: ['Christian Albrecht Jensen', 'occupation', 'seventh occupant of Club of Rome seat 29']
Error: Object 'seventh occupant of Club of Rome seat 29' not defined as an instance.

Triple: ['Christian Albrecht Jensen', 'position held', 'seventh occupant of Club of Rome seat 29']
Error: Object 'seventh occupant of Club of Rome seat 29' not defined as an instance.

Unused Declarations:
Triple: ['Club of Rome seat 29', 'instance of', 'position']
Note: Subject 'Club of Rome seat 29' is not used in other triples.

Triple: ['1743', 'instance of', 'year']
Note: Subject '1743' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1079973,"The following triples for the subject need attention:

Errors:
Triple: ['Anaximander', 'occupation', 'Bishop of Imola']
Error: Object 'Bishop of Imola' type 'episcopal title' does not satisfy the property 'occupation' value constraints: ['fictional analog of an occupation', 'Catholic vocation', 'Christian religious occupation', 'fictional religious occupation', 'fictional profession', 'occupation', 'position', 'job activity', 'title of authority', 'profession']

Triple: ['Pope Paul V', 'occupation', 'Pope']
Error: Object 'Pope' not defined as an instance.

Triple: ['Pope Paul V', 'participant in', 'elevation of Anaximander to Gurkhan']
Error: Object 'elevation of Anaximander to Gurkhan' not defined as an instance.

Triple: ['Anaximander', 'participant in', 'elevation to Gurkhan']
Error: Object 'elevation to Gurkhan' not defined as an instance.

Triple: ['Pope Paul V', 'consecrator', 'Anaximander']
Error: Subject 'Pope Paul V' type 'human' does not satisfy the property 'consecrator' subject constraints: ['person']

Unused Declarations:
Triple: ['7 February 1607', 'instance of', 'date']
Note: Subject '7 February 1607' is not used in other triples.

Triple: ['September 11, 1606', 'instance of', 'date']
Note: Subject 'September 11, 1606' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1080060,"The following triples for the subject need attention:

Errors:
Triple: ['Aloys Grillmeier', 'place of birth', 'Venice']
Error: Object 'Venice' not defined as an instance.

Triple: ['Aloys Grillmeier', 'occupation', 'novelist']
Error: Object 'novelist' not defined as an instance.

Triple: ['Aloys Grillmeier', 'writing language', 'Unknown']
Error: Object 'Unknown' not defined as an instance.

Triple: ['Aloys Grillmeier', 'given name', 'Aloys']
Error: Object 'Aloys' not defined as an instance.

Unused Declarations:
Triple: ['Stabat mater', 'instance of', 'novel']
Note: Subject 'Stabat mater' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1081523,"The following triples for the subject need attention:

Errors:
Triple: ['American film director and choreographer Emperor Gengshi of Han', 'occupation', 'film director']
Error: Object 'film director' not defined as an instance.

Triple: ['American film director and choreographer Emperor Gengshi of Han', 'occupation', 'choreographer']
Error: Object 'choreographer' not defined as an instance.

Unused Declarations:
Triple: ['September 23, 1988', 'instance of', 'date']
Note: Subject 'September 23, 1988' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q108165,"The following triples for the subject need attention:

Errors:
Triple: ['Christian Abt', 'award received', 'German Radio prize (Campbell Live)']
Error: Object 'German Radio prize (Campbell Live)' type 'Best Interview' does not satisfy the property 'award received' value constraints: ['position', 'title of honor', 'horse race', 'beauty contest', 'class of award', 'homage', 'order of chivalry', 'military decoration', 'science award', 'recognition', 'award ceremony', 'grade of an order', 'fictional award', 'competition', 'Roman triumph', 'hall of fame', 'award', 'title of authority', 'competition', 'literary award', 'order', 'coat of arms', 'medallion']

Triple: ['German Radio prize (Campbell Live)', 'instance of', 'Best Interview']
Error: Instance type 'Best Interview' not valid for object 'German Radio prize (Campbell Live)' with property 'award received'

Unused Declarations:
Triple: ['Best Interview', 'instance of', 'category']
Note: Subject 'Best Interview' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10819807,"The following triples for the subject need attention:

Errors:
Triple: ['Timothy Pogacar Babi≈°', 'position held', 'Prime Minister']
Error: Object 'Prime Minister' not defined as an instance.

Triple: ['Social Democratic Party of Lithuania', 'position held', 'minority government']
Error: Subject 'Social Democratic Party of Lithuania' type 'political party' does not satisfy the property 'position held' subject constraints: ['hypothetical person', 'prosopographical phantom', 'fictional human formerly considered to be historical', 'individual animal', 'character that may or may not be fictional', 'mythical character', 'fictional character', 'human']

Triple: ['minority government', 'instance of', 'government organization']
Error: Instance type 'government organization' not valid for object 'minority government' with property 'position held'

Triple: ['Timothy Pogacar Babi≈°', 'employer', 'government organization']
Error: Object 'government organization' not defined as an instance.

Triple: ['Timothy Pogacar Babi≈°', 'country of citizenship', 'Lithuania']
Error: Object 'Lithuania' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1082123,"The following triples for the subject need attention:

Errors:
Triple: ['Stephen I, Duke of Bavaria', 'member of sports team', 'Associazione Sportiva Cittadella']
Error: Subject 'Stephen I, Duke of Bavaria' type 'Duke of Bavaria' does not satisfy the property 'member of sports team' subject constraints: ['VTuber', 'mascot', 'group of humans', 'fictional human', 'mascot character', 'fictional character', 'human']

Triple: ['Stephen I, Duke of Bavaria', 'member of sports team', 'Pisa']
Error: Subject 'Stephen I, Duke of Bavaria' type 'Duke of Bavaria' does not satisfy the property 'member of sports team' subject constraints: ['VTuber', 'mascot', 'group of humans', 'fictional human', 'mascot character', 'fictional character', 'human']

Triple: ['Stephen I, Duke of Bavaria', 'instance of', 'Duke of Bavaria']
Error: Instance type 'Duke of Bavaria' not valid for subject 'Stephen I, Duke of Bavaria' with property 'member of sports team'

Unused Declarations:
Triple: ['Summer of 2007 transfer window', 'instance of', 'time period']
Note: Subject 'Summer of 2007 transfer window' is not used in other triples.

Triple: ['January 2008', 'instance of', 'time period']
Note: Subject 'January 2008' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
