subject,triples,cycle
Q10761,"[[""Ernst Uhrlau"", ""instance of"", ""human""], [""FC Torpedo Kutaisi"", ""instance of"", ""sports team""], [""Al Ansar FC"", ""instance of"", ""sports team""], [""Plymouth"", ""instance of"", ""sports team""], [""FC Merani Tbilisi"", ""instance of"", ""sports team""], [""Isthmian League"", ""instance of"", ""sports competition""], [""FC Zl\u00edn"", ""instance of"", ""sports team""], [""Britt Assombalonga"", ""instance of"", ""human""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Ernst Uhrlau"", ""member of sports team"", ""FC Torpedo Kutaisi""], [""Ernst Uhrlau"", ""member of sports team"", ""Al Ansar FC""], [""Ernst Uhrlau"", ""member of sports team"", ""Plymouth""], [""Ernst Uhrlau"", ""member of sports team"", ""FC Zl\u00edn""], [""Ernst Uhrlau"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Britt Assombalonga"", ""member of sports team"", ""FC Zl\u00edn""]]",1
Q1076352,"[[""Wilhelm Marschall"", ""instance of"", ""human""], [""Serie A"", ""instance of"", ""sports league""], [""FC Barcelona Atl\u00e8tic"", ""instance of"", ""sports team""], [""SSC Napoli"", ""instance of"", ""sports team""], [""S.S. Juve Stabia"", ""instance of"", ""sports team""], [""Wilhelm Marschall"", ""member of sports team"", ""FC Barcelona Atl\u00e8tic""], [""Wilhelm Marschall"", ""member of sports team"", ""SSC Napoli""], [""Wilhelm Marschall"", ""member of sports team"", ""S.S. Juve Stabia""], [""Wilhelm Marschall"", ""given name"", ""Wilhelm""], [""Wilhelm Marschall"", ""family name"", ""Marschall""]]",1
Q10764,"[[""Vincent Masingue"", ""instance of"", ""human""], [""Club Real Potos\u00ed"", ""instance of"", ""sports organization""], [""Conference National"", ""instance of"", ""sports organization""], [""RCD Espanyol de Barcelona"", ""instance of"", ""sports organization""], [""Vincent Masingue"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Vincent Masingue"", ""member of sports team"", ""Conference National""], [""Vincent Masingue"", ""member of sports team"", ""RCD Espanyol de Barcelona""]]",1
Q1076511,"[[""Ab\u016b Ish\u0101q Ibr\u0101h\u012bm al-Zarq\u0101l\u012b"", ""instance of"", ""human""], [""John Ab\u016b Ish\u0101q Ibr\u0101h\u012bm al-Zarq\u0101l\u012b"", ""instance of"", ""human""], [""John Ab\u016b Ish\u0101q Ibr\u0101h\u012bm al-Zarq\u0101l\u012b"", ""occupation"", ""painter""], [""Ab\u016b Ish\u0101q Ibr\u0101h\u012bm al-Zarq\u0101l\u012b"", ""spouse"", ""John Ab\u016b Ish\u0101q Ibr\u0101h\u012bm al-Zarq\u0101l\u012b""]]",1
Q107656,"[[""Emperor Mozhu of Western Xia"", ""instance of"", ""human""], [""Caster Semenya"", ""instance of"", ""human""], [""Sarit Kraus"", ""instance of"", ""human""], [""Kate Brooks"", ""instance of"", ""human""], [""Tucson, Arizona"", ""instance of"", ""geographic location""], [""Emperor Mozhu of Western Xia"", ""spouse"", ""Caster Semenya""], [""Emperor Mozhu of Western Xia"", ""spouse"", ""Sarit Kraus""], [""Emperor Mozhu of Western Xia"", ""child"", ""Kate Brooks""], [""Emperor Mozhu of Western Xia"", ""place of marriage"", ""Tucson, Arizona""], [""Emperor Mozhu of Western Xia"", ""date of marriage"", ""20 December 1950""], [""Emperor Mozhu of Western Xia"", ""date of marriage"", ""1 November 1960""], [""Kate Brooks"", ""date of birth"", ""1961""]]",1
Q10767,"[[""Princess Marie of Battenberg"", ""instance of"", ""human""], [""Princess Marie of Battenberg"", ""instance of"", ""professional football player""], [""FC Zl\u00edn"", ""instance of"", ""sports team""], [""Dartford"", ""instance of"", ""sports team""], [""FA Trophy campaign"", ""instance of"", ""sport event""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Charlton Athletic"", ""instance of"", ""sports team""], [""Princess Marie of Battenberg"", ""member of sports team"", ""FC Zl\u00edn""], [""Princess Marie of Battenberg"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Princess Marie of Battenberg"", ""date of birth"", ""2012-02-14""], [""FC Zl\u00edn"", ""sport"", ""Football""], [""Dartford"", ""sport"", ""Football""], [""Club Real Potos\u00ed"", ""sport"", ""Football""], [""Charlton Athletic"", ""sport"", ""Football""], [""FA Trophy campaign"", ""sport"", ""Football""], [""Princess Marie of Battenberg"", ""sport"", ""Football""], [""Princess Marie of Battenberg"", ""position played on team / speciality"", ""starting player""], [""FA Trophy campaign"", ""participant"", ""Princess Marie of Battenberg""], [""FA Trophy campaign"", ""participant"", ""FC Zl\u00edn""], [""FA Trophy campaign"", ""participant"", ""Dartford""], [""Princess Marie of Battenberg"", ""country for sport"", ""UK""]]",1
Q10767092,"[[""Joachim Hansen"", ""instance of"", ""human""], [""Jaime Teevan"", ""instance of"", ""human""], [""January 1, 2015"", ""instance of"", ""date""], [""Joachim Hansen"", ""spouse"", ""Jaime Teevan""]]",1
Q107691,"[[""Gustav Landauer"", ""instance of"", ""human""], [""St. Lawrence University"", ""instance of"", ""educational institution""], [""Poughkeepsie"", ""instance of"", ""geographic entity""], [""New York"", ""instance of"", ""administrative territorial entity""], [""USA"", ""instance of"", ""sovereign state""], [""1961"", ""instance of"", ""year""], [""Chemistry"", ""instance of"", ""academic discipline""], [""Gustav Landauer"", ""educated at"", ""St. Lawrence University""], [""Gustav Landauer"", ""country of citizenship"", ""USA""], [""St. Lawrence University"", ""location"", ""Poughkeepsie""], [""Poughkeepsie"", ""part of"", ""New York""]]",1
Q1077361,"[[""Erwin Jaenecke"", ""instance of"", ""human""], [""Ernesto Teodoro Moneta"", ""instance of"", ""human""], [""Erwin Jaenecke"", ""occupation"", ""film editor""], [""Erwin Jaenecke"", ""spouse"", ""Ernesto Teodoro Moneta""], [""Ernesto Teodoro Moneta"", ""occupation"", ""film editor""], [""Ernesto Teodoro Moneta"", ""occupation"", ""film distributor""]]",1
Q1077370,"[[""Erika Mann"", ""instance of"", ""human""], [""Erika Mann"", ""given name"", ""Erika""], [""Erika Mann"", ""member of sports team"", ""Olympique Lyonnais""], [""Erika Mann"", ""member of sports team"", ""1. FC Pressig""], [""Erika Mann"", ""work period (start)"", ""summer 2001""], [""Olympique Lyonnais"", ""instance of"", ""sports team""], [""1. FC Pressig"", ""instance of"", ""sports team""]]",1
Q1077596,"[[""Great Otway National Park"", ""instance of"", ""biosphere reserve""], [""Great Otway National Park"", ""heritage designation"", ""biosphere reserve""], [""Great Otway National Park"", ""inception"", ""1984""], [""Great Otway National Park"", ""significant place"", ""biodiversity conservation""], [""Great Otway National Park"", ""has part(s)"", ""fish diversity""]]",1
Q1077723,"[[""Ernst Schwarz"", ""instance of"", ""human""], [""Otto Richard Kierulf"", ""instance of"", ""human""], [""Frank Zappa"", ""instance of"", ""human""], [""Mark Sanford"", ""instance of"", ""human""], [""The Kids in the Hall"", ""instance of"", ""group of humans""], [""Ernst Schwarz"", ""spouse"", ""Otto Richard Kierulf""], [""Otto Richard Kierulf"", ""sex or gender"", ""female""], [""Frank Zappa"", ""relation"", ""uncle in law""], [""Ernst Schwarz"", ""met"", ""Mark Sanford""], [""Ernst Schwarz"", ""event"", ""The Kids in the Hall performance""]]",1
Q1077819,"[[""Uwe Da\u00dfler"", ""instance of"", ""human""], [""Uwe Da\u00dfler"", ""occupation"", ""philosopher""], [""Knox College"", ""instance of"", ""educational institution""], [""Bachelor of Arts degree in philosophy"", ""instance of"", ""degree""], [""Uwe Da\u00dfler"", ""educated at"", ""Knox College""], [""Uwe Da\u00dfler"", ""occupation"", ""philosopher""]]",1
Q1077821,"[[""17 November 2006"", ""instance of"", ""date""], [""M. S. Sellasamy"", ""instance of"", ""human""], [""Maximinus Thrax"", ""instance of"", ""human""], [""Formula One"", ""instance of"", ""sporting event""], [""M. S. Sellasamy"", ""spouse"", ""Maximinus Thrax""], [""Maximinus Thrax"", ""occupation"", ""Formula One racing driver""]]",1
Q1078039,"[[""Daniela Katzenberger"", ""instance of"", ""human""], [""Daniela Katzenberger"", ""occupation"", ""football player""], [""Daniela Katzenberger"", ""member of sports team"", ""Morton""], [""Daniela Katzenberger"", ""member of sports team"", ""Eltham Palace F.C.""], [""Daniela Katzenberger"", ""country for sport"", ""Scotland""], [""Eltham Palace F.C."", ""instance of"", ""sports team""], [""Morton"", ""instance of"", ""sports team""], [""Scotland"", ""instance of"", ""country""], [""England"", ""instance of"", ""country""], [""Home Nations Championship"", ""instance of"", ""sport event""], [""Daniela Katzenberger"", ""sport"", ""football""]]",1
Q10781,"[[""Peter Snell"", ""instance of"", ""human""], [""Uni\u00f3n Deportiva Almer\u00eda"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Belgium"", ""instance of"", ""country""], [""Bradford"", ""instance of"", ""sports team""], [""2011"", ""instance of"", ""year""], [""28 August 2012"", ""instance of"", ""date""], [""Peter Snell"", ""country of citizenship"", ""Belgium""], [""Peter Snell"", ""member of sports team"", ""Uni\u00f3n Deportiva Almer\u00eda""], [""Peter Snell"", ""member of sports team"", ""Club Real Potos\u00ed""]]",1
Q1078175,"[[""Carl Wilhelm Borchardt"", ""instance of"", ""human""], [""\u00c9va Tardos"", ""instance of"", ""human""], [""Carl Wilhelm Borchardt"", ""spouse"", ""\u00c9va Tardos""], [""\u00c9va Tardos"", ""spouse"", ""Carl Wilhelm Borchardt""]]",1
Q1078285,"[[""Andr\u00e9s Guardado"", ""instance of"", ""human""], [""Over modulaire vormen van meer veranderlijken"", ""instance of"", ""academic thesis""], [""Vrije Universiteit Amsterdam"", ""instance of"", ""educational institution""], [""Anna Karlin"", ""instance of"", ""human""], [""PhD"", ""instance of"", ""academic degree""], [""1943"", ""instance of"", ""year""], [""Andr\u00e9s Guardado"", ""academic thesis"", ""Over modulaire vormen van meer veranderlijken""], [""Andr\u00e9s Guardado"", ""educated at"", ""Vrije Universiteit Amsterdam""], [""Andr\u00e9s Guardado"", ""doctoral advisor"", ""Anna Karlin""], [""Over modulaire vormen van meer veranderlijken"", ""date of creation"", ""1943""]]",1
Q107829,"[[""Tandy Warnow"", ""instance of"", ""human""], [""Brooklyn Academy of Music"", ""instance of"", ""sports organization""], [""Tandy Warnow"", ""member of sports team"", ""Brooklyn Academy of Music""], [""Tandy Warnow"", ""work period (start)"", ""10 January 2012""]]",1
Q1078523,"[[""Rainer Ludwig Claisen"", ""instance of"", ""human""], [""Beatrice Helen Worsley"", ""instance of"", ""human""], [""Rainer Ludwig Claisen"", ""occupation"", ""actor""], [""Beatrice Helen Worsley"", ""spouse"", ""Rainer Ludwig Claisen""], [""Rainer Ludwig Claisen"", ""spouse"", ""Beatrice Helen Worsley""]]",1
Q10787599,"[[""Rikdag"", ""instance of"", ""human""], [""Rikdag"", ""educated at"", ""Nation University""], [""Rikdag"", ""educated at"", ""Tulane""], [""Rikdag"", ""occupation"", ""Fulbright scholar""], [""Rikdag"", ""country of citizenship"", ""United States""]]",1
Q10788,"[[""Teet Kask"", ""instance of"", ""human""], [""Teet Kask"", ""occupation"", ""professional football player""], [""G\u00cd G\u00f8ta"", ""instance of"", ""sports team""], [""Teet Kask"", ""member of sports team"", ""G\u00cd G\u00f8ta""], [""Aylestone Park F.C."", ""instance of"", ""sports team""], [""Teet Kask"", ""member of sports team"", ""Aylestone Park F.C.""], [""Teet Kask"", ""work period (start)"", ""January 2012""], [""Teet Kask"", ""work period (end)"", ""summer 2014""], [""FA Youth Cup"", ""instance of"", ""competition""], [""Aylestone Park F.C."", ""participant in"", ""FA Youth Cup""], [""Arsenal"", ""instance of"", ""sports team""], [""Teet Kask"", ""participant in"", ""match against Arsenal""], [""FC Schaffhausen"", ""instance of"", ""sports team""], [""Teet Kask"", ""member of sports team"", ""FC Schaffhausen""], [""UEFA Europa League"", ""instance of"", ""competition""], [""Teet Kask"", ""participant in"", ""UEFA Europa League""], [""Legia Warsaw"", ""instance of"", ""sports team""], [""SV Viktoria Preu\u00dfen 07"", ""instance of"", ""sports team""], [""Teet Kask"", ""member of sports team"", ""SV Viktoria Preu\u00dfen 07""], [""T&TEC SC"", ""instance of"", ""sports team""], [""Teet Kask"", ""member of sports team"", ""T&TEC SC""], [""Doncaster Rovers"", ""instance of"", ""sports team""], [""Yeovil Town"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Teet Kask"", ""member of sports team"", ""Club Real Potos\u00ed""]]",1
Q10789884,"[[""Theodor Krancke"", ""instance of"", ""human""], [""Theodor Krancke"", ""award received"", ""Global 500 Roll of Honour""], [""Global 500 Roll of Honour"", ""instance of"", ""award""], [""Theodor Krancke"", ""occupation"", ""environmental activist""], [""1996"", ""instance of"", ""year""], [""Indian courts"", ""instance of"", ""legal entity""]]",1
Q10792,"[[""Frederica of Hanover"", ""instance of"", ""human""], [""18 January 2011"", ""instance of"", ""date""], [""2015"", ""instance of"", ""date""], [""23 February 2013"", ""instance of"", ""date""], [""Four-year deal"", ""instance of"", ""contract""], [""Inter Milan"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Derby County"", ""instance of"", ""sports team""], [""2\u20131 win"", ""instance of"", ""sport event result""], [""Frederica of Hanover"", ""member of sports team"", ""Inter Milan""], [""Frederica of Hanover"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Four-year deal"", ""work period (start)"", ""18 January 2011""], [""Frederica of Hanover"", ""sport"", ""football""], [""Frederica of Hanover"", ""country for sport"", ""Italy""], [""Frederica of Hanover"", ""country for sport"", ""Bolivia""], [""Frederica of Hanover"", ""country of citizenship"", ""Germany""]]",1
Q1079775,"[[""Christian Albrecht Jensen"", ""instance of"", ""human""], [""Christian Albrecht Jensen"", ""occupation"", ""seventh occupant of Club of Rome seat 29""], [""Christian Albrecht Jensen"", ""position held"", ""seventh occupant of Club of Rome seat 29""], [""Club of Rome seat 29"", ""instance of"", ""position""], [""1743"", ""instance of"", ""year""]]",1
Q1079973,"[[""Anaximander"", ""instance of"", ""human""], [""Pope Paul V"", ""instance of"", ""human""], [""Gurkhan"", ""instance of"", ""title of authority""], [""Bishop of Imola"", ""instance of"", ""episcopal title""], [""7 February 1607"", ""instance of"", ""date""], [""September 11, 1606"", ""instance of"", ""date""], [""Anaximander"", ""position held"", ""Gurkhan""], [""Anaximander"", ""position held"", ""Bishop of Imola""], [""Anaximander"", ""occupation"", ""Bishop of Imola""], [""Pope Paul V"", ""occupation"", ""Pope""], [""Pope Paul V"", ""participant in"", ""elevation of Anaximander to Gurkhan""], [""Anaximander"", ""participant in"", ""elevation to Gurkhan""], [""Pope Paul V"", ""consecrator"", ""Anaximander""]]",1
Q1080060,"[[""Aloys Grillmeier"", ""instance of"", ""human""], [""Aloys Grillmeier"", ""place of birth"", ""Venice""], [""Aloys Grillmeier"", ""occupation"", ""novelist""], [""Joseph-Breitbach-Preis"", ""instance of"", ""award""], [""Stabat mater"", ""instance of"", ""novel""], [""Aloys Grillmeier"", ""award received"", ""Joseph-Breitbach-Preis""], [""Aloys Grillmeier"", ""writing language"", ""Unknown""], [""Aloys Grillmeier"", ""given name"", ""Aloys""], [""Grillmeier"", ""instance of"", ""family name""], [""Aloys Grillmeier"", ""family name"", ""Grillmeier""]]",1
Q1081523,"[[""September 23, 1988"", ""instance of"", ""date""], [""Gustaf V of Sweden"", ""instance of"", ""human""], [""American film director and choreographer Emperor Gengshi of Han"", ""instance of"", ""human""], [""Sweden"", ""instance of"", ""country""], [""United States of America"", ""instance of"", ""country""], [""Gustaf V of Sweden"", ""country of citizenship"", ""Sweden""], [""American film director and choreographer Emperor Gengshi of Han"", ""occupation"", ""film director""], [""American film director and choreographer Emperor Gengshi of Han"", ""occupation"", ""choreographer""], [""American film director and choreographer Emperor Gengshi of Han"", ""country of citizenship"", ""United States of America""], [""Gustaf V of Sweden"", ""spouse"", ""American film director and choreographer Emperor Gengshi of Han""], [""American film director and choreographer Emperor Gengshi of Han"", ""spouse"", ""Gustaf V of Sweden""]]",1
Q108165,"[[""Christian Abt"", ""instance of"", ""human""], [""German Radio prize (Campbell Live)"", ""instance of"", ""award""], [""Best Interview"", ""instance of"", ""category""], [""Christian Abt"", ""award received"", ""German Radio prize (Campbell Live)""], [""German Radio prize (Campbell Live)"", ""instance of"", ""Best Interview""]]",1
Q1081935,"[[""Bernhard Siegfried Albinus"", ""instance of"", ""human""], [""Bernhard Siegfried Albinus"", ""member of sports team"", ""Fluminense F.C.""], [""Apertura 2008 tournament"", ""instance of"", ""tournament""], [""Bernhard Siegfried Albinus"", ""work period (start)"", ""Apertura 2008 tournament""], [""Fluminense F.C."", ""instance of"", ""sports team""]]",1
Q10819807,"[[""Timothy Pogacar Babi\u2248\u00b0"", ""instance of"", ""human""], [""Timothy Pogacar Babi\u2248\u00b0"", ""position held"", ""Prime Minister""], [""Timothy Pogacar Babi\u2248\u00b0"", ""member of political party"", ""Social Democratic Party of Lithuania""], [""Social Democratic Party of Lithuania"", ""instance of"", ""political party""], [""Social Democratic Party of Lithuania"", ""position held"", ""minority government""], [""minority government"", ""instance of"", ""government organization""], [""Timothy Pogacar Babi\u2248\u00b0"", ""employer"", ""government organization""], [""Timothy Pogacar Babi\u2248\u00b0"", ""country of citizenship"", ""Lithuania""]]",1
Q1082092,"[[""Athletic Club"", ""instance of"", ""sports team""], [""Wilhelm Hauff"", ""instance of"", ""human""], [""S.S. Juve Stabia"", ""instance of"", ""sports team""], [""Wilhelm Hauff"", ""member of sports team"", ""Athletic Club""], [""Wilhelm Hauff"", ""member of sports team"", ""S.S. Juve Stabia""]]",1
Q1082123,"[[""Stephen I, Duke of Bavaria"", ""instance of"", ""human""], [""Stephen I, Duke of Bavaria"", ""member of sports team"", ""Associazione Sportiva Cittadella""], [""Stephen I, Duke of Bavaria"", ""member of sports team"", ""Pisa""], [""Stephen I, Duke of Bavaria"", ""instance of"", ""Duke of Bavaria""], [""Associazione Sportiva Cittadella"", ""instance of"", ""sports team""], [""Pisa"", ""instance of"", ""sports team""], [""Summer of 2007 transfer window"", ""instance of"", ""time period""], [""January 2008"", ""instance of"", ""time period""]]",1
Q108245,"[[""Jordan Bowery"", ""instance of"", ""human""], [""Jordan Bowery"", ""member of"", ""Der Stahlhelm""], [""Jordan Bowery"", ""member of"", ""Ruhr Red Army""], [""Nazi party"", ""instance of"", ""political party""], [""Nazi party"", ""occupation"", ""control of Germany""], [""Germany"", ""instance of"", ""sovereign state""], [""1933"", ""instance of"", ""year""], [""1935"", ""instance of"", ""year""]]",1
Q108260,"[[""Franklin Pierce"", ""instance of"", ""human""], [""Franklin Pierce"", ""military rank"", ""tribune""], [""January 1917"", ""instance of"", ""date""], [""2nd Brigade of the Ussuri Cavalry Division"", ""instance of"", ""military unit""], [""2nd Brigade of the Ussuri Cavalry Division"", ""commander of (DEPRECATED)"", ""Franklin Pierce""], [""Consolidated Cavalry Corps"", ""instance of"", ""military unit""], [""July 1917"", ""instance of"", ""date""], [""Consolidated Cavalry Corps"", ""conflict"", ""merger of cavalry units""], [""2nd Brigade of the Ussuri Cavalry Division"", ""conflict"", ""merger into Consolidated Cavalry Corps""]]",1
Q1082896,"[[""Zolt\u00e1n Zelk"", ""instance of"", ""human""], [""Majesco Entertainment"", ""instance of"", ""company""], [""Zolt\u00e1n Zelk"", ""employer"", ""Majesco Entertainment""], [""Zolt\u00e1n Zelk"", ""occupation"", ""job activity""]]",1
Q1083483,"[[""Alodia Gosiengfiao"", ""instance of"", ""human""], [""Finland"", ""instance of"", ""sovereign state""], [""West Midlands Regional Assembly"", ""instance of"", ""political territorial entity""], [""Alodia Gosiengfiao"", ""position held"", ""President of Finland""], [""Alodia Gosiengfiao"", ""member of political party"", ""West Midlands Regional Assembly""]]",1
Q1083673,"[[""Adolf Anderssen"", ""instance of"", ""human""], [""Adolf Anderssen"", ""occupation"", ""career""], [""Adolf Anderssen"", ""work period (start)"", ""2006""], [""Adolf Anderssen"", ""member of sports team"", ""Tiro Federal""], [""Tiro Federal"", ""instance of"", ""first division club""]]",1
Q1083986,"[[""Kai-Uwe von Hassel"", ""instance of"", ""human""], [""Kai-Uwe von Hassel"", ""position held"", ""President of Finland""], [""Kai-Uwe von Hassel"", ""member of political party"", ""Radical Party""], [""Radical Party"", ""instance of"", ""political party""], [""President of Finland"", ""instance of"", ""position""], [""1979"", ""instance of"", ""year""]]",1
Q1084442,"[[""Renate K\u00fcnast"", ""instance of"", ""human""], [""FC Barcelona Atl\u00e8tic"", ""instance of"", ""sports team""], [""Cesena"", ""instance of"", ""sports team""], [""Ternana Calcio"", ""instance of"", ""sports team""], [""Giuseppe Cardone"", ""instance of"", ""human""], [""Christian Maggio"", ""instance of"", ""human""], [""Renate K\u00fcnast"", ""member of sports team"", ""FC Barcelona Atl\u00e8tic""], [""Renate K\u00fcnast"", ""member of sports team"", ""Cesena""], [""Renate K\u00fcnast"", ""member of sports team"", ""Ternana Calcio""], [""Renate K\u00fcnast"", ""occupation"", ""football player""], [""Renate K\u00fcnast"", ""country of citizenship"", ""Germany""]]",1
Q108510,"[[""Gregor von Helmersen"", ""instance of"", ""human""], [""Academy Award for Best Picture"", ""instance of"", ""award""], [""Sally Field"", ""instance of"", ""human""], [""Gregor von Helmersen"", ""nominated for"", ""Academy Award for Best Picture""], [""Gregor von Helmersen"", ""occupation"", ""Leading Role""]]",1
