subject,correction_prompt
Q105343,"The following triples for the subject need attention:

Errors:
Triple: ['American Finance Association ', 'instance of', 'organization']
Error: Instance type 'organization' not valid for subject 'American Finance Association ' with property 'employer'

Triple: ['American Finance Association ', 'employer', 'Lalonde Gordon']
Error: Subject 'American Finance Association ' type 'organization' does not satisfy the property 'employer' subject constraints: ['group of humans', 'fictional human', 'fictional location', 'fictional character', 'human']

Unused Declarations:
Triple: ['2013', 'instance of', 'year']
Note: Subject '2013' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10536,"The following triples for the subject need attention:

Errors:
Triple: ['Club Real Potosí', 'league', '233']
Error: Object '233' not defined as an instance.

Triple: ['Franz Halder', 'league', '233']
Error: Object '233' not defined as an instance.

Triple: ['Franz Halder', 'award received', '65 goals']
Error: Object '65 goals' not defined as an instance.

Triple: ['Franz Halder', 'position played on team / speciality', 'scorer']
Error: Object 'scorer' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1054010,"The following triples for the subject need attention:

Errors:
Triple: ['Social Democratic Party of Kyrgyzstan', 'instance of', 'political party']
Error: Instance type 'political party' not valid for subject 'Social Democratic Party of Kyrgyzstan' with property 'country of citizenship'

Triple: ['Helene of Mecklenburg-Schwerin', 'position held', 'founder of Social Democratic Party of Kyrgyzstan']
Error: Object 'founder of Social Democratic Party of Kyrgyzstan' not defined as an instance.

Triple: ['Social Democratic Party of Kyrgyzstan', 'country of citizenship', 'Kyrgyzstan']
Error: Subject 'Social Democratic Party of Kyrgyzstan' type 'political party' does not satisfy the property 'country of citizenship' subject constraints: ['group of humans', 'character that may or may not be fictional', 'fictional human', 'group of fictional characters', 'person', 'fictional character', 'human']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10541213,"The following triples for the subject need attention:

Errors:
Triple: ['Nikephoros III Botaneiates Pritchard', 'occupation', 'model']
Error: Object 'model' not defined as an instance.

Triple: ['Eric Nikephoros III Botaneiates', 'occupation', 'director']
Error: Object 'director' not defined as an instance.

Unused Declarations:
Triple: ['Mecca Dancing', 'instance of', 'dance company']
Note: Subject 'Mecca Dancing' is not used in other triples.

Triple: ['Leeds', 'instance of', 'geographic location']
Note: Subject 'Leeds' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10543,"The following triples for the subject need attention:

Errors:
Triple: ['Waldemar Magunia', 'occupation', 'football player']
Error: Object 'football player' not defined as an instance.

Triple: ['Waldemar Magunia', 'member of sports team', 'Billingham Symphonia']
Error: Object 'Billingham Symphonia' not defined as an instance.

Triple: ['Waldemar Magunia', 'member of sports team', 'FK Famos Hrasnica']
Error: Object 'FK Famos Hrasnica' not defined as an instance.

Unused Declarations:
Triple: ['Graham Taylor', 'instance of', 'human']
Note: Subject 'Graham Taylor' is not used in other triples.

Triple: ['1990', 'instance of', 'year']
Note: Subject '1990' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10543612,"The following triples for the subject need attention:

Errors:
Triple: ['Angel Ayala', 'occupation', 'choral conductor']
Error: Object 'choral conductor' not defined as an instance.

Triple: ['Angel Ayala', 'occupation', 'civil engineer']
Error: Object 'civil engineer' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10547100,"The following triples for the subject need attention:

Errors:
Triple: ['Viktoria Plze≈à youth system', 'instance of', 'professional sports team']
Error: Instance type 'professional sports team' not valid for object 'Viktoria Plze≈à youth system' with property 'member of sports team'

Triple: ['Ulaanbaataryn Mazaalaynuud', 'instance of', 'professional sports team']
Error: Instance type 'professional sports team' not valid for object 'Ulaanbaataryn Mazaalaynuud' with property 'member of sports team'

Triple: ['FC Sachsen Leipzig', 'instance of', 'professional sports team']
Error: Instance type 'professional sports team' not valid for object 'FC Sachsen Leipzig' with property 'member of sports team'

Triple: ['Mihran Jaburyan', 'member of sports team', 'Viktoria Plze≈à youth system']
Error: Object 'Viktoria Plze≈à youth system' type 'professional sports team' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Mihran Jaburyan', 'member of sports team', 'Ulaanbaataryn Mazaalaynuud']
Error: Object 'Ulaanbaataryn Mazaalaynuud' type 'professional sports team' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Mihran Jaburyan', 'member of sports team', 'FC Sachsen Leipzig']
Error: Object 'FC Sachsen Leipzig' type 'professional sports team' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10550027,"The following triples for the subject need attention:

Errors:
Triple: ['6 December 2012', 'instance of', 'date']
Error: Instance type 'date' not associated with any property for subject '6 December 2012'

Triple: ['Europa League', 'instance of', 'sports event']
Error: Instance type 'sports event' not associated with any property for subject 'Europa League'

Triple: ['Liverpool', 'instance of', 'sports team']
Error: Instance type 'sports team' not associated with any property for subject 'Liverpool'

Triple: ['Inter Milan', 'participated in', 'Europa League']
Error: Error: Property 'participated in' not found in properties.

Triple: ['Liverpool', 'participated in', 'Europa League']
Error: Error: Property 'participated in' not found in properties.

Triple: ['Stéphane Darbion', 'made debut on', '6 December 2012']
Error: Error: Property 'made debut on' not found in properties.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10551263,"The following triples for the subject need attention:

Errors:
Triple: ['Marx Memorial Library', 'instance of', 'location']
Error: Instance type 'location' not valid for object 'Marx Memorial Library' with property 'member of sports team'

Triple: ['Engelbert Dollfuss', 'occupation', 'football player']
Error: Object 'football player' not defined as an instance.

Triple: ['Engelbert Dollfuss', 'member of sports team', 'Marx Memorial Library']
Error: Object 'Marx Memorial Library' type 'location' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Engelbert Dollfuss', 'position played on team / speciality', 'loan player']
Error: Object 'loan player' not defined as an instance.

Triple: ['Engelbert Dollfuss', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Triple: ['36 appearances', 'instance of', 'appearance']
Error: Instance type 'appearance' not associated with any property for subject '36 appearances'

Triple: ['Engelbert Dollfuss', 'participated in', '36 appearances']
Error: Error: Property 'participated in' not found in properties.

Triple: ['2 goals', 'instance of', 'goal']
Error: Instance type 'goal' not associated with any property for subject '2 goals'

Triple: ['Engelbert Dollfuss', 'scored', '2 goals']
Error: Error: Property 'scored' not found in properties.

Triple: ['1 assist', 'instance of', 'assist']
Error: Instance type 'assist' not associated with any property for subject '1 assist'

Triple: ['Engelbert Dollfuss', 'made', '1 assist']
Error: Error: Property 'made' not found in properties.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10552,"The following triples for the subject need attention:

Errors:
Triple: ['Michel Audiard', 'occupation', 'professional football player']
Error: Object 'professional football player' not defined as an instance.

Triple: ['Michel Audiard', 'family name', 'Audiard']
Error: Object 'Audiard' not defined as an instance.

Unused Declarations:
Triple: ['Championship', 'instance of', 'football league']
Note: Subject 'Championship' is not used in other triples.

Triple: ['First Division', 'instance of', 'football league']
Note: Subject 'First Division' is not used in other triples.

Triple: ['League Two', 'instance of', 'football league']
Note: Subject 'League Two' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10553869,"The following triples for the subject need attention:

Errors:
Triple: ['Johann Friedrich von Brandt', 'occupation', 'professional athlete']
Error: Object 'professional athlete' not defined as an instance.

Triple: ['Johann Friedrich von Brandt', 'work period (start)', '22 February 2013']
Error: Object '22 February 2013' not defined as an instance.

Triple: ['Johann Friedrich von Brandt', 'family name', 'Brandt']
Error: Object 'Brandt' not defined as an instance.

Triple: ['Johann Friedrich von Brandt', 'given name', 'Johann Friedrich']
Error: Object 'Johann Friedrich' not defined as an instance.

Unused Declarations:
Triple: ['Sydney FC', 'instance of', 'sports team']
Note: Subject 'Sydney FC' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055449,"The following triples for the subject need attention:

Errors:
Triple: ['European Parliament', 'instance of', 'political organization']
Error: Instance type 'political organization' not valid for object 'European Parliament' with property 'employer'

Triple: ['Ulrich de Maizière', 'country of citizenship', 'Finland']
Error: Object 'Finland' not defined as an instance.

Triple: ['Ulrich de Maizière', 'employer', 'European Parliament']
Error: Object 'European Parliament' type 'political organization' does not satisfy the property 'employer' value constraints: ['government organization', 'educational institution', 'television channel', 'radio program', 'radio channel', 'structure of worship', 'legendary figure', 'theatre company', 'airport', 'duo', 'campaign', 'group of humans', 'association', 'periodical', 'mine', 'podcast', 'military base', 'fictional organization', 'fictional company', 'fictional human', 'company', 'anthology', 'fictional location', 'cultural institution', 'manufacturer', 'facility', 'government agency', 'parish', 'organization', 'fictional character', 'administrative territorial entity', 'website', 'television program', 'palace', 'newspaper', 'human']

Unused Declarations:
Triple: ['North-West region', 'instance of', 'geographic location']
Note: Subject 'North-West region' is not used in other triples.

Triple: ['Non-Inscrits', 'instance of', 'political group']
Note: Subject 'Non-Inscrits' is not used in other triples.

Triple: ['2004', 'instance of', 'year']
Note: Subject '2004' is not used in other triples.

Triple: ['2018', 'instance of', 'year']
Note: Subject '2018' is not used in other triples.

Triple: ['14,000 votes', 'instance of', 'vote count']
Note: Subject '14,000 votes' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055545,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1942', 'instance of', 'year']
Note: Subject '1942' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10556,"The following triples for the subject need attention:

Errors:
Triple: ['Blue Stars St. Gallen', 'instance of', 'sports organization']
Error: Instance type 'sports organization' not valid for object 'Blue Stars St. Gallen' with property 'member of sports team'

Triple: ['FK Drnovice', 'instance of', 'sports organization']
Error: Instance type 'sports organization' not valid for object 'FK Drnovice' with property 'member of sports team'

Triple: ['Sheffield FC', 'instance of', 'sports organization']
Error: Instance type 'sports organization' not valid for object 'Sheffield FC' with property 'member of sports team'

Triple: ['Louis III, Elector Palatine', 'member of sports team', 'Blue Stars St. Gallen']
Error: Object 'Blue Stars St. Gallen' type 'sports organization' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Louis III, Elector Palatine', 'member of sports team', 'FK Drnovice']
Error: Object 'FK Drnovice' type 'sports organization' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Louis III, Elector Palatine', 'member of sports team', 'Sheffield FC']
Error: Object 'Sheffield FC' type 'sports organization' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Louis III, Elector Palatine', 'work period (start)', '1998']
Error: Object '1998' not defined as an instance.

Triple: ['Louis III, Elector Palatine', 'work period (start)', '2005']
Error: Object '2005' not defined as an instance.

Triple: ['Louis III, Elector Palatine', 'work period (start)', '2012']
Error: Object '2012' not defined as an instance.

Triple: ['Louis III, Elector Palatine', 'work period (end)', '1998']
Error: Object '1998' not defined as an instance.

Triple: ['Louis III, Elector Palatine', 'work period (end)', '2005']
Error: Object '2005' not defined as an instance.

Triple: ['Louis III, Elector Palatine', 'work period (end)', '2012']
Error: Object '2012' not defined as an instance.

Triple: ['Louis III, Elector Palatine', 'given name', 'Louis']
Error: Object 'Louis' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055604,"The following triples for the subject need attention:

Errors:
Triple: ['Carl van Dockum', 'occupation', 'actor']
Error: Object 'actor' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10556350,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['30 June 2017', 'instance of', 'date']
Note: Subject '30 June 2017' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10557160,"The following triples for the subject need attention:

Errors:
Triple: ['Lothar von Richthofen', 'occupation', 'manager of Inter Milan']
Error: Object 'manager of Inter Milan' not defined as an instance.

Triple: ['Lothar von Richthofen', 'member of sports team', 'Villa Teresa']
Error: Object 'Villa Teresa' type 'Second Division club' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Villa Teresa', 'instance of', 'Second Division club']
Error: Instance type 'Second Division club' not valid for object 'Villa Teresa' with property 'member of sports team'

Unused Declarations:
Triple: ['Inter Milan', 'instance of', 'Southern League First Division club']
Note: Subject 'Inter Milan' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055767,"The following triples for the subject need attention:

Errors:
Triple: ['Ismar Elbogen', 'date of birth', '1921']
Error: Object '1921' not defined as an instance.

Unused Declarations:
Triple: ['1939', 'instance of', 'year']
Note: Subject '1939' is not used in other triples.

Triple: ['18', 'instance of', 'age']
Note: Subject '18' is not used in other triples.

Triple: ['Serie A', 'instance of', 'sports league']
Note: Subject 'Serie A' is not used in other triples.

Triple: ['4 February 1940', 'instance of', 'date']
Note: Subject '4 February 1940' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055773,"The following triples for the subject need attention:

Errors:
Triple: ['Damon Hill', 'occupation', 'defender']
Error: Object 'defender' not defined as an instance.

Triple: ['Damon Hill', 'work period (start)', '1944']
Error: Object '1944' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055780,"The following triples for the subject need attention:

Errors:
Triple: ['Alessandria', 'instance of', 'football club']
Error: Instance type 'football club' not valid for object 'Alessandria' with property 'member of sports team'

Triple: ['Hellas Verona FC', 'instance of', 'football club']
Error: Instance type 'football club' not valid for object 'Hellas Verona FC' with property 'member of sports team'

Triple: ['Juventus', 'instance of', 'football club']
Error: Instance type 'football club' not associated with any property for subject 'Juventus'

Triple: ['Turin Derby', 'instance of', 'football competition']
Error: Instance type 'football competition' not associated with any property for subject 'Turin Derby'

Triple: ['Antoni Martí', 'member of sports team', 'Alessandria']
Error: Object 'Alessandria' type 'football club' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Antoni Martí', 'work period (start)', '1944']
Error: Object '1944' not defined as an instance.

Triple: ['Antoni Martí', 'member of sports team', 'Hellas Verona FC']
Error: Object 'Hellas Verona FC' type 'football club' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Antoni Martí', 'work period (end)', '14 October 1945']
Error: Object '14 October 1945' not defined as an instance.

Triple: ['Turin Derby', 'participating teams', 'Hellas Verona FC']
Error: Error: Property 'participating teams' not found in properties.

Triple: ['Turin Derby', 'participating teams', 'Juventus']
Error: Error: Property 'participating teams' not found in properties.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10558029,"The following triples for the subject need attention:

Errors:
Triple: ['Józef Bilczewski', 'given name', 'Józef']
Error: Object 'Józef' not defined as an instance.

Triple: ['Józef Bilczewski', 'family name', 'Bilczewski']
Error: Object 'Bilczewski' not defined as an instance.

Triple: ['North American Soccer League', 'instance of', 'sports governing body']
Error: Instance type 'sports governing body' not valid for object 'North American Soccer League' with property 'member of sports team'

Triple: ['England', 'instance of', 'sovereign state']
Error: Instance type 'sovereign state' not valid for object 'England' with property 'country for sport'

Triple: ['Józef Bilczewski', 'country for sport', 'England']
Error: Object 'England' type 'sovereign state' does not satisfy the property 'country for sport' value constraints: ['nation at sport competition', 'Olympic delegation', 'administrative territorial entity', 'geographic region', 'state', 'country']

Triple: ['Miami Toros', 'member of sports team', 'North American Soccer League']
Error: Subject 'Miami Toros' type 'sports team' does not satisfy the property 'member of sports team' subject constraints: ['VTuber', 'mascot', 'group of humans', 'fictional human', 'mascot character', 'fictional character', 'human']

Triple: ['Al-Ahli Saudi FC', 'country for sport', 'Saudi Arabia']
Error: Object 'Saudi Arabia' not defined as an instance.

Triple: ['Józef Bilczewski', 'occupation', 'soccer player']
Error: Object 'soccer player' not defined as an instance.

Unused Declarations:
Triple: ['1976', 'instance of', 'year']
Note: Subject '1976' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q105605,"The following triples for the subject need attention:

Errors:
Triple: ['Michel Foucault', 'field of work', 'innate immunity']
Error: Object 'innate immunity' not defined as an instance.

Triple: ['Bruce Beutler', 'field of work', 'innate immunity']
Error: Object 'innate immunity' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
