subject,correction_prompt
Q10551263,"The following triples for the subject need attention:

Errors:
Triple: ['Engelbert Dollfuss', 'member of sports team', 'Marx Memorial Library football team']
Error: Object 'Marx Memorial Library football team' not defined as an instance.

Triple: ['Engelbert Dollfuss', 'position played on team / speciality', 'forward']
Error: Object 'forward' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10553869,"The following triples for the subject need attention:

Errors:
Triple: ['match', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Triple: ['match', 'participant', 'Johann Friedrich von Brandt']
Error: Relation 'participant' not present in subject properties for 'match'

Triple: ['match', 'participant', 'Albion Sports A.F.C.']
Error: Relation 'participant' not present in subject properties for 'match'

Triple: ['match', 'participant', 'Sydney FC']
Error: Relation 'participant' not present in subject properties for 'match'

Triple: ['match', 'start time', '2 March 2013']
Error: Relation 'start time' not present in subject properties for 'match'

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055449,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['North-West region', 'instance of', 'geographic location']
Note: Subject 'North-West region' is not used in other triples.

Triple: ['2004', 'instance of', 'year']
Note: Subject '2004' is not used in other triples.

Triple: ['2018', 'instance of', 'year']
Note: Subject '2018' is not used in other triples.

Triple: ['Non-Inscrits', 'instance of', 'political group']
Note: Subject 'Non-Inscrits' is not used in other triples.

Triple: ['North-West Italy', 'instance of', 'geographic location']
Note: Subject 'North-West Italy' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055545,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1942', 'instance of', 'year']
Note: Subject '1942' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10556,"The following triples for the subject need attention:

Errors:
Triple: ['Louis III, Elector Palatine', 'given name', 'Louis']
Error: Object 'Louis' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10556350,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['30 June 2017', 'instance of', 'date']
Note: Subject '30 June 2017' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10557160,"The following triples for the subject need attention:

Errors:
Triple: ['Lothar von Richthofen', 'occupation', 'manager']
Error: Object 'manager' not defined as an instance.

Unused Declarations:
Triple: ['Inter Milan', 'instance of', 'sports team']
Note: Subject 'Inter Milan' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055767,"The following triples for the subject need attention:

Errors:
Triple: ['Ismar Elbogen', 'date of birth', '1921']
Error: Object '1921' not defined as an instance.

Unused Declarations:
Triple: ['1939', 'instance of', 'year']
Note: Subject '1939' is not used in other triples.

Triple: ['18', 'instance of', 'age']
Note: Subject '18' is not used in other triples.

Triple: ['Serie A', 'instance of', 'sports league']
Note: Subject 'Serie A' is not used in other triples.

Triple: ['4 February 1940', 'instance of', 'date']
Note: Subject '4 February 1940' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055773,"The following triples for the subject need attention:

Errors:
Triple: ['Damon Hill', 'occupation', 'defender']
Error: Object 'defender' not defined as an instance.

Triple: ['Damon Hill', 'work period (start)', '1944']
Error: Object '1944' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1055780,"The following triples for the subject need attention:

Errors:
Triple: ['Antoni Martí', 'work period (start)', '1944']
Error: Object '1944' not defined as an instance.

Triple: ['Antoni Martí', 'work period (end)', '14 October 1945']
Error: Object '14 October 1945' not defined as an instance.

Unused Declarations:
Triple: ['Juventus', 'instance of', 'sports team']
Note: Subject 'Juventus' is not used in other triples.

Triple: ['Turin Derby', 'instance of', 'sport']
Note: Subject 'Turin Derby' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10564966,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['The Romance of the Condor Heroes', 'instance of', 'television show']
Note: Subject 'The Romance of the Condor Heroes' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q105667,"The following triples for the subject need attention:

Errors:
Triple: ['Alpha Condé', 'start time', 'December 2009']
Error: Relation 'start time' not present in subject properties for 'Alpha Condé'

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10569,"The following triples for the subject need attention:

Errors:
Triple: ['Gregor Gysi', 'occupation', 'football player']
Error: Object 'football player' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10577,"The following triples for the subject need attention:

Errors:
Triple: ['2012 Summer Olympics', 'instance of', 'sporting event']
Error: Instance type 'sporting event' not valid for object '2012 Summer Olympics' with property 'participant in'

Triple: ['Anton Braun', 'participant in', '2012 Summer Olympics']
Error: Object '2012 Summer Olympics' type 'sporting event' does not satisfy the property 'participant in' value constraints: ['fictional occurrence', 'activity', 'event', 'work', 'occurrence', 'experiment', 'organization']

Unused Declarations:
Triple: ['San Marino', 'instance of', 'sports team']
Note: Subject 'San Marino' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1057736,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Red Sox', 'instance of', 'sports team']
Note: Subject 'Red Sox' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1058,"The following triples for the subject need attention:

Errors:
Triple: ['Maninagar', 'instance of', 'location']
Error: Instance type 'location' not valid for object 'Maninagar' with property 'residence'

Triple: ['Jiru', 'residence', 'Maninagar']
Error: Object 'Maninagar' type 'location' does not satisfy the property 'residence' value constraints: ['building', 'nursing home', 'residence', 'fictional location', 'geographic location', 'architectural ensemble', 'geographic region', 'mythical location', 'house']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q105825,"The following triples for the subject need attention:

Errors:
Triple: [""Raimbaut d'Aurenga"", 'occupation', 'actress']
Error: Object 'actress' not defined as an instance.

Unused Declarations:
Triple: [""Corinne Jacker's My Life"", 'instance of', 'creative work']
Note: Subject 'Corinne Jacker's My Life' is not used in other triples.

Triple: ['Fifth of July', 'instance of', 'creative work']
Note: Subject 'Fifth of July' is not used in other triples.

Triple: ['Ulysses in Traction', 'instance of', 'creative work']
Note: Subject 'Ulysses in Traction' is not used in other triples.

Triple: ['Lulu', 'instance of', 'creative work']
Note: Subject 'Lulu' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10585,"The following triples for the subject need attention:

Errors:
Triple: ['Association football', 'instance of', 'sport']
Error: Instance type 'sport' not valid for object 'Association football' with property 'participant in'

Triple: ['Charles Samuel Franklin', 'participant in', 'Association football']
Error: Object 'Association football' type 'sport' does not satisfy the property 'participant in' value constraints: ['fictional occurrence', 'activity', 'event', 'work', 'occurrence', 'experiment', 'organization']

Triple: ['Austria national association football team', 'participant in', 'Association football']
Error: Object 'Association football' type 'sport' does not satisfy the property 'participant in' value constraints: ['fictional occurrence', 'activity', 'event', 'work', 'occurrence', 'experiment', 'organization']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q105937,"The following triples for the subject need attention:

Errors:
Triple: ['Emperor Jingzong of Liao', 'position held', 'Professor of Biochemistry']
Error: Object 'Professor of Biochemistry' not defined as an instance.

Triple: ['Emperor Jingzong of Liao', 'educated at', 'University of New Hampshire, Berkeley']
Error: Object 'University of New Hampshire, Berkeley' not defined as an instance.

Triple: ['Stanley Hall', 'instance of', 'academic institution']
Error: Instance type 'academic institution' not valid for subject 'Stanley Hall' with property 'name in native language'

Triple: ['Stanley Hall', 'name in native language', 'Department of Biochemistry building']
Error: Subject 'Stanley Hall' type 'academic institution' does not satisfy the property 'name in native language' subject constraints: ['abstract being', 'character that may or may not be fictional', 'human whose existence is disputed', 'hypothetical person', 'prosopographical phantom', 'fictional human formerly considered to be historical', 'individual animal', 'mythical creature', 'fictional character', 'human']

Triple: ['Virus Laboratory', 'described by source', 'Emperor Jingzong of Liao']
Error: Object 'Emperor Jingzong of Liao' type 'human' does not satisfy the property 'described by source' value constraints: ['YouTube video', 'Holocaust train journey', 'group of works', 'list', 'scientific book', 'publisher', 'correspondence', 'version, edition or translation', 'GLAM', 'work', 'concept', 'organization', 'web page', 'biography', 'video recording', 'book']

Triple: ['Department of Biochemistry building', 'described by source', 'Emperor Jingzong of Liao']
Error: Object 'Emperor Jingzong of Liao' type 'human' does not satisfy the property 'described by source' value constraints: ['YouTube video', 'Holocaust train journey', 'group of works', 'list', 'scientific book', 'publisher', 'correspondence', 'version, edition or translation', 'GLAM', 'work', 'concept', 'organization', 'web page', 'biography', 'video recording', 'book']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10598,"The following triples for the subject need attention:

Errors:
Triple: ['Franz Schlegelberger', 'member of sports team', 'Central F.C.']
Error: Object 'Central F.C.' not defined as an instance.

Unused Declarations:
Triple: ['Central F.C', 'instance of', 'sports team']
Note: Subject 'Central F.C' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10601,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Sunderland', 'instance of', 'sports team']
Note: Subject 'Sunderland' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10603,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Bramall Lane', 'instance of', 'architectural structure']
Note: Subject 'Bramall Lane' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1060433,"The following triples for the subject need attention:

Errors:
Triple: ['Zero-1 show', 'instance of', 'event']
Error: Instance type 'event' not valid for object 'Zero-1 show' with property 'occupation'

Triple: ['Pier Luigi Bersani', 'occupation', 'Zero-1 show']
Error: Object 'Zero-1 show' type 'event' does not satisfy the property 'occupation' value constraints: ['fictional analog of an occupation', 'Catholic vocation', 'Christian religious occupation', 'fictional religious occupation', 'fictional profession', 'occupation', 'position', 'job activity', 'title of authority', 'profession']

Triple: ['Juha-Matti Ruuskanen', 'occupation', 'Zero-1 joshi wrestler']
Error: Object 'Zero-1 joshi wrestler' not defined as an instance.

Unused Declarations:
Triple: ['January 2, 2009', 'instance of', 'date']
Note: Subject 'January 2, 2009' is not used in other triples.

Triple: ['Zero-1', 'instance of', 'organization']
Note: Subject 'Zero-1' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1060462,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['2004 European Parliament election', 'instance of', 'election']
Note: Subject '2004 European Parliament election' is not used in other triples.

Triple: ['2005 Venetian regional election', 'instance of', 'election']
Note: Subject '2005 Venetian regional election' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10606,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Club Real Potosí', 'instance of', 'sports team']
Note: Subject 'Club Real Potosí' is not used in other triples.

Triple: ['Birmingham City', 'instance of', 'sports team']
Note: Subject 'Birmingham City' is not used in other triples.

Triple: ['Pierre Issa', 'instance of', 'human']
Note: Subject 'Pierre Issa' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1061825,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Deutsche Eishockey Liga', 'instance of', 'sports organization']
Note: Subject 'Deutsche Eishockey Liga' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106275,"The following triples for the subject need attention:

Errors:
Triple: ['Henri Marie Ducrotay de Blainville', 'instance of', 'person']
Error: Instance type 'person' not valid for subject 'Henri Marie Ducrotay de Blainville' with property 'nominated for'

Triple: ['Henri Marie Ducrotay de Blainville', 'nominated for', 'Academy Award for Best Picture in 2001']
Error: Subject 'Henri Marie Ducrotay de Blainville' type 'person' does not satisfy the property 'nominated for' subject constraints: ['individual animal', 'group of humans', 'occurrence', 'work', 'organization', 'human']

Unused Declarations:
Triple: [""Lasse Hallstr√∂m's romantic comedy Chocolat (2000)"", 'instance of', 'creative work']
Note: Subject 'Lasse Hallstr√∂m's romantic comedy Chocolat (2000)' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1063677,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1974', 'instance of', 'year']
Note: Subject '1974' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1063846,"The following triples for the subject need attention:

Errors:
Triple: ['Carlo Lizzani', 'occupation', 'filmmaker']
Error: Object 'filmmaker' not defined as an instance.

Triple: ['Carlo Lizzani', 'award received', 'Leonardo da Vinci programme']
Error: Object 'Leonardo da Vinci programme' not defined as an instance.

Triple: ['Saginaw, Mississippi', 'instance of', 'geographical location']
Error: Instance type 'geographical location' not valid for object 'Saginaw, Mississippi' with property 'place of birth'

Triple: ['Carlo Lizzani', 'place of birth', 'Saginaw, Mississippi']
Error: Object 'Saginaw, Mississippi' type 'geographical location' does not satisfy the property 'place of birth' value constraints: ['location', 'geographic entity', 'fictional vessel', 'vessel', 'fictional location', 'mythical location', 'geographic location', 'architectural structure', 'ship', 'astronomical object']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106399,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['National Academy of Sciences', 'instance of', 'organization']
Note: Subject 'National Academy of Sciences' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1064346,"The following triples for the subject need attention:

Errors:
Triple: ['Valli', 'instance of', 'human']
Error: Instance type 'human' not valid for subject 'Valli' with property 'manner of death'

Triple: ['Valli', 'manner of death', 'natural causes']
Error: Object 'natural causes' not defined as an instance.

Triple: ['Valli', 'cause of death', 'cerebrovascular disease']
Error: Object 'cerebrovascular disease' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106454,"The following triples for the subject need attention:

Errors:
Triple: ['Perlmutter', 'field of work', 'expansion of the universe']
Error: Object 'expansion of the universe' not defined as an instance.

Triple: ['Schmidt', 'field of work', 'expansion of the universe']
Error: Object 'expansion of the universe' not defined as an instance.

Triple: ['Bernardino Luini', 'field of work', 'expansion of the universe']
Error: Object 'expansion of the universe' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1064545,"The following triples for the subject need attention:

Errors:
Triple: ['Michael Powell', 'occupation', 'Vice President']
Error: Object 'Vice President' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1064558,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1880', 'instance of', 'year']
Note: Subject '1880' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1064791,"The following triples for the subject need attention:

Errors:
Triple: ['Stars', 'league', 'Deutsche Eishockey Liga']
Error: Subject 'Stars' type 'sports team' does not satisfy the property 'league' subject constraints: ['sports award', 'sports transaction', 'sporting event', 'sports organization', 'competition', 'human']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10648,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['North Queensferry', 'instance of', 'geographic entity']
Note: Subject 'North Queensferry' is not used in other triples.

Triple: ['Fife', 'instance of', 'geographic entity']
Note: Subject 'Fife' is not used in other triples.

Triple: ['3 August 2000', 'instance of', 'date']
Note: Subject '3 August 2000' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1064881,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Association for Computing Machinery', 'instance of', 'organization']
Note: Subject 'Association for Computing Machinery' is not used in other triples.

Triple: ['Gua Sunyaragi', 'instance of', 'architectural structure']
Note: Subject 'Gua Sunyaragi' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1064912,"The following triples for the subject need attention:

Errors:
Triple: ['SS Tacoma', 'instance of', 'vessel']
Error: Instance type 'vessel' not valid for subject 'SS Tacoma' with property 'country of citizenship'

Triple: ['Alexander Fadeyev', 'occupation', 'instructor in mathematics']
Error: Object 'instructor in mathematics' not defined as an instance.

Triple: ['Alexander Fadeyev', 'country of citizenship', 'unknown']
Error: Object 'unknown' not defined as an instance.

Triple: ['SS Tacoma', 'country of citizenship', 'unknown']
Error: Object 'unknown' not defined as an instance.

Unused Declarations:
Triple: ['United States', 'instance of', 'sovereign state']
Note: Subject 'United States' is not used in other triples.

Triple: ['1893', 'instance of', 'year']
Note: Subject '1893' is not used in other triples.

Triple: ['mathematics', 'instance of', 'academic discipline']
Note: Subject 'mathematics' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1065319,"The following triples for the subject need attention:

Errors:
Triple: ['Oscar Goerke', 'occupation', 'footballer']
Error: Object 'footballer' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106548,"The following triples for the subject need attention:

Errors:
Triple: ['James Maslow', 'occupation', 'presenter']
Error: Object 'presenter' not defined as an instance.

Triple: ['Aksana', 'occupation', 'CEO']
Error: Object 'CEO' not defined as an instance.

Unused Declarations:
Triple: ['Morgenmagazin', 'instance of', 'television program']
Note: Subject 'Morgenmagazin' is not used in other triples.

Triple: ['1992', 'instance of', 'year']
Note: Subject '1992' is not used in other triples.

Triple: ['14 August 2010', 'instance of', 'date']
Note: Subject '14 August 2010' is not used in other triples.

Triple: ['Schloss Ulrichshusen', 'instance of', 'architectural structure']
Note: Subject 'Schloss Ulrichshusen' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1065884,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Le Ren\\u221a\\u00a9gat de Tanger', 'instance of', 'work']
Note: Subject 'Le Ren\u221a\u00a9gat de Tanger' is not used in other triples.

Triple: ['Claude-Emmanuel de Pastoret', 'instance of', 'human']
Note: Subject 'Claude-Emmanuel de Pastoret' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1066032,"The following triples for the subject need attention:

Errors:
Triple: ['Yu Hai', 'position held', 'auxiliary bishop']
Error: Object 'auxiliary bishop' not defined as an instance.

Triple: ['Yu Hai', 'consecrator', 'Mary Lee Woods']
Error: Subject 'Yu Hai' type 'human' does not satisfy the property 'consecrator' subject constraints: ['person']

Triple: ['Mary Lee Woods', 'occupation', 'Archbishop']
Error: Object 'Archbishop' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1066501,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1998 NFL Draft', 'instance of', 'sporting event']
Note: Subject '1998 NFL Draft' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1066776,"The following triples for the subject need attention:

Errors:
Triple: ['Anton I of Saxony', 'sport', 'running']
Error: Object 'running' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q1066958,"The following triples for the subject need attention:

Errors:
Triple: ['Northern District Football Club', 'league', 'Australian A-League']
Error: Subject 'Northern District Football Club' type 'sports team' does not satisfy the property 'league' subject constraints: ['sports award', 'sports transaction', 'sporting event', 'sports organization', 'competition', 'human']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106751,"The following triples for the subject need attention:

Errors:
Triple: ['University of New Hampshire, Santa Barbara', 'instance of', 'university']
Error: Instance type 'university' not valid for object 'University of New Hampshire, Santa Barbara' with property 'employer'

Triple: ['George Lawrence Price', 'employer', 'University of New Hampshire, Santa Barbara']
Error: Object 'University of New Hampshire, Santa Barbara' type 'university' does not satisfy the property 'employer' value constraints: ['government organization', 'educational institution', 'television channel', 'radio program', 'radio channel', 'structure of worship', 'legendary figure', 'theatre company', 'airport', 'duo', 'campaign', 'group of humans', 'association', 'periodical', 'mine', 'podcast', 'military base', 'fictional organization', 'fictional company', 'fictional human', 'company', 'anthology', 'fictional location', 'cultural institution', 'manufacturer', 'facility', 'government agency', 'parish', 'organization', 'fictional character', 'administrative territorial entity', 'website', 'television program', 'palace', 'newspaper', 'human']

Unused Declarations:
Triple: ['1982', 'instance of', 'year']
Note: Subject '1982' is not used in other triples.

Triple: ['Physics Department at University of New Hampshire, Santa Barbara', 'instance of', 'academic department']
Note: Subject 'Physics Department at University of New Hampshire, Santa Barbara' is not used in other triples.

Triple: ['Materials Department at University of New Hampshire, Santa Barbara', 'instance of', 'academic department']
Note: Subject 'Materials Department at University of New Hampshire, Santa Barbara' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106762,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Royal Society', 'instance of', 'organization']
Note: Subject 'Royal Society' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106807,"The following triples for the subject need attention:

Errors:
Triple: ['Candidate Master', 'instance of', 'chess title']
Error: Instance type 'chess title' not valid for object 'Candidate Master' with property 'award received'

Triple: ['Maria Sanchez', 'award received', 'Candidate Master']
Error: Object 'Candidate Master' type 'chess title' does not satisfy the property 'award received' value constraints: ['position', 'title of honor', 'horse race', 'beauty contest', 'class of award', 'homage', 'order of chivalry', 'military decoration', 'science award', 'recognition', 'award ceremony', 'grade of an order', 'fictional award', 'competition', 'Roman triumph', 'hall of fame', 'award', 'title of authority', 'competition', 'literary award', 'order', 'coat of arms', 'medallion']

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106986,"The following triples for the subject need attention:

Errors:
Triple: ['Hans Hartwig von Beseler', 'occupation', 'soldier']
Error: Object 'soldier' not defined as an instance.

Unused Declarations:
Triple: ['Military of the Goryeo dynasty', 'instance of', 'military']
Note: Subject 'Military of the Goryeo dynasty' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q106997,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['December 18, 1984', 'instance of', 'time period']
Note: Subject 'December 18, 1984' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q107051,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Brescia', 'instance of', 'sports team']
Note: Subject 'Brescia' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q10711,"The following triples for the subject need attention:

Errors:
Triple: ['Engelbert Kaempfer', 'occupation', 'footballer']
Error: Object 'footballer' not defined as an instance.

Triple: ['Jens Lehmann', 'occupation', 'footballer']
Error: Object 'footballer' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
Q107150,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Westfälische Wilhelms-Universität in Münster', 'instance of', 'educational institution']
Note: Subject 'Westfälische Wilhelms-Universität in Münster' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors or unused declarations mentioned above."
