subject,triples,cycle
Q10552,"[[""Michel Audiard"", ""instance of"", ""human""], [""Michel Audiard"", ""occupation"", ""Football player""], [""Michel Audiard"", ""member of sports team"", ""Sheffield FC""], [""Michel Audiard"", ""member of sports team"", ""Club YLA""], [""Michel Audiard"", ""member of sports team"", ""FC Kuban Krasnodar""], [""Michel Audiard"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Sheffield FC"", ""instance of"", ""sports team""], [""Club YLA"", ""instance of"", ""sports team""], [""FC Kuban Krasnodar"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Football player"", ""instance of"", ""occupation""], [""Audiard"", ""instance of"", ""family name""], [""Michel Audiard"", ""family name"", ""Audiard""]]",2
Q10553869,"[[""Johann Friedrich von Brandt"", ""instance of"", ""human""], [""Albion Sports A.F.C."", ""instance of"", ""sports team""], [""Johann Friedrich von Brandt"", ""member of sports team"", ""Albion Sports A.F.C.""], [""Sydney FC"", ""instance of"", ""sports team""], [""match"", ""instance of"", ""sporting event""], [""match"", ""sport"", ""football""], [""match"", ""participant"", ""Johann Friedrich von Brandt""], [""match"", ""participant"", ""Albion Sports A.F.C.""], [""match"", ""participant"", ""Sydney FC""], [""match"", ""start time"", ""2 March 2013""]]",2
Q1055449,"[[""Ulrich de Maizi\u00e8re"", ""instance of"", ""human""], [""President of Finland"", ""instance of"", ""position""], [""North-West region"", ""instance of"", ""geographic location""], [""2004"", ""instance of"", ""year""], [""2018"", ""instance of"", ""year""], [""Non-Inscrits"", ""instance of"", ""political group""], [""North-West Italy"", ""instance of"", ""geographic location""], [""European Parliament"", ""instance of"", ""organization""], [""Ulrich de Maizi\u00e8re"", ""position held"", ""President of Finland""], [""Ulrich de Maizi\u00e8re"", ""employer"", ""European Parliament""]]",2
Q1055545,"[[""Julius Rietz"", ""instance of"", ""human""], [""Hellas Verona FC"", ""instance of"", ""sports team""], [""1942"", ""instance of"", ""year""], [""Julius Rietz"", ""member of sports team"", ""Hellas Verona FC""]]",2
Q10556,"[[""Louis III, Elector Palatine"", ""instance of"", ""human""], [""Blue Stars St. Gallen"", ""instance of"", ""sports team""], [""FK Drnovice"", ""instance of"", ""sports team""], [""Sheffield FC"", ""instance of"", ""sports team""], [""Louis III, Elector Palatine"", ""member of sports team"", ""Blue Stars St. Gallen""], [""Louis III, Elector Palatine"", ""member of sports team"", ""FK Drnovice""], [""Louis III, Elector Palatine"", ""member of sports team"", ""Sheffield FC""], [""Louis III, Elector Palatine"", ""given name"", ""Louis""]]",2
Q1055604,"[[""Annette Schavan"", ""instance of"", ""human""], [""Carl van Dockum"", ""instance of"", ""human""], [""Annette Schavan"", ""spouse"", ""Carl van Dockum""], [""Carl van Dockum"", ""spouse"", ""Annette Schavan""]]",2
Q10556350,"[[""30 June 2017"", ""instance of"", ""date""], [""David Ben-Gurion"", ""instance of"", ""human""], [""Real Madrid CF"", ""instance of"", ""sports team""], [""David Ben-Gurion"", ""member of sports team"", ""Real Madrid CF""]]",2
Q10557160,"[[""Lothar von Richthofen"", ""instance of"", ""human""], [""Lothar von Richthofen"", ""occupation"", ""manager""], [""Lothar von Richthofen"", ""member of sports team"", ""Toffees""], [""Lothar von Richthofen"", ""member of sports team"", ""Q162421""], [""Lothar von Richthofen"", ""member of sports team"", ""Club Atl\u00e9tico San Mart\u00edn de San Juan""], [""Inter Milan"", ""instance of"", ""sports team""], [""Toffees"", ""instance of"", ""sports team""], [""Q162421"", ""instance of"", ""sports team""], [""Club Atl\u00e9tico San Mart\u00edn de San Juan"", ""instance of"", ""sports team""]]",2
Q1055767,"[[""Hellas Verona FC"", ""instance of"", ""sports team""], [""Ismar Elbogen"", ""instance of"", ""human""], [""1939"", ""instance of"", ""year""], [""18"", ""instance of"", ""age""], [""Serie A"", ""instance of"", ""sports league""], [""4 February 1940"", ""instance of"", ""date""], [""Ismar Elbogen"", ""member of sports team"", ""Hellas Verona FC""], [""Ismar Elbogen"", ""date of birth"", ""1921""]]",2
Q1055773,"[[""Damon Hill"", ""instance of"", ""human""], [""Damon Hill"", ""occupation"", ""defender""], [""Damon Hill"", ""member of sports team"", ""Watford F.C.""], [""Watford F.C."", ""instance of"", ""sports team""], [""Damon Hill"", ""work period (start)"", ""1944""]]",2
Q1055780,"[[""Antoni Mart\u00ed"", ""instance of"", ""human""], [""Alessandria"", ""instance of"", ""sports team""], [""Hellas Verona FC"", ""instance of"", ""sports team""], [""Juventus"", ""instance of"", ""sports team""], [""Turin Derby"", ""instance of"", ""sport""], [""Antoni Mart\u00ed"", ""member of sports team"", ""Alessandria""], [""Antoni Mart\u00ed"", ""work period (start)"", ""1944""], [""Antoni Mart\u00ed"", ""member of sports team"", ""Hellas Verona FC""], [""Antoni Mart\u00ed"", ""work period (end)"", ""14 October 1945""]]",2
Q10558029,"[[""J\u00f3zef Bilczewski"", ""instance of"", ""human""], [""Miami Toros"", ""instance of"", ""sports team""], [""Al-Ahli Saudi FC"", ""instance of"", ""sports team""], [""J\u00f3zef Bilczewski"", ""member of sports team"", ""Miami Toros""], [""J\u00f3zef Bilczewski"", ""member of sports team"", ""Al-Ahli Saudi FC""]]",2
Q105605,"[[""Michel Foucault"", ""instance of"", ""human""], [""Bruce Beutler"", ""instance of"", ""human""], [""2011 Salem Prize"", ""instance of"", ""award""], [""Michel Foucault"", ""award received"", ""2011 Salem Prize""], [""Bruce Beutler"", ""award received"", ""2011 Salem Prize""], [""innate immunity"", ""instance of"", ""field of work""], [""Michel Foucault"", ""field of work"", ""innate immunity""], [""Bruce Beutler"", ""field of work"", ""innate immunity""]]",2
Q10561955,"[[""Cuno of Praeneste"", ""instance of"", ""human""], [""Royal Society of Canada"", ""instance of"", ""organization""], [""American Mathematical Society"", ""instance of"", ""organization""], [""discrete and combinatorial geometry"", ""instance of"", ""field of work""], [""convexity and combinatorics"", ""instance of"", ""field of work""], [""Cuno of Praeneste"", ""field of work"", ""discrete and combinatorial geometry""], [""Cuno of Praeneste"", ""field of work"", ""convexity and combinatorics""], [""Cuno of Praeneste"", ""member of"", ""Royal Society of Canada""], [""Cuno of Praeneste"", ""member of"", ""American Mathematical Society""]]",2
Q10564966,"[[""Wilhelm Sievers"", ""instance of"", ""human""], [""Michelle Wilhelm Sievers"", ""instance of"", ""human""], [""The Romance of the Condor Heroes"", ""instance of"", ""television show""], [""Michelle Wilhelm Sievers"", ""spouse"", ""Wilhelm Sievers""], [""Wilhelm Sievers"", ""spouse"", ""Michelle Wilhelm Sievers""]]",2
Q105667,"[[""Alpha Cond\u00e9"", ""instance of"", ""human""], [""Vice President of Bulgaria"", ""instance of"", ""position""], [""Bulgaria"", ""instance of"", ""sovereign state""], [""December 2009"", ""instance of"", ""time period""], [""Alpha Cond\u00e9"", ""position held"", ""Vice President of Bulgaria""], [""Alpha Cond\u00e9"", ""country of citizenship"", ""Bulgaria""], [""Alpha Cond\u00e9"", ""start time"", ""December 2009""]]",2
Q10569,"[[""Gregor Gysi"", ""instance of"", ""human""], [""1. FC Bamberg"", ""instance of"", ""sports team""], [""IFK G\u00f6teborg"", ""instance of"", ""sports team""], [""Loughborough Dynamo F.C."", ""instance of"", ""sports team""], [""Be\u015fikta\u015f J.K."", ""instance of"", ""sports team""], [""SV Viktoria Preu\u00dfen 07"", ""instance of"", ""sports team""], [""Gregor Gysi"", ""member of sports team"", ""1. FC Bamberg""], [""Gregor Gysi"", ""member of sports team"", ""IFK G\u00f6teborg""], [""Gregor Gysi"", ""member of sports team"", ""Loughborough Dynamo F.C.""], [""Gregor Gysi"", ""member of sports team"", ""Be\u015fikta\u015f J.K.""], [""Gregor Gysi"", ""member of sports team"", ""SV Viktoria Preu\u00dfen 07""], [""Gregor Gysi"", ""occupation"", ""football player""], [""Gysi"", ""instance of"", ""family name""], [""Gregor Gysi"", ""family name"", ""Gysi""], [""Gregor"", ""instance of"", ""given name""], [""Gregor Gysi"", ""given name"", ""Gregor""], [""31 January 2013"", ""instance of"", ""date""], [""Gregor Gysi"", ""work period (start)"", ""31 January 2013""]]",2
Q10572,"[[""Molly Ephraim"", ""instance of"", ""human""], [""Molly Ephraim"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Molly Ephraim"", ""league"", ""Premier League""], [""Premier League"", ""instance of"", ""sports league""], [""Molly Ephraim"", ""member of sports team"", ""Union 05 Kayl-T\u00e9tange""], [""Union 05 Kayl-T\u00e9tange"", ""instance of"", ""sports team""]]",2
Q10577,"[[""Anton Braun"", ""instance of"", ""human""], [""San Marino"", ""instance of"", ""sports team""], [""Austria national association football team"", ""instance of"", ""sports team""], [""FK Famos Hrasnica"", ""instance of"", ""sports team""], [""Ramsbottom United F.C."", ""instance of"", ""sports team""], [""Inter Milan"", ""instance of"", ""sports team""], [""Great Britain"", ""instance of"", ""sports team""], [""SV Sodingen"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""2012 Summer Olympics"", ""instance of"", ""sporting event""], [""Austria"", ""instance of"", ""country""], [""Anton Braun"", ""member of sports team"", ""Austria national association football team""], [""Anton Braun"", ""member of sports team"", ""FK Famos Hrasnica""], [""Anton Braun"", ""member of sports team"", ""Ramsbottom United F.C.""], [""Anton Braun"", ""member of sports team"", ""Inter Milan""], [""Anton Braun"", ""participant in"", ""2012 Summer Olympics""], [""Anton Braun"", ""member of sports team"", ""Great Britain""], [""Anton Braun"", ""member of sports team"", ""SV Sodingen""], [""Anton Braun"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Anton Braun"", ""country of citizenship"", ""Austria""]]",2
Q1057736,"[[""Patricio Albacete"", ""instance of"", ""human""], [""Shanghai High School"", ""instance of"", ""educational institution""], [""Shanghai High School Warriors"", ""instance of"", ""sports team""], [""Red Sox"", ""instance of"", ""sports team""], [""Patricio Albacete"", ""educated at"", ""Shanghai High School""], [""Patricio Albacete"", ""member of sports team"", ""Shanghai High School Warriors""]]",2
Q1058,"[[""Jiru"", ""instance of"", ""human""], [""Jiru"", ""educated at"", ""Sardarkrushinagar Dantiwada Agricultural University""], [""Sardarkrushinagar Dantiwada Agricultural University"", ""instance of"", ""educational institution""], [""Prime Minister"", ""instance of"", ""position""], [""Chief Minister"", ""instance of"", ""position""], [""Chief Administrator"", ""instance of"", ""position""], [""Jiru"", ""position held"", ""Prime Minister""], [""Jiru"", ""position held"", ""Chief Minister""], [""Jiru"", ""position held"", ""Chief Administrator""], [""Politician"", ""instance of"", ""occupation""], [""Jiru"", ""occupation"", ""Politician""], [""Political Science"", ""instance of"", ""field of work""], [""Jiru"", ""field of work"", ""Political Science""], [""Maninagar"", ""instance of"", ""location""], [""Jiru"", ""residence"", ""Maninagar""]]",2
Q10581,"[[""Ton Sijbrands"", ""instance of"", ""human""], [""1. FC Bamberg"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Sheffield FC"", ""instance of"", ""sports team""], [""1. FC Heidenheim 1846"", ""instance of"", ""sports team""], [""Lytham F.C."", ""instance of"", ""sports team""], [""Ton Sijbrands"", ""member of sports team"", ""1. FC Bamberg""], [""Ton Sijbrands"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Ton Sijbrands"", ""member of sports team"", ""Sheffield FC""], [""Ton Sijbrands"", ""member of sports team"", ""1. FC Heidenheim 1846""], [""Ton Sijbrands"", ""member of sports team"", ""Lytham F.C.""], [""Football"", ""instance of"", ""sport""], [""Ton Sijbrands"", ""sport"", ""Football""]]",2
Q105825,"[[""Raimbaut d'Aurenga"", ""instance of"", ""human""], [""Corinne Jacker's My Life"", ""instance of"", ""creative work""], [""Fifth of July"", ""instance of"", ""creative work""], [""Ulysses in Traction"", ""instance of"", ""creative work""], [""Lulu"", ""instance of"", ""creative work""], [""Obie Award"", ""instance of"", ""award""], [""1978 Tony Award for Best Actress in a Play"", ""instance of"", ""award""], [""Raimbaut d'Aurenga"", ""award received"", ""Obie Award""], [""Raimbaut d'Aurenga"", ""award received"", ""1978 Tony Award for Best Actress in a Play""], [""Raimbaut d'Aurenga"", ""occupation"", ""actress""]]",2
Q10585,"[[""Charles Samuel Franklin"", ""instance of"", ""human""], [""Austria national association football team"", ""instance of"", ""sports team""], [""TSV Straubing"", ""instance of"", ""sports team""], [""Racing Club Warwick"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Girona FC"", ""instance of"", ""sports team""], [""Charles Samuel Franklin"", ""member of sports team"", ""Austria national association football team""], [""Charles Samuel Franklin"", ""member of sports team"", ""TSV Straubing""], [""Charles Samuel Franklin"", ""member of sports team"", ""Racing Club Warwick""], [""Charles Samuel Franklin"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Charles Samuel Franklin"", ""member of sports team"", ""Girona FC""], [""footballer"", ""instance of"", ""occupation""], [""Charles Samuel Franklin"", ""occupation"", ""footballer""], [""Austria"", ""instance of"", ""sovereign state""], [""Charles Samuel Franklin"", ""country of citizenship"", ""Austria""], [""Association football"", ""instance of"", ""sport""], [""Charles Samuel Franklin"", ""participant in"", ""Association football""], [""Austria national association football team"", ""participant in"", ""Association football""], [""2001"", ""instance of"", ""time point""], [""Charles Samuel Franklin"", ""work period (start)"", ""2001""]]",2
Q1058606,"[[""Melanie Fai\u00dft"", ""instance of"", ""human""], [""Juventus FC"", ""instance of"", ""sports team""], [""Melanie Fai\u00dft"", ""member of sports team"", ""Juventus FC""]]",2
Q10588,"[[""Assun\u00e7\u00e3o dos Anjos"", ""instance of"", ""human""], [""Bahlinger SC"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Club YLA"", ""instance of"", ""sports team""], [""Bontang FC"", ""instance of"", ""sports team""], [""SV Sodingen"", ""instance of"", ""sports team""], [""T&TEC SC"", ""instance of"", ""sports team""], [""Assun\u00e7\u00e3o dos Anjos"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Assun\u00e7\u00e3o dos Anjos"", ""member of sports team"", ""Bahlinger SC""], [""Assun\u00e7\u00e3o dos Anjos"", ""member of sports team"", ""Club YLA""], [""Assun\u00e7\u00e3o dos Anjos"", ""member of sports team"", ""Bontang FC""], [""Assun\u00e7\u00e3o dos Anjos"", ""member of sports team"", ""SV Sodingen""], [""Assun\u00e7\u00e3o dos Anjos"", ""member of sports team"", ""T&TEC SC""]]",2
Q10590,"[[""Eduard Geyer"", ""instance of"", ""human""], [""Club Real Potos\u00ed"", ""instance of"", ""sports club""], [""Eduard Geyer"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Lytham F.C."", ""instance of"", ""sports club""], [""Eduard Geyer"", ""member of sports team"", ""Lytham F.C.""], [""F.C. Pro Vercelli 1892"", ""instance of"", ""sports club""], [""Eduard Geyer"", ""member of sports team"", ""F.C. Pro Vercelli 1892""], [""Vancouver Royals"", ""instance of"", ""sports club""], [""Eduard Geyer"", ""member of sports team"", ""Vancouver Royals""], [""Al Ansar FC"", ""instance of"", ""sports club""], [""Eduard Geyer"", ""member of sports team"", ""Al Ansar FC""], [""Gap FC"", ""instance of"", ""sports club""], [""Eduard Geyer"", ""member of sports team"", ""Gap FC""], [""Union 05 Kayl-T\u00e9tange"", ""instance of"", ""sports club""], [""Eduard Geyer"", ""member of sports team"", ""Union 05 Kayl-T\u00e9tange""]]",2
Q10592,"[[""Leonardo DiCaprio"", ""instance of"", ""human""], [""Hammersmith, London"", ""instance of"", ""location""], [""Leonardo DiCaprio"", ""place of birth"", ""Hammersmith, London""], [""Lytham F.C."", ""instance of"", ""sports team""], [""Leonardo DiCaprio"", ""member of sports team"", ""Lytham F.C.""], [""1988"", ""instance of"", ""year""], [""Leonardo DiCaprio"", ""work period (start)"", ""1988""], [""Zeytinburnuspor"", ""instance of"", ""sports team""], [""Leonardo DiCaprio"", ""member of sports team"", ""Zeytinburnuspor""], [""2006"", ""instance of"", ""year""], [""Leonardo DiCaprio"", ""work period (end)"", ""2006""], [""FC Merani Tbilisi reserve team manager"", ""instance of"", ""profession""], [""Leonardo DiCaprio"", ""occupation"", ""FC Merani Tbilisi reserve team manager""]]",2
Q105937,"[[""Emperor Jingzong of Liao"", ""instance of"", ""human""], [""Emperor Jingzong of Liao"", ""position held"", ""Professor of Biochemistry""], [""Emperor Jingzong of Liao"", ""educated at"", ""University of New Hampshire, Berkeley""], [""Virus Laboratory"", ""instance of"", ""research""], [""Department of Biochemistry building"", ""instance of"", ""academic institution""], [""Stanley Hall"", ""instance of"", ""academic institution""], [""Stanley Hall"", ""name in native language"", ""Department of Biochemistry building""], [""Virus Laboratory"", ""described by source"", ""Emperor Jingzong of Liao""], [""Department of Biochemistry building"", ""described by source"", ""Emperor Jingzong of Liao""]]",2
Q10594,"[[""Kieran Gibbs"", ""instance of"", ""human""], [""Kieran Gibbs"", ""member of sports team"", ""Club Real Potos\u00ed""], [""Kieran Gibbs"", ""member of sports team"", ""1. FC Bamberg""], [""Kieran Gibbs"", ""member of sports team"", ""Colchester""], [""1. FC Bamberg"", ""instance of"", ""sports team""], [""Club Real Potos\u00ed"", ""instance of"", ""sports team""], [""Colchester"", ""instance of"", ""sports team""]]",2
Q105960,"[[""Ernst Ludwig II"", ""instance of"", ""human""], [""Anita Asante"", ""instance of"", ""human""], [""Duke of Saxe-Meiningen"", ""instance of"", ""title of authority""], [""Actress"", ""instance of"", ""occupation""], [""Ernst Ludwig II"", ""spouse"", ""Anita Asante""], [""Anita Asante"", ""spouse"", ""Ernst Ludwig II""], [""Ernst Ludwig II"", ""occupation"", ""Duke of Saxe-Meiningen""], [""Anita Asante"", ""occupation"", ""Actress""]]",2
