subject,triples,cycle
Q10761,"[[""Connor Smith"", ""instance of"", ""human""], [""Gillingham"", ""instance of"", ""sports team""], [""Stevenage"", ""instance of"", ""sports team""], [""Plymouth"", ""instance of"", ""sports team""], [""AFC Wimbledon"", ""instance of"", ""sports team""], [""Wealdstone"", ""instance of"", ""sports team""], [""Britt Assombalonga"", ""instance of"", ""human""], [""Watford"", ""instance of"", ""sports team""], [""Connor Smith"", ""member of sports team"", ""Gillingham""], [""Connor Smith"", ""member of sports team"", ""Stevenage""], [""Connor Smith"", ""member of sports team"", ""Plymouth""], [""Connor Smith"", ""member of sports team"", ""AFC Wimbledon""], [""Connor Smith"", ""member of sports team"", ""Wealdstone""], [""Connor Smith"", ""member of sports team"", ""Watford""], [""Britt Assombalonga"", ""member of sports team"", ""Wealdstone""]]",2
Q1076352,"[[""Manuel Coppola"", ""instance of"", ""human""], [""Serie A"", ""instance of"", ""sports team""], [""Siena"", ""instance of"", ""sports team""], [""Parma"", ""instance of"", ""sports team""], [""Calcio Catania"", ""instance of"", ""sports team""], [""Manuel Coppola"", ""member of sports team"", ""Serie A""], [""Manuel Coppola"", ""member of sports team"", ""Siena""], [""Manuel Coppola"", ""member of sports team"", ""Parma""], [""Manuel Coppola"", ""member of sports team"", ""Calcio Catania""], [""Manuel Coppola"", ""given name"", ""Manuel""], [""Manuel Coppola"", ""family name"", ""Coppola""], [""Manuel Coppola"", ""occupation"", ""footballer""]]",2
Q10764,"[[""Jonathan Bond"", ""instance of"", ""human""], [""Watford"", ""instance of"", ""sports team""], [""Forest Green Rovers"", ""instance of"", ""sports team""], [""Dagenham & Redbridge"", ""instance of"", ""sports team""], [""Brackley Town"", ""instance of"", ""sports team""], [""Conference National"", ""instance of"", ""league""], [""League Two"", ""instance of"", ""league""], [""Jonathan Bond"", ""member of sports team"", ""Watford""], [""Jonathan Bond"", ""member of sports team"", ""Forest Green Rovers""], [""Jonathan Bond"", ""member of sports team"", ""Dagenham & Redbridge""], [""Jonathan Bond"", ""member of sports team"", ""Brackley Town""]]",2
Q1076511,"[[""Amelia Opie"", ""instance of"", ""human""], [""John Opie"", ""instance of"", ""human""], [""John Opie"", ""occupation"", ""painter""], [""Amelia Opie"", ""spouse"", ""John Opie""], [""John Opie"", ""spouse"", ""Amelia Opie""]]",2
Q107656,"[[""Jean Simmons"", ""instance of"", ""human""], [""Stewart Granger"", ""instance of"", ""human""], [""Richard Brooks"", ""instance of"", ""human""], [""Kate Brooks"", ""instance of"", ""human""], [""Tucson, Arizona"", ""instance of"", ""geographic entity""], [""Jean Simmons"", ""spouse"", ""Stewart Granger""], [""Jean Simmons"", ""spouse"", ""Richard Brooks""], [""Jean Simmons"", ""child"", ""Kate Brooks""], [""Jean Simmons"", ""date of marriage"", ""20 December 1950""], [""Jean Simmons"", ""place of marriage"", ""Tucson, Arizona""], [""Jean Simmons"", ""date of second marriage"", ""1 November 1960""], [""Jean Simmons"", ""spouse"", ""Richard Brooks""], [""Kate Brooks"", ""date of birth"", ""1961""]]",2
Q10767,"[[""Tommie Hoban"", ""instance of"", ""human""], [""14 February 2012"", ""instance of"", ""date""], [""2 February 2012"", ""instance of"", ""date""], [""2 October 2012"", ""instance of"", ""date""], [""Wealdstone"", ""instance of"", ""sports team""], [""Dartford"", ""instance of"", ""sports team""], [""FA Trophy campaign"", ""instance of"", ""sport""], [""Charlton Athletic"", ""instance of"", ""sports team""], [""Tommie Hoban"", ""member of sports team"", ""Wealdstone""], [""Tommie Hoban"", ""sport"", ""FA Trophy campaign""], [""Wealdstone"", ""sport"", ""FA Trophy campaign""], [""Tommie Hoban"", ""date of birth"", ""2 February 2012""], [""Tommie Hoban"", ""occupation"", ""footballer""], [""Tommie Hoban"", ""position played on team / speciality"", ""starter""], [""Tommie Hoban"", ""country for sport"", ""UK""]]",2
Q10767092,"[[""Masahiro Higashide"", ""instance of"", ""human""], [""Anne Watanabe"", ""instance of"", ""human""], [""Masahiro Higashide"", ""spouse"", ""Anne Watanabe""], [""Anne Watanabe"", ""spouse"", ""Masahiro Higashide""]]",2
Q107691,"[[""Csilla von Boeselager"", ""instance of"", ""human""], [""Vassar College, Poughkeepsie, New York, USA"", ""instance of"", ""educational institution""], [""1961"", ""instance of"", ""year""], [""chemistry"", ""instance of"", ""academic discipline""], [""Csilla von Boeselager"", ""educated at"", ""Vassar College, Poughkeepsie, New York, USA""], [""Csilla von Boeselager"", ""date of graduation"", ""1961""], [""Csilla von Boeselager"", ""field of work"", ""chemistry""]]",2
Q1077361,"[[""Chris Innis"", ""instance of"", ""human""], [""Bob Murawski"", ""instance of"", ""human""], [""Chris Innis"", ""occupation"", ""film editor""], [""Bob Murawski"", ""occupation"", ""film editor""], [""Bob Murawski"", ""occupation"", ""film distributor""], [""Chris Innis"", ""spouse"", ""Bob Murawski""], [""Bob Murawski"", ""spouse"", ""Chris Innis""]]",2
Q1077370,"[[""Jess Vanstrattan"", ""instance of"", ""human""], [""Juventus"", ""instance of"", ""sports team""], [""Verona"", ""instance of"", ""sports team""], [""Jess Vanstrattan"", ""member of sports team"", ""Juventus""], [""Jess Vanstrattan"", ""member of sports team"", ""Verona""], [""Jess Vanstrattan"", ""work period (start)"", ""2001""], [""Juventus"", ""instance of"", ""sports team""], [""Verona"", ""instance of"", ""sports team""], [""500 million lire"", ""instance of"", ""currency""]]",2
Q1077596,"[[""Lake Malawi National Park"", ""instance of"", ""UNESCO World Heritage Site""], [""Lake Malawi National Park"", ""heritage designation"", ""UNESCO World Heritage Site""], [""Lake Malawi National Park"", ""significant place"", ""biodiversity conservation""], [""Lake Malawi National Park"", ""World Heritage criteria"", ""fish diversity""]]",2
Q1077723,"[[""Chris Robinson"", ""instance of"", ""human""], [""Lala Sloatman"", ""instance of"", ""human""], [""Frank Zappa"", ""instance of"", ""human""], [""Kate Hudson"", ""instance of"", ""human""], [""The Kids in the Hall"", ""instance of"", ""group of humans""], [""The Kids in the Hall Season 5 DVD commentary"", ""instance of"", ""work""], [""Chris Robinson"", ""spouse"", ""Lala Sloatman""], [""September 8, 1996"", ""instance of"", ""date""], [""Lala Sloatman"", ""child"", ""Frank Zappa""], [""Chris Robinson"", ""met"", ""Kate Hudson""], [""The Kids in the Hall"", ""performance"", ""live""], [""The Kids in the Hall 2000 reunion tour"", ""instance of"", ""event""]]",2
Q1077819,"[[""Chris Van Hollen"", ""instance of"", ""human""], [""1982"", ""instance of"", ""year""], [""Swarthmore College"", ""instance of"", ""educational institution""], [""Bachelor of Arts"", ""instance of"", ""degree""], [""Philosophy"", ""instance of"", ""discipline""], [""Chris Van Hollen"", ""educated at"", ""Swarthmore College""], [""Chris Van Hollen"", ""field of work"", ""Philosophy""], [""Chris Van Hollen"", ""occupation"", ""Bachelor of Arts""], [""Bachelor of Arts"", ""instance of"", ""occupation""]]",2
Q1077821,"[[""17 November 2006"", ""instance of"", ""date""], [""Raquel del Rosario"", ""instance of"", ""human""], [""Fernando Alonso"", ""instance of"", ""human""], [""Fernando Alonso"", ""instance of"", ""Formula One racing driver""], [""Raquel del Rosario"", ""spouse"", ""Fernando Alonso""], [""Fernando Alonso"", ""spouse"", ""Raquel del Rosario""]]",2
Q1078039,"[[""John Tait Robertson"", ""instance of"", ""human""], [""John Tait Robertson"", ""occupation"", ""footballer""], [""Morton"", ""instance of"", ""sports team""], [""Everton"", ""instance of"", ""sports team""], [""Scotland"", ""instance of"", ""sports team""], [""England"", ""instance of"", ""sports team""], [""John Tait Robertson"", ""member of sports team"", ""Morton""], [""John Tait Robertson"", ""member of sports team"", ""Everton""], [""John Tait Robertson"", ""member of sports team"", ""Scotland""]]",2
Q10781,"[[""Geoffrey Mujangi Bia"", ""instance of"", ""human""], [""Standard Li\u221a\u00aege"", ""instance of"", ""sports team""], [""Watford"", ""instance of"", ""sports team""], [""League Cup"", ""instance of"", ""sporting event""], [""Bradford"", ""instance of"", ""sports team""], [""Belgium"", ""instance of"", ""country""], [""Geoffrey Mujangi Bia"", ""country of citizenship"", ""Belgium""], [""Geoffrey Mujangi Bia"", ""member of sports team"", ""Standard Li\u221a\u00aege""], [""Geoffrey Mujangi Bia"", ""member of sports team"", ""Watford""], [""Leauge Cup"", ""league"", ""Watford""], [""Bradford"", ""league"", ""League Cup""]]",2
Q1078175,"[[""Junichi Okada"", ""instance of"", ""human""], [""Aoi Miyazaki"", ""instance of"", ""human""], [""Junichi Okada"", ""spouse"", ""Aoi Miyazaki""], [""Aoi Miyazaki"", ""spouse"", ""Junichi Okada""]]",2
Q1078285,"[[""Nicolaas Govert de Bruijn"", ""instance of"", ""human""], [""Nicolaas Govert de Bruijn"", ""doctoral advisor"", ""Jurjen Ferdinand Koksma""], [""Nicolaas Govert de Bruijn"", ""educated at"", ""Vrije Universiteit Amsterdam""], [""Nicolaas Govert de Bruijn"", ""academic thesis"", ""Over modulaire vormen van meer veranderlijken""], [""Over modulaire vormen van meer veranderlijken"", ""instance of"", ""doctoral thesis""]]",2
Q107829,"[[""Gerald Asamoah"", ""instance of"", ""human""], [""SpVgg Greuther F\u221a\u00barth"", ""instance of"", ""sports team""], [""Gerald Asamoah"", ""member of sports team"", ""SpVgg Greuther F\u221a\u00barth""], [""10 January 2012"", ""instance of"", ""date""], [""Gerald Asamoah"", ""work period (start)"", ""10 January 2012""]]",2
Q1078523,"[[""Toshiaki Karasawa"", ""instance of"", ""human""], [""Tomoko Yamaguchi"", ""instance of"", ""human""], [""Toshiaki Karasawa"", ""spouse"", ""Tomoko Yamaguchi""], [""Tomoko Yamaguchi"", ""spouse"", ""Toshiaki Karasawa""], [""Toshiaki Karasawa"", ""occupation"", ""actor""], [""Tomoko Yamaguchi"", ""occupation"", ""actress""]]",2
Q10787599,"[[""Le Cong Dinh"", ""instance of"", ""human""], [""United States"", ""instance of"", ""sovereign state""], [""Tulane University"", ""instance of"", ""educational institution""], [""Fulbright scholar"", ""instance of"", ""occupation""], [""Master of Law"", ""instance of"", ""education program""], [""2000"", ""instance of"", ""year""], [""Le Cong Dinh"", ""educated at"", ""Tulane University""], [""Le Cong Dinh"", ""occupation"", ""Fulbright scholar""], [""Le Cong Dinh"", ""educated at"", ""Master of Law""]]",2
Q10788,"[[""Nathaniel Chalobah"", ""instance of"", ""human""], [""Burnley"", ""instance of"", ""sports team""], [""Chelsea"", ""instance of"", ""sports team""], [""FA Youth Cup"", ""instance of"", ""sports competition""], [""Arsenal"", ""instance of"", ""sports team""], [""Napoli"", ""instance of"", ""sports team""], [""UEFA Europa League"", ""instance of"", ""sports competition""], [""Legia Warsaw"", ""instance of"", ""sports team""], [""Middlesbrough"", ""instance of"", ""sports team""], [""Forest"", ""instance of"", ""sports team""], [""Doncaster Rovers"", ""instance of"", ""sports team""], [""Yeovil Town"", ""instance of"", ""sports team""], [""Watford"", ""instance of"", ""sports team""], [""Nathaniel Chalobah"", ""member of sports team"", ""Burnley""], [""Nathaniel Chalobah"", ""member of sports team"", ""Chelsea""], [""Nathaniel Chalobah"", ""member of sports team"", ""Napoli""], [""Nathaniel Chalobah"", ""member of sports team"", ""Middlesbrough""], [""Nathaniel Chalobah"", ""member of sports team"", ""Forest""], [""Nathaniel Chalobah"", ""member of sports team"", ""Watford""], [""Nathaniel Chalobah"", ""sport"", ""football""], [""Nathaniel Chalobah"", ""position played on team / speciality"", ""captain""], [""Nathaniel Chalobah"", ""work period (start)"", ""2012""]]",2
Q10789884,"[[""Mahesh Chandra Mehta"", ""instance of"", ""human""], [""Goldman Environmental Prize"", ""instance of"", ""award""], [""Mahesh Chandra Mehta"", ""given name"", ""Mahesh""], [""Mahesh Chandra Mehta"", ""family name"", ""Mehta""], [""Mahesh Chandra Mehta"", ""country of citizenship"", ""India""], [""Mahesh Chandra Mehta"", ""award received"", ""Goldman Environmental Prize""], [""1996"", ""instance of"", ""year""]]",2
Q10792,"[[""18 January 2011"", ""instance of"", ""date""], [""2015"", ""instance of"", ""date""], [""23 February 2013"", ""instance of"", ""date""], [""Joel Ekstrand"", ""instance of"", ""human""], [""Watford"", ""instance of"", ""sports team""], [""Derby County"", ""instance of"", ""sports team""], [""Udinese"", ""instance of"", ""sports team""], [""Joel Ekstrand"", ""occupation"", ""football player""], [""Joel Ekstrand"", ""family name"", ""Ekstrand""], [""Joel"", ""instance of"", ""given name""], [""Joel Ekstrand"", ""given name"", ""Joel""], [""Joel Ekstrand"", ""member of sports team"", ""Udinese""], [""Joel Ekstrand"", ""member of sports team"", ""Watford""], [""Joel Ekstrand"", ""work period (start)"", ""18 January 2011""], [""Joel Ekstrand"", ""instance of"", ""human""], [""injury"", ""instance of"", ""health problem""], [""goal"", ""instance of"", ""achievement""], [""win"", ""instance of"", ""result""], [""Joel Ekstrand"", ""sport"", ""football""]]",2
Q1079775,"[[""Paul d'Albert de Luynes"", ""instance of"", ""human""], [""Paul d'Albert de Luynes"", ""position held"", ""the seventh occupant of Acad\u00e9mie fran\u00e7aise seat 29""], [""Paul d'Albert de Luynes"", ""participant in"", ""1743 election for Acad\u00e9mie fran\u00e7aise seat 29""]]",2
Q1079973,"[[""Giovanni Garzia Millini"", ""instance of"", ""human""], [""Pope Paul V"", ""instance of"", ""human""], [""Bishop of Imola"", ""instance of"", ""position""], [""Giovanni Garzia Millini"", ""occupation"", ""cardinal""], [""Giovanni Garzia Millini"", ""occupation"", ""Bishop of Imola""], [""Giovanni Garzia Millini"", ""position held"", ""cardinal""], [""Giovanni Garzia Millini"", ""position held"", ""Bishop of Imola""], [""Giovanni Garzia Millini"", ""consecrator"", ""Pope Paul V""]]",2
Q1080060,"[[""Tiziano Scarpa"", ""instance of"", ""human""], [""Venice"", ""instance of"", ""geographic entity""], [""Strega Prize"", ""instance of"", ""literary award""], [""Stabat mater"", ""instance of"", ""novel""], [""Tiziano Scarpa"", ""place of birth"", ""Venice""], [""Tiziano Scarpa"", ""award received"", ""Strega Prize""]]",2
Q1081523,"[[""Lee Radziwill"", ""instance of"", ""human""], [""Herbert Ross"", ""instance of"", ""human""], [""Herbert Ross"", ""occupation"", ""film director""], [""Herbert Ross"", ""occupation"", ""choreographer""], [""Lee Radziwill"", ""spouse"", ""Herbert Ross""], [""Herbert Ross"", ""spouse"", ""Lee Radziwill""]]",2
Q108165,"[[""Christine Westermann"", ""instance of"", ""human""], [""2010"", ""instance of"", ""year""], [""German Radio prize"", ""instance of"", ""award""], [""Best Interview"", ""instance of"", ""category""], [""Christine Westermann"", ""award received"", ""German Radio prize""]]",2
Q1081935,"[[""Leonel R\u221a\u2260os"", ""instance of"", ""human""], [""Leonel R\u221a\u2260os"", ""member of sports team"", ""Independiente""], [""Apertura 2008 tournament"", ""instance of"", ""sport""], [""Leonel R\u221a\u2260os"", ""work period (start)"", ""Apertura 2008 tournament""]]",2
Q10819807,"[[""Andrej Babi\u0161"", ""instance of"", ""human""], [""ANO 2011"", ""instance of"", ""political party""], [""Andrej Babi\u0161"", ""member of political party"", ""ANO 2011""], [""Andrej Babi\u0161"", ""position held"", ""Prime Minister""], [""Andrej Babi\u0161"", ""position held"", ""founder of the party""], [""Andrej Babi\u0161"", ""occupation"", ""Prime Minister""], [""Andrej Babi\u0161"", ""employer"", ""government of the country""], [""ANO 2011"", ""political movement"", ""fight corruption and other ills in the country's political system""]]",2
Q1082092,"[[""Christian Terlizzi"", ""instance of"", ""human""], [""Sampdoria"", ""instance of"", ""sports team""], [""Calcio Catania"", ""instance of"", ""sports team""], [""Christian Terlizzi"", ""member of sports team"", ""Sampdoria""], [""Christian Terlizzi"", ""member of sports team"", ""Calcio Catania""], [""Christian Terlizzi"", ""country of citizenship"", ""Italy""]]",2
Q1082123,"[[""Christian Tiboni"", ""instance of"", ""human""], [""Christian Tiboni"", ""member of sports team"", ""Pisa""], [""Christian Tiboni"", ""member of sports team"", ""Sassuolo""], [""Pisa"", ""instance of"", ""sports team""], [""Sassuolo"", ""instance of"", ""sports team""], [""2007 transfer window"", ""instance of"", ""time period""], [""January 2008"", ""instance of"", ""time period""]]",2
Q108245,"[[""Friedrich Maurer"", ""instance of"", ""human""], [""Friedrich Maurer"", ""member of"", ""Der Stahlhelm""], [""Friedrich Maurer"", ""member of"", ""Sturmabteilung""], [""Der Stahlhelm"", ""instance of"", ""political organization""], [""Sturmabteilung"", ""instance of"", ""political organization""], [""Nazi party"", ""instance of"", ""political party""], [""Friedrich Maurer"", ""member of political party"", ""Nazi party""], [""Germany"", ""instance of"", ""sovereign state""], [""Nazi party"", ""instance of"", ""political party""]]",2
Q108260,"[[""Pyotr Nikolayevich Wrangel"", ""instance of"", ""human""], [""major general"", ""instance of"", ""military rank""], [""January 1917"", ""instance of"", ""date""], [""2nd Brigade of the Ussuri Cavalry Division"", ""instance of"", ""military unit""], [""Consolidated Cavalry Corps"", ""instance of"", ""military unit""], [""July that year"", ""instance of"", ""date""], [""Pyotr Nikolayevich Wrangel"", ""occupation"", ""major general""], [""Pyotr Nikolayevich Wrangel"", ""military rank"", ""major general""], [""Pyotr Nikolayevich Wrangel"", ""work period (start)"", ""January 1917""], [""Pyotr Nikolayevich Wrangel"", ""commander of (DEPRECATED)"", ""2nd Brigade of the Ussuri Cavalry Division""], [""2nd Brigade of the Ussuri Cavalry Division"", ""allegiance"", ""Pyotr Nikolayevich Wrangel""], [""2nd Brigade of the Ussuri Cavalry Division"", ""merged with"", ""Consolidated Cavalry Corps""], [""Consolidated Cavalry Corps"", ""instance of"", ""military unit""], [""Consolidated Cavalry Corps"", ""date of creation or dissolution"", ""July that year""]]",2
Q1082896,"[[""Shoji Meguro"", ""instance of"", ""human""], [""Shoji Meguro"", ""occupation"", ""demo tape""], [""Shoji Meguro"", ""occupation"", ""interviews""], [""Shoji Meguro"", ""employer"", ""Atlus""], [""1995"", ""instance of"", ""year""]]",2
Q1083483,"[[""Christine Crawley"", ""instance of"", ""human""], [""Baroness Crawley"", ""instance of"", ""noble title""], [""MEP"", ""instance of"", ""position""], [""West Midlands Regional Assembly"", ""instance of"", ""political territorial entity""], [""Christine Crawley"", ""position held"", ""MEP""], [""Christine Crawley"", ""member of"", ""West Midlands Regional Assembly""]]",2
Q1083673,"[[""Mat\u00edas Masiero"", ""instance of"", ""human""], [""Central Espa\u00f1ol"", ""instance of"", ""sports team""], [""2006"", ""instance of"", ""year""], [""Mat\u00edas Masiero"", ""occupation"", ""football player""], [""Mat\u00edas Masiero"", ""member of sports team"", ""Central Espa\u00f1ol""], [""Mat\u00edas Masiero"", ""work period (start)"", ""2006""]]",2
Q1083986,"[[""Maria-Antonietta Macciocchi"", ""instance of"", ""human""], [""1979"", ""instance of"", ""year""], [""The European Parliament"", ""instance of"", ""political organization""], [""The Radical Party"", ""instance of"", ""political organization""], [""Maria-Antonietta Macciocchi"", ""position held"", ""Member of the European Parliament""], [""Maria-Antonietta Macciocchi"", ""member of political party"", ""The Radical Party""], [""Member of the European Parliament"", ""employer"", ""The European Parliament""]]",2
Q1084442,"[[""Roberto Vitiello"", ""instance of"", ""human""], [""Serie B"", ""instance of"", ""sports team""], [""Siena"", ""instance of"", ""sports team""], [""Cesena"", ""instance of"", ""sports team""], [""Vicenza"", ""instance of"", ""sports team""], [""Giuseppe Cardone"", ""instance of"", ""human""], [""Christian Maggio"", ""instance of"", ""human""], [""Roberto Vitiello"", ""member of sports team"", ""Siena""], [""Roberto Vitiello"", ""member of sports team"", ""Cesena""], [""Roberto Vitiello"", ""member of sports team"", ""Vicenza""], [""Roberto Vitiello"", ""occupation"", ""footballer""]]",2
Q108510,"[[""James Garner"", ""instance of"", ""human""], [""Oscar for Best Actor in a Leading Role"", ""instance of"", ""award""], [""Sally Field"", ""instance of"", ""human""], [""James Garner"", ""nominated for"", ""Oscar for Best Actor in a Leading Role""]]",2
Q1085156,"[[""Massimo Piloni"", ""instance of"", ""human""], [""1978"", ""instance of"", ""year""], [""Pescara"", ""instance of"", ""sports team""], [""Rimini"", ""instance of"", ""sports team""], [""Massimo Piloni"", ""member of sports team"", ""Pescara""], [""Massimo Piloni"", ""member of sports team"", ""Rimini""], [""Pescara"", ""sport"", ""football""], [""Rimini"", ""sport"", ""football""], [""Massimo Piloni"", ""work period (start)"", ""1978""]]",2
Q108560,"[[""A. R. Rahman"", ""instance of"", ""human""], [""Padma Bhushan"", ""instance of"", ""award""], [""A. R. Rahman"", ""award received"", ""Padma Bhushan""], [""India"", ""instance of"", ""country""], [""2010"", ""instance of"", ""year""], [""Padma Bhushan"", ""country of citizenship"", ""India""], [""A. R. Rahman"", ""country of citizenship"", ""India""]]",2
Q108634,"[[""Tom Buhrow"", ""instance of"", ""human""], [""Ulrich Wickert"", ""instance of"", ""human""], [""Tagesthemen"", ""instance of"", ""television program""], [""WDR"", ""instance of"", ""television station""], [""North Rhine-Westphalia"", ""instance of"", ""administrative territorial entity""], [""Tom Buhrow"", ""occupation"", ""host""], [""Tom Buhrow"", ""employer"", ""Tagesthemen""], [""Tom Buhrow"", ""replaced"", ""Ulrich Wickert""], [""WDR"", ""location"", ""North Rhine-Westphalia""]]",2
Q108638,"[[""Anja Niedringhaus"", ""instance of"", ""person""], [""Anja Niedringhaus"", ""award received"", ""Nieman Fellowship""], [""Nieman Fellowship"", ""instance of"", ""award""], [""Harvard University"", ""instance of"", ""educational institution""], [""Anja Niedringhaus"", ""educated at"", ""Harvard University""], [""2007"", ""instance of"", ""year""]]",2
Q1086680,"[[""Rosal\u00eda Mera"", ""instance of"", ""human""], [""Amancio Ortega Gaona"", ""instance of"", ""human""], [""Rosal\u00eda Mera"", ""spouse"", ""Amancio Ortega Gaona""], [""Amancio Ortega Gaona"", ""spouse"", ""Rosal\u00eda Mera""]]",2
Q1086856,"[[""Chris Montgomery"", ""instance of"", ""person""], [""Mozilla"", ""instance of"", ""organization""], [""Chris Montgomery"", ""occupation"", ""unspecified job""], [""Chris Montgomery"", ""employer"", ""Mozilla""]]",2
Q1087016,"[[""Christopher Tin"", ""instance of"", ""human""], [""Christopher Tin"", ""educated at"", ""Stanford""], [""BA with Honors"", ""instance of"", ""degree""], [""MA in Interdisciplinary Studies in Humanities"", ""instance of"", ""degree""], [""Christopher Tin"", ""occupation"", ""student""], [""Film Studies"", ""instance of"", ""academic discipline""], [""MA in Interdisciplinary Studies in Humanities"", ""field of work"", ""Film Studies""], [""Christopher Tin"", ""date of birth"", ""1998""], [""Christopher Tin"", ""date of birth"", ""1999""]]",2
