subject,correction_prompt
Q101005,"The following triples for the subject need attention:

Errors:
Triple: ['Goldene Leinwand', 'country of citizenship', 'Germany']
Error: Subject 'Goldene Leinwand' type 'award' does not satisfy the property 'country of citizenship' subject constraints: ['group of humans', 'character that may or may not be fictional', 'fictional human', 'group of fictional characters', 'person', 'fictional character', 'human']

Unused Declarations:
Triple: ['1996', 'instance of', 'year']
Note: Subject '1996' is not used in other triples.

Triple: ['1997', 'instance of', 'year']
Note: Subject '1997' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1010602,"The following triples for the subject need attention:

Errors:
Triple: ['Maria Monti', 'occupation', 'singer']
Error: Object 'singer' not defined as an instance.

Triple: ['Maria Monti', 'occupation', 'actress']
Error: Object 'actress' not defined as an instance.

Triple: ['Daniël Termont', 'occupation', 'student']
Error: Object 'student' not defined as an instance.

Triple: ['University of Milan', 'instance of', 'academic institution']
Error: Instance type 'academic institution' not valid for object 'University of Milan' with property 'participant in'

Triple: ['Daniël Termont', 'languages spoken, written or signed', 'Chinese']
Error: Object 'Chinese' not defined as an instance.

Triple: ['Daniël Termont', 'languages spoken, written or signed', 'Russian']
Error: Object 'Russian' not defined as an instance.

Triple: ['Daniël Termont', 'participant in', 'University of Milan']
Error: Object 'University of Milan' type 'academic institution' does not satisfy the property 'participant in' value constraints: ['fictional occurrence', 'activity', 'event', 'work', 'occurrence', 'experiment', 'organization']

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q101136,"The following triples for the subject need attention:

Errors:
Triple: ['Daisuke Matsuzaka', 'occupation', 'actress']
Error: Object 'actress' not defined as an instance.

Triple: ['Daisuke Matsuzaka', 'country of citizenship', 'Germany']
Error: Object 'Germany' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q101137,"The following triples for the subject need attention:

Errors:
Triple: ['Jovan Hadži', 'position held', 'deputy director of the Liberal Democratic Party in 1997']
Error: Object 'deputy director of the Liberal Democratic Party in 1997' not defined as an instance.

Triple: ['Jovan Hadži', 'position held', 'minister to Yoshir≈ç Mori in October 2000']
Error: Object 'minister to Yoshir≈ç Mori in October 2000' not defined as an instance.

Triple: ['Jovan Hadži', 'occupation', 'minister']
Error: Object 'minister' not defined as an instance.

Triple: ['Jovan Hadži', 'position held', 'resigned on 7 May 2004']
Error: Object 'resigned on 7 May 2004' not defined as an instance.

Unused Declarations:
Triple: ['Yoshir≈ç Mori', 'instance of', 'human']
Note: Subject 'Yoshir≈ç Mori' is not used in other triples.

Triple: ['Japanese pension system', 'instance of', 'profession']
Note: Subject 'Japanese pension system' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q101286,"The following triples for the subject need attention:

Errors:
Triple: ['Protodeacon', 'instance of', 'religious occupation']
Error: Instance type 'religious occupation' not valid for subject 'Protodeacon' with property 'position held'

Triple: ['Cardinal Francesco Maidalchini', 'instance of', 'human']
Error: Instance type 'human' not valid for object 'Cardinal Francesco Maidalchini' with property 'position held'

Triple: ['Protodeacon', 'position held', 'Cardinal Francesco Maidalchini']
Error: Subject 'Protodeacon' type 'religious occupation' does not satisfy the property 'position held' subject constraints: ['hypothetical person', 'prosopographical phantom', 'fictional human formerly considered to be historical', 'individual animal', 'character that may or may not be fictional', 'mythical character', 'fictional character', 'human']

Unused Declarations:
Triple: ['4 October 1676', 'instance of', 'date']
Note: Subject '4 October 1676' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q101394,"The following triples for the subject need attention:

Errors:
Triple: ['Princess Juliane of Saxe-Coburg and Gotha', 'sex or gender', 'female']
Error: Object 'female' not defined as an instance.

Triple: ['Princess Juliane of Saxe-Coburg and Gotha', 'date of death', '7 July 1988']
Error: Object '7 July 1988' not defined as an instance.

Triple: ['Princess Juliane of Saxe-Coburg and Gotha', 'place of death', 'Borken']
Error: Object 'Borken' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q101547,"The following triples for the subject need attention:

Errors:
Triple: ['Maxine D. Brown', 'educated at', 'Oxford Brookes University']
Error: Object 'Oxford Brookes University' not defined as an instance.

Triple: ['BA degree in economics', 'instance of', 'degree']
Error: Instance type 'degree' not valid for object 'BA degree in economics' with property 'award received'

Triple: ['Maxine D. Brown', 'award received', 'BA degree in economics']
Error: Object 'BA degree in economics' type 'degree' does not satisfy the property 'award received' value constraints: ['position', 'title of honor', 'horse race', 'beauty contest', 'class of award', 'homage', 'order of chivalry', 'military decoration', 'science award', 'recognition', 'award ceremony', 'grade of an order', 'fictional award', 'competition', 'Roman triumph', 'hall of fame', 'award', 'title of authority', 'competition', 'literary award', 'order', 'coat of arms', 'medallion']

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1017066,"The following triples for the subject need attention:

Errors:
Triple: ['Brigitte Fontaine', 'occupation', 'comedy duo']
Error: Object 'comedy duo' not defined as an instance.

Unused Declarations:
Triple: ['Cocorico', 'instance of', 'comedy duo']
Note: Subject 'Cocorico' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q101728,"The following triples for the subject need attention:

Errors:
Triple: ['Columbia University', 'instance of', 'educational institution']
Error: Instance type 'educational institution' not valid for subject 'Columbia University' with property 'employer'

Triple: ['Columbia University', 'employer', 'Sakari Salo']
Error: Subject 'Columbia University' type 'educational institution' does not satisfy the property 'employer' subject constraints: ['group of humans', 'fictional human', 'fictional location', 'fictional character', 'human']

Unused Declarations:
Triple: ['1990', 'instance of', 'year']
Note: Subject '1990' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q101757,"The following triples for the subject need attention:

Errors:
Triple: ['Progressive Republican Party', 'country of citizenship', 'Germany']
Error: Subject 'Progressive Republican Party' type 'political party' does not satisfy the property 'country of citizenship' subject constraints: ['group of humans', 'character that may or may not be fictional', 'fictional human', 'group of fictional characters', 'person', 'fictional character', 'human']

Triple: [""Alliance '90/The Greens"", 'country of citizenship', 'Germany']
Error: Subject 'Alliance '90/The Greens' type 'political party' does not satisfy the property 'country of citizenship' subject constraints: ['group of humans', 'character that may or may not be fictional', 'fictional human', 'group of fictional characters', 'person', 'fictional character', 'human']

Unused Declarations:
Triple: ['NATO Double-Track Decision', 'instance of', 'political movement']
Note: Subject 'NATO Double-Track Decision' is not used in other triples.

Triple: ['1983', 'instance of', 'year']
Note: Subject '1983' is not used in other triples.

Triple: ['1980', 'instance of', 'year']
Note: Subject '1980' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1019467,"The following triples for the subject need attention:

Errors:
Triple: ['Steve Martin', 'occupation', 'pastor']
Error: Object 'pastor' not defined as an instance.

Triple: ['Steve Martin', 'occupation', 'philologist of theology']
Error: Object 'philologist of theology' not defined as an instance.

Triple: ['Geneva', 'instance of', 'geographic entity']
Error: Instance type 'geographic entity' not valid for object 'Geneva' with property 'employer'

Triple: ['Steve Martin', 'employer', 'Geneva']
Error: Object 'Geneva' type 'geographic entity' does not satisfy the property 'employer' value constraints: ['government organization', 'educational institution', 'television channel', 'radio program', 'radio channel', 'structure of worship', 'legendary figure', 'theatre company', 'airport', 'duo', 'campaign', 'group of humans', 'association', 'periodical', 'mine', 'podcast', 'military base', 'fictional organization', 'fictional company', 'fictional human', 'company', 'anthology', 'fictional location', 'cultural institution', 'manufacturer', 'facility', 'government agency', 'parish', 'organization', 'fictional character', 'administrative territorial entity', 'website', 'television program', 'palace', 'newspaper', 'human']

Unused Declarations:
Triple: ['1612', 'instance of', 'year']
Note: Subject '1612' is not used in other triples.

Triple: ['1618', 'instance of', 'year']
Note: Subject '1618' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102034,"The following triples for the subject need attention:

Errors:
Triple: ['Royal College of Surgeons', 'instance of', 'academic institution']
Error: Instance type 'academic institution' not valid for object 'Royal College of Surgeons' with property 'member of'

Triple: ['Sergei Beloglazov', 'member of', 'Royal College of Surgeons']
Error: Object 'Royal College of Surgeons' type 'academic institution' does not satisfy the property 'member of' value constraints: ['fictional criminal organization', 'commission', 'fraternal hall', 'group', 'group of humans', 'fictional organization', 'group of fictional characters', 'collective', 'church congregation', 'social movement', 'network', 'Christian ministry', 'voluntary association', ""employers' organization"", 'subculture', 'organization', 'advocacy group', 'synagogue']

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102124,"The following triples for the subject need attention:

Errors:
Triple: ['Academy Award nominations', 'instance of', 'honor']
Error: Instance type 'honor' not valid for object 'Academy Award nominations' with property 'award received'

Triple: ['Best Supporting Actress', 'instance of', 'honor']
Error: Instance type 'honor' not valid for object 'Best Supporting Actress' with property 'nominated for'

Triple: ['Academy Award for Best Picture', 'instance of', 'honor']
Error: Instance type 'honor' not valid for object 'Academy Award for Best Picture' with property 'nominated for'

Triple: ['Ptolemy X Alexander I', 'occupation', 'actress']
Error: Object 'actress' not defined as an instance.

Triple: ['Ptolemy X Alexander I', 'award received', 'Academy Award nominations']
Error: Object 'Academy Award nominations' type 'honor' does not satisfy the property 'award received' value constraints: ['position', 'title of honor', 'horse race', 'beauty contest', 'class of award', 'homage', 'order of chivalry', 'military decoration', 'science award', 'recognition', 'award ceremony', 'grade of an order', 'fictional award', 'competition', 'Roman triumph', 'hall of fame', 'award', 'title of authority', 'competition', 'literary award', 'order', 'coat of arms', 'medallion']

Triple: ['Ptolemy X Alexander I', 'nominated for', 'Best Supporting Actress']
Error: Object 'Best Supporting Actress' type 'honor' does not satisfy the property 'nominated for' value constraints: ['class of award', 'pornographic film award', 'award ceremony', 'film award', 'hall of fame', 'award', 'literary award']

Triple: ['Ptolemy X Alexander I', 'nominated for', 'Academy Award for Best Picture']
Error: Object 'Academy Award for Best Picture' type 'honor' does not satisfy the property 'nominated for' value constraints: ['class of award', 'pornographic film award', 'award ceremony', 'film award', 'hall of fame', 'award', 'literary award']

Unused Declarations:
Triple: ['Working Girl', 'instance of', 'film']
Note: Subject 'Working Girl' is not used in other triples.

Triple: ['Gorillas in the Mist', 'instance of', 'film']
Note: Subject 'Gorillas in the Mist' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1021857,"The following triples for the subject need attention:

Errors:
Triple: ['Roman Jerala', 'occupation', 'professor']
Error: Object 'professor' not defined as an instance.

Unused Declarations:
Triple: ['Tenured professor', 'instance of', 'occupation']
Note: Subject 'Tenured professor' is not used in other triples.

Triple: ['Lecturer', 'instance of', 'occupation']
Note: Subject 'Lecturer' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102278,"The following triples for the subject need attention:

Errors:
Triple: ['Department of Biological Chemistry at Charité', 'instance of', 'academic department']
Error: Instance type 'academic department' not valid for object 'Department of Biological Chemistry at Charité' with property 'educated at'

Triple: ['Valens Acidalius', 'educated at', 'Department of Biological Chemistry at Charité']
Error: Object 'Department of Biological Chemistry at Charité' type 'academic department' does not satisfy the property 'educated at' value constraints: ['research center', 'educational organization', 'former educational institution', 'division of an educational institution', 'scientific organization', 'fictional educational institution', 'Catholic seminary', 'academic institution', 'educational institution', 'education program', 'convent', 'seminar', 'medical school', 'minor seminary', 'seminary', 'conservatory', 'monastery', 'faculty', 'research institute', 'hospital']

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102331,"The following triples for the subject need attention:

Errors:
Triple: ['Theodora', 'occupation', 'football player']
Error: Object 'football player' not defined as an instance.

Triple: ['Theodora', 'country of citizenship', 'Brazil']
Error: Object 'Brazil' not defined as an instance.

Triple: ['Theodora', 'work period (start)', '1974']
Error: Object '1974' not defined as an instance.

Triple: ['Botafogo-SP', 'country for sport', 'Brazil']
Error: Object 'Brazil' not defined as an instance.

Triple: ['F.C. Pro Vercelli 1892', 'country for sport', 'Italy']
Error: Object 'Italy' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102395,"The following triples for the subject need attention:

Errors:
Triple: ['Sándor Szathmári', 'occupation', 'researcher']
Error: Object 'researcher' not defined as an instance.

Triple: ['Sándor Szathmári', 'award received', '1997 Nobel Prize in Physiology or Medicine']
Error: Object '1997 Nobel Prize in Physiology or Medicine' not defined as an instance.

Triple: ['Sándor Szathmári', 'field of work', 'biochemistry']
Error: Object 'biochemistry' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102452,"The following triples for the subject need attention:

Errors:
Triple: ['Roger Nimier', 'award received', ' Somerset Maugham Award']
Error: Object ' Somerset Maugham Award' not defined as an instance.

Triple: ['Roger Nimier', 'date of award', '1956']
Error: Error: Property 'date of award' not found in properties.

Unused Declarations:
Triple: ['1956 Somerset Maugham Award', 'instance of', 'award']
Note: Subject '1956 Somerset Maugham Award' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102462,"The following triples for the subject need attention:

Errors:
Triple: ['historical Jesus', 'field of work', 'film industry']
Error: Object 'film industry' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1025377,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1997', 'instance of', 'year']
Note: Subject '1997' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1025620,"The following triples for the subject need attention:

Errors:
Triple: ['Essen Feather award', 'instance of', 'Award']
Error: Instance type 'Award' not valid for object 'Essen Feather award' with property 'award received'

Triple: ['Shax', 'award received', 'Essen Feather award']
Error: Object 'Essen Feather award' type 'Year' does not satisfy the property 'award received' value constraints: ['position', 'title of honor', 'horse race', 'beauty contest', 'class of award', 'homage', 'order of chivalry', 'military decoration', 'science award', 'recognition', 'award ceremony', 'grade of an order', 'fictional award', 'competition', 'Roman triumph', 'hall of fame', 'award', 'title of authority', 'competition', 'literary award', 'order', 'coat of arms', 'medallion']

Triple: ['Essen Feather award', 'instance of', 'Year']
Error: Instance type 'Year' not valid for object 'Essen Feather award' with property 'award received'

Unused Declarations:
Triple: ['1989', 'instance of', 'Year']
Note: Subject '1989' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1026721,"The following triples for the subject need attention:

Errors:
Triple: ['Marteria', 'position played on team / speciality', 'football player']
Error: Object 'football player' not defined as an instance.

Triple: ['Juventus FC', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Triple: ['Pescara', 'sport', 'football']
Error: Object 'football' not defined as an instance.

Unused Declarations:
Triple: ['Serie A', 'instance of', 'sports league']
Note: Subject 'Serie A' is not used in other triples.

Triple: ['Serie B', 'instance of', 'sports league']
Note: Subject 'Serie B' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q10268484,"The following triples for the subject need attention:

Errors:
Triple: ['C.D. Fátima', 'instance of', 'sports organization']
Error: Instance type 'sports organization' not valid for object 'C.D. Fátima' with property 'member of sports team'

Triple: ['La Liga', 'instance of', 'sports organization']
Error: Instance type 'sports organization' not valid for object 'La Liga' with property 'participant in'

Triple: ['Stade de Reims', 'instance of', 'sports organization']
Error: Instance type 'sports organization' not valid for object 'Stade de Reims' with property 'participant in'

Triple: ['Harry Warner Frantz', 'member of sports team', 'C.D. Fátima']
Error: Object 'C.D. Fátima' type 'sports organization' does not satisfy the property 'member of sports team' value constraints: ['professional wrestling stable', 'department of a sports club', 'fictional sports club', 'fictional sports team', 'sports team', 'tag team', 'clan', 'sports club']

Triple: ['Harry Warner Frantz', 'participant in', 'La Liga']
Error: Object 'La Liga' type 'sports organization' does not satisfy the property 'participant in' value constraints: ['fictional occurrence', 'activity', 'event', 'work', 'occurrence', 'experiment', 'organization']

Triple: ['Harry Warner Frantz', 'work period (start)', '12 July 2013']
Error: Object '12 July 2013' not defined as an instance.

Triple: ['Harry Warner Frantz', 'participant in', 'Stade de Reims']
Error: Object 'Stade de Reims' type 'sports organization' does not satisfy the property 'participant in' value constraints: ['fictional occurrence', 'activity', 'event', 'work', 'occurrence', 'experiment', 'organization']

Triple: ['Harry Warner Frantz', 'work period (start)', '12 August 2014']
Error: Object '12 August 2014' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102711,"The following triples for the subject need attention:

Errors:
Triple: ['Fonda', 'occupation', 'actor']
Error: Object 'actor' not defined as an instance.

Triple: ['Dennis Paul Mattick', 'occupation', 'actor']
Error: Object 'actor' not defined as an instance.

Triple: ['Easy Rider', 'genre', 'film']
Error: Object 'film' not defined as an instance.

Unused Declarations:
Triple: ['The Mamas and the Papas', 'instance of', 'musical group']
Note: Subject 'The Mamas and the Papas' is not used in other triples.

Triple: ['Halloween of 1970', 'instance of', 'date']
Note: Subject 'Halloween of 1970' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1027683,"The following triples for the subject need attention:

Errors:
Triple: ['Hermann Levi', 'occupation', 'football player']
Error: Object 'football player' not defined as an instance.

Triple: ['1975 season', 'instance of', 'time period']
Error: Instance type 'time period' not associated with any property for subject '1975 season'

Triple: ['Seattle Seahawks', 'part of', 'World Football League']
Error: Relation 'part of' not present in subject properties for 'Seattle Seahawks'

Triple: ['Hermann Levi', 'activity during', '1975 season']
Error: Error: Property 'activity during' not found in properties.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102782,"The following triples for the subject need attention:

Errors:
Triple: ['Henry III', 'academic degree', 'M.']
Error: Object 'M.' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q10278563,"The following triples for the subject need attention:

Errors:
Triple: ['Fabio Fazio', 'occupation', 'student']
Error: Object 'student' not defined as an instance.

Unused Declarations:
Triple: ['Cilene Fadigas', 'instance of', 'human']
Note: Subject 'Cilene Fadigas' is not used in other triples.

Triple: ['Nelson Portella', 'instance of', 'human']
Note: Subject 'Nelson Portella' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102813,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['June 1965', 'instance of', 'time']
Note: Subject 'June 1965' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q102844,"The following triples for the subject need attention:

Errors:
Triple: ['2011 state elections in Berlin', 'instance of', 'election']
Error: Instance type 'election' not valid for object '2011 state elections in Berlin' with property 'participant in'

Triple: ['President of Azad Kashmir for urban development and the environment', 'participant in', '2011 state elections in Berlin']
Error: Subject 'President of Azad Kashmir for urban development and the environment' type 'position' does not satisfy the property 'participant in' subject constraints: ['group of humans', 'group of fictional characters', 'nation at competition', 'individual animal', 'creative work', 'sports team', 'vessel', 'humanoid robot', 'person', 'fictional character', 'software', 'computer', 'human']

Unused Declarations:
Triple: ['1 December 2011 to 11 December 2014', 'instance of', 'time period']
Note: Subject '1 December 2011 to 11 December 2014' is not used in other triples.

Triple: ['Azad Kashmir', 'instance of', 'geographic entity']
Note: Subject 'Azad Kashmir' is not used in other triples.

Triple: ['Berlin', 'instance of', 'city']
Note: Subject 'Berlin' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1028592,"The following triples for the subject need attention:

Errors:
Triple: ['Klaus Sammer', 'occupation', 'player-manager']
Error: Object 'player-manager' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
