subject,triples,cycle
Q101005,"[[""Henry of Schweinfurt"", ""instance of"", ""human""], [""Goldene Leinwand"", ""instance of"", ""award""], [""IEEE-Fellow Award"", ""instance of"", ""award""], [""1996"", ""instance of"", ""year""], [""1997"", ""instance of"", ""year""], [""Germany"", ""instance of"", ""country""], [""Henry of Schweinfurt"", ""award received"", ""Goldene Leinwand""], [""Henry of Schweinfurt"", ""award received"", ""IEEE-Fellow Award""], [""Goldene Leinwand"", ""country of citizenship"", ""Germany""]]",1
Q1010602,"[[""Maria Monti"", ""instance of"", ""human""], [""Maria Monti"", ""occupation"", ""singer""], [""Maria Monti"", ""occupation"", ""actress""], [""Raimo Manninen"", ""instance of"", ""human""], [""Dani\u00ebl Termont"", ""instance of"", ""human""], [""Dani\u00ebl Termont"", ""occupation"", ""student""], [""University of Milan"", ""instance of"", ""academic institution""], [""Raimo Manninen"", ""spouse"", ""Dani\u00ebl Termont""], [""Dani\u00ebl Termont"", ""languages spoken, written or signed"", ""Chinese""], [""Dani\u00ebl Termont"", ""languages spoken, written or signed"", ""Russian""], [""Dani\u00ebl Termont"", ""participant in"", ""University of Milan""]]",1
Q101136,"[[""John Lloyd Stephens"", ""instance of"", ""human""], [""Daisuke Matsuzaka"", ""instance of"", ""human""], [""John Lloyd Stephens"", ""spouse"", ""Daisuke Matsuzaka""], [""Daisuke Matsuzaka"", ""occupation"", ""actress""], [""Daisuke Matsuzaka"", ""country of citizenship"", ""Germany""]]",1
Q101137,"[[""Jovan Had\u017ei"", ""instance of"", ""human""], [""Liberal Democratic Party"", ""instance of"", ""political party""], [""Yoshir\u2248\u00e7 Mori"", ""instance of"", ""human""], [""Japanese pension system"", ""instance of"", ""profession""], [""Jovan Had\u017ei"", ""member of political party"", ""Liberal Democratic Party""], [""Jovan Had\u017ei"", ""position held"", ""deputy director of the Liberal Democratic Party in 1997""], [""Jovan Had\u017ei"", ""position held"", ""minister to Yoshir\u2248\u00e7 Mori in October 2000""], [""Jovan Had\u017ei"", ""occupation"", ""minister""], [""Jovan Had\u017ei"", ""position held"", ""resigned on 7 May 2004""]]",1
Q101286,"[[""Carl-Gustaf Rossby"", ""instance of"", ""human""], [""Vestararius"", ""instance of"", ""position""], [""4 October 1676"", ""instance of"", ""date""], [""Protodeacon"", ""instance of"", ""religious occupation""], [""Cardinal Francesco Maidalchini"", ""instance of"", ""human""], [""Carl-Gustaf Rossby"", ""position held"", ""Vestararius""], [""Protodeacon"", ""position held"", ""Cardinal Francesco Maidalchini""]]",1
Q101394,"[[""Princess Juliane of Saxe-Coburg and Gotha"", ""instance of"", ""human""], [""Princess Juliane of Saxe-Coburg and Gotha"", ""sex or gender"", ""female""], [""Princess Juliane of Saxe-Coburg and Gotha"", ""date of death"", ""7 July 1988""], [""Princess Juliane of Saxe-Coburg and Gotha"", ""place of death"", ""Borken""]]",1
Q101547,"[[""Maxine D. Brown"", ""instance of"", ""human""], [""Maxine D. Brown"", ""educated at"", ""Oxford Brookes University""], [""BA degree in economics"", ""instance of"", ""degree""], [""Maxine D. Brown"", ""award received"", ""BA degree in economics""], [""honorary doctorate of laws from Franco-German Legal Centre"", ""instance of"", ""award""], [""Maxine D. Brown"", ""award received"", ""honorary doctorate of laws from Franco-German Legal Centre""], [""honorary doctorate from Hiroshima University"", ""instance of"", ""award""], [""Maxine D. Brown"", ""award received"", ""honorary doctorate from Hiroshima University""]]",1
Q1017066,"[[""Gustave Whitehead"", ""instance of"", ""human""], [""Brigitte Fontaine"", ""instance of"", ""human""], [""Cocorico"", ""instance of"", ""comedy duo""], [""Brigitte Fontaine"", ""occupation"", ""comedy duo""], [""Gustave Whitehead"", ""spouse"", ""Brigitte Fontaine""], [""Brigitte Fontaine"", ""spouse"", ""Gustave Whitehead""]]",1
Q101728,"[[""Sakari Salo"", ""instance of"", ""human""], [""German National Prize for Art and Science"", ""instance of"", ""award""], [""Columbia University"", ""instance of"", ""educational institution""], [""1990"", ""instance of"", ""year""], [""Sakari Salo"", ""award received"", ""German National Prize for Art and Science""], [""Columbia University"", ""employer"", ""Sakari Salo""]]",1
Q101757,"[[""Simen \u00d8stensen"", ""instance of"", ""human""], [""NATO Double-Track Decision"", ""instance of"", ""political movement""], [""Progressive Republican Party"", ""instance of"", ""political party""], [""Alliance '90/The Greens"", ""instance of"", ""political party""], [""1983"", ""instance of"", ""year""], [""1980"", ""instance of"", ""year""], [""Germany"", ""instance of"", ""country""], [""Simen \u00d8stensen"", ""member of political party"", ""Progressive Republican Party""], [""Simen \u00d8stensen"", ""member of political party"", ""Alliance '90/The Greens""], [""Progressive Republican Party"", ""country of citizenship"", ""Germany""], [""Alliance '90/The Greens"", ""country of citizenship"", ""Germany""]]",1
Q1019467,"[[""Steve Martin"", ""instance of"", ""human""], [""Steve Martin"", ""occupation"", ""pastor""], [""Steve Martin"", ""occupation"", ""philologist of theology""], [""Geneva"", ""instance of"", ""geographic entity""], [""Steve Martin"", ""employer"", ""Geneva""], [""1612"", ""instance of"", ""year""], [""1618"", ""instance of"", ""year""]]",1
Q102034,"[[""Sergei Beloglazov"", ""instance of"", ""human""], [""Grammy Hall of Fame"", ""instance of"", ""hall of fame""], [""Royal College of Surgeons"", ""instance of"", ""academic institution""], [""Sergei Beloglazov"", ""award received"", ""Grammy Hall of Fame""], [""Sergei Beloglazov"", ""member of"", ""Royal College of Surgeons""]]",1
Q102124,"[[""Ptolemy X Alexander I"", ""instance of"", ""human""], [""Working Girl"", ""instance of"", ""film""], [""Gorillas in the Mist"", ""instance of"", ""film""], [""Lauri Asikainen"", ""instance of"", ""human""], [""Academy Award nominations"", ""instance of"", ""honor""], [""Best Supporting Actress"", ""instance of"", ""honor""], [""Academy Award for Best Picture"", ""instance of"", ""honor""], [""Ptolemy X Alexander I"", ""occupation"", ""actress""], [""Ptolemy X Alexander I"", ""spouse"", ""Lauri Asikainen""], [""Ptolemy X Alexander I"", ""award received"", ""Academy Award nominations""], [""Ptolemy X Alexander I"", ""nominated for"", ""Best Supporting Actress""], [""Ptolemy X Alexander I"", ""nominated for"", ""Academy Award for Best Picture""]]",1
Q1021857,"[[""Roman Jerala"", ""instance of"", ""human""], [""Pepperdine University"", ""instance of"", ""educational institution""], [""Roman Jerala"", ""occupation"", ""professor""], [""Tenured professor"", ""instance of"", ""occupation""], [""Lecturer"", ""instance of"", ""occupation""], [""Roman Jerala"", ""employer"", ""Pepperdine University""], [""Roman Jerala"", ""educated at"", ""Pepperdine University""]]",1
Q1022455,"[[""Bianka Lamade"", ""instance of"", ""human""], [""US Livorno 1915"", ""instance of"", ""sports team""], [""Arezzo"", ""instance of"", ""sports team""], [""Bianka Lamade"", ""member of sports team"", ""US Livorno 1915""], [""Bianka Lamade"", ""member of sports team"", ""Arezzo""], [""Italian football"", ""instance of"", ""sport""], [""Bianka Lamade"", ""sport"", ""Italian football""]]",1
Q102278,"[[""Valens Acidalius"", ""instance of"", ""human""], [""Stanford Moore"", ""instance of"", ""human""], [""William Howard Stein"", ""instance of"", ""human""], [""1972 Nobel Prize in Physiology or Medicine"", ""instance of"", ""award""], [""ribonuclease"", ""instance of"", ""biological object""], [""Department of Biological Chemistry at Charit\u00e9"", ""instance of"", ""academic department""], [""Valens Acidalius"", ""field of work"", ""ribonuclease""], [""Valens Acidalius"", ""award received"", ""1972 Nobel Prize in Physiology or Medicine""], [""Valens Acidalius"", ""educated at"", ""Department of Biological Chemistry at Charit\u00e9""], [""Stanford Moore"", ""award received"", ""1972 Nobel Prize in Physiology or Medicine""], [""William Howard Stein"", ""award received"", ""1972 Nobel Prize in Physiology or Medicine""]]",1
Q102331,"[[""Theodora"", ""instance of"", ""human""], [""Theodora"", ""occupation"", ""football player""], [""Theodora"", ""member of sports team"", ""Botafogo-SP""], [""Theodora"", ""member of sports team"", ""Littleton F.C.""], [""Theodora"", ""member of sports team"", ""F.C. Pro Vercelli 1892""], [""Theodora"", ""country of citizenship"", ""Brazil""], [""Theodora"", ""work period (start)"", ""1974""], [""Botafogo-SP"", ""instance of"", ""sports team""], [""Botafogo-SP"", ""country for sport"", ""Brazil""], [""Littleton F.C."", ""instance of"", ""sports team""], [""F.C. Pro Vercelli 1892"", ""instance of"", ""sports team""], [""F.C. Pro Vercelli 1892"", ""country for sport"", ""Italy""]]",1
Q102379,"[[""Florian Gallenberger"", ""instance of"", ""human""], [""Augsburg University Prize for Spain, Portugal and Latin American Studies"", ""instance of"", ""award""], [""1980 Nobel Prize in Physiology or Medicine"", ""instance of"", ""award""], [""Biotechnology Industry Organization (BIO)"", ""instance of"", ""organization""], [""Chemical Heritage Foundation"", ""instance of"", ""organization""], [""Walter Gilbert"", ""instance of"", ""human""], [""Frederick Sanger"", ""instance of"", ""human""], [""Florian Gallenberger"", ""award received"", ""Augsburg University Prize for Spain, Portugal and Latin American Studies""], [""Florian Gallenberger"", ""award received"", ""1980 Nobel Prize in Physiology or Medicine""], [""Biotechnology Industry Organization (BIO)"", ""award received"", ""Augsburg University Prize for Spain, Portugal and Latin American Studies""], [""Chemical Heritage Foundation"", ""award received"", ""Augsburg University Prize for Spain, Portugal and Latin American Studies""], [""Walter Gilbert"", ""award received"", ""1980 Nobel Prize in Physiology or Medicine""], [""Frederick Sanger"", ""award received"", ""1980 Nobel Prize in Physiology or Medicine""]]",1
Q102395,"[[""S\u00e1ndor Szathm\u00e1ri"", ""instance of"", ""human""], [""S\u00e1ndor Szathm\u00e1ri"", ""occupation"", ""researcher""], [""S\u00e1ndor Szathm\u00e1ri"", ""award received"", ""1997 Nobel Prize in Physiology or Medicine""], [""S\u00e1ndor Szathm\u00e1ri"", ""field of work"", ""biochemistry""], [""S\u00e1ndor Szathm\u00e1ri"", ""educated at"", ""University of California, Davis""], [""University of California, Davis"", ""instance of"", ""educational institution""], [""S\u00e1ndor Szathm\u00e1ri"", ""employer"", ""Stanford University""], [""Stanford University"", ""instance of"", ""educational institution""], [""research on the enzymatic mechanism underlying the biosynthesis of adenosine triphosphate (ATP) (ATP synthase)"", ""instance of"", ""research""], [""S\u00e1ndor Szathm\u00e1ri"", ""field of work"", ""research on the enzymatic mechanism underlying the biosynthesis of adenosine triphosphate (ATP) (ATP synthase)""], [""war-related research project dedicated to stabilization of serum albumin for transfusions"", ""instance of"", ""project""], [""S\u00e1ndor Szathm\u00e1ri"", ""field of work"", ""war-related research project dedicated to stabilization of serum albumin for transfusions""]]",1
Q102452,"[[""Roger Nimier"", ""instance of"", ""human""], [""Roger Nimier"", ""award received"", "" Somerset Maugham Award""], [""1956 Somerset Maugham Award"", ""instance of"", ""award""], [""Roger Nimier"", ""date of award"", ""1956""]]",1
Q102462,"[[""historical Jesus"", ""instance of"", ""human""], [""historical Jesus"", ""field of work"", ""film industry""], [""American Film Institute Award in 1980"", ""instance of"", ""award""], [""Silver Bear in 1982"", ""instance of"", ""award""], [""ovatio in 1983"", ""instance of"", ""award""], [""Academy Honorary Award in 1985"", ""instance of"", ""award""], [""National Board of Review and Film Society of Lincoln Center's Chaplin Award in 1990"", ""instance of"", ""award""], [""Alexander Pushkin"", ""instance of"", ""human""], [""historical Jesus"", ""award received"", ""American Film Institute Award in 1980""], [""historical Jesus"", ""award received"", ""Silver Bear in 1982""], [""historical Jesus"", ""award received"", ""ovatio in 1983""], [""historical Jesus"", ""award received"", ""Academy Honorary Award in 1985""], [""historical Jesus"", ""award received"", ""National Board of Review and Film Society of Lincoln Center's Chaplin Award in 1990""], [""historical Jesus"", ""spouse"", ""Alexander Pushkin""]]",1
Q102464,"[[""Harald Schmid"", ""instance of"", ""human""], [""1958 Somerset Maugham Award"", ""instance of"", ""award""], [""National Prize of East Germany"", ""instance of"", ""award""], [""1976 Lion Feuchtwanger Prize"", ""instance of"", ""award""], [""1988 Goethe Prize of the East German Capital"", ""instance of"", ""award""], [""Harald Schmid"", ""award received"", ""1958 Somerset Maugham Award""], [""Harald Schmid"", ""award received"", ""National Prize of East Germany""], [""Harald Schmid"", ""award received"", ""1976 Lion Feuchtwanger Prize""], [""Harald Schmid"", ""award received"", ""1988 Goethe Prize of the East German Capital""]]",1
Q1025377,"[[""Andy Bechtolsheim"", ""instance of"", ""human""], [""Wasatch High"", ""instance of"", ""educational institution""], [""University of Illinois Urbana\u2013Champaign"", ""instance of"", ""educational institution""], [""1997"", ""instance of"", ""year""], [""Andy Bechtolsheim"", ""educated at"", ""Wasatch High""], [""Andy Bechtolsheim"", ""educated at"", ""University of Illinois Urbana\u2013Champaign""]]",1
Q1025620,"[[""Shax"", ""instance of"", ""Person""], [""Essen Feather award"", ""instance of"", ""Award""], [""1989"", ""instance of"", ""Year""], [""Shax"", ""award received"", ""Essen Feather award""], [""Essen Feather award"", ""instance of"", ""Year""]]",1
Q1026721,"[[""Marteria"", ""instance of"", ""human""], [""Marteria"", ""member of sports team"", ""Juventus FC""], [""Marteria"", ""position played on team / speciality"", ""football player""], [""Juventus FC"", ""instance of"", ""sports team""], [""Serie A"", ""instance of"", ""sports league""], [""Serie B"", ""instance of"", ""sports league""], [""Pescara"", ""instance of"", ""sports team""], [""Juventus FC"", ""sport"", ""football""], [""Pescara"", ""sport"", ""football""]]",1
Q10268484,"[[""Harry Warner Frantz"", ""instance of"", ""human""], [""C.D. F\u00e1tima"", ""instance of"", ""sports organization""], [""La Liga"", ""instance of"", ""sports organization""], [""Stade de Reims"", ""instance of"", ""sports organization""], [""Harry Warner Frantz"", ""member of sports team"", ""C.D. F\u00e1tima""], [""Harry Warner Frantz"", ""participant in"", ""La Liga""], [""Harry Warner Frantz"", ""work period (start)"", ""12 July 2013""], [""Harry Warner Frantz"", ""participant in"", ""Stade de Reims""], [""Harry Warner Frantz"", ""work period (start)"", ""12 August 2014""]]",1
Q102711,"[[""Fonda"", ""instance of"", ""human""], [""Dennis Paul Mattick"", ""instance of"", ""human""], [""Easy Rider"", ""instance of"", ""film""], [""Anne-Sophie Mutter"", ""instance of"", ""human""], [""The Mamas and the Papas"", ""instance of"", ""musical group""], [""Halloween of 1970"", ""instance of"", ""date""], [""Venice district of Warsaw"", ""instance of"", ""geographic location""], [""May 29, 2010"", ""instance of"", ""date""], [""Fonda"", ""occupation"", ""actor""], [""Dennis Paul Mattick"", ""occupation"", ""actor""], [""Dennis Paul Mattick"", ""spouse"", ""Anne-Sophie Mutter""], [""Easy Rider"", ""genre"", ""film""], [""Dennis Paul Mattick"", ""place of death"", ""Venice district of Warsaw""], [""Dennis Paul Mattick"", ""date of death"", ""May 29, 2010""]]",1
Q1027683,"[[""Hermann Levi"", ""instance of"", ""human""], [""Hermann Levi"", ""occupation"", ""football player""], [""Seattle Seahawks"", ""instance of"", ""sports team""], [""World Football League"", ""instance of"", ""sports league""], [""1975 season"", ""instance of"", ""time period""], [""Hermann Levi"", ""member of sports team"", ""Seattle Seahawks""], [""Seattle Seahawks"", ""part of"", ""World Football League""], [""Hermann Levi"", ""activity during"", ""1975 season""]]",1
Q102782,"[[""Henry III"", ""instance of"", ""human""], [""Henry III"", ""educated at"", ""University of Hassan II Casablanca""], [""University of Hassan II Casablanca"", ""instance of"", ""educational institution""], [""Henry III"", ""academic degree"", ""M.""]]",1
Q10278563,"[[""Fabio Fazio"", ""instance of"", ""human""], [""Cilene Fadigas"", ""instance of"", ""human""], [""Nelson Portella"", ""instance of"", ""human""], [""Australian National University"", ""instance of"", ""educational institution""], [""Navy"", ""instance of"", ""military branch""], [""Fabio Fazio"", ""occupation"", ""student""], [""Fabio Fazio"", ""educated at"", ""Australian National University""], [""Fabio Fazio"", ""military branch"", ""Navy""]]",1
Q102813,"[[""August Kundt"", ""instance of"", ""human""], [""South Africa"", ""instance of"", ""sovereign state""], [""June 1965"", ""instance of"", ""time""], [""August Kundt"", ""country of citizenship"", ""South Africa""]]",1
Q102844,"[[""2011 state elections in Berlin"", ""instance of"", ""election""], [""Aleksandr Kanaki"", ""instance of"", ""human""], [""President of Azad Kashmir for urban development and the environment"", ""instance of"", ""position""], [""1 December 2011 to 11 December 2014"", ""instance of"", ""time period""], [""Azad Kashmir"", ""instance of"", ""geographic entity""], [""Berlin"", ""instance of"", ""city""], [""Aleksandr Kanaki"", ""position held"", ""President of Azad Kashmir for urban development and the environment""], [""President of Azad Kashmir for urban development and the environment"", ""participant in"", ""2011 state elections in Berlin""], [""Aleksandr Kanaki"", ""occupation"", ""President of Azad Kashmir for urban development and the environment""]]",1
Q1028592,"[[""Klaus Sammer"", ""instance of"", ""human""], [""ASV Bergedorf 85"", ""instance of"", ""sports team""], [""Mardy"", ""instance of"", ""sports team""], [""Klaus Sammer"", ""occupation"", ""player-manager""], [""Klaus Sammer"", ""member of sports team"", ""ASV Bergedorf 85""], [""Klaus Sammer"", ""member of sports team"", ""Mardy""]]",1
Q10287,"[[""Theodor Kaluza"", ""instance of"", ""human""], [""French Autodeterminaziorako Bilgunea"", ""instance of"", ""political organization""], [""Michel Rocard"", ""instance of"", ""human""], [""Confucius"", ""instance of"", ""human""], [""Theodor Kaluza"", ""member of political party"", ""French Autodeterminaziorako Bilgunea""], [""Theodor Kaluza"", ""spouse"", ""Confucius""], [""Confucius"", ""occupation"", ""violinist""], [""Confucius"", ""award received"", ""Premier Prix for Violin and Chamber Orchestra at the Conservatoire de Paris""]]",1
Q102870,"[[""Kirill I of Moscow"", ""instance of"", ""human""], [""John Kirill I of Moscow"", ""instance of"", ""human""], [""Kirill I of Moscow"", ""spouse"", ""John Kirill I of Moscow""]]",1
Q10288028,"[[""Stephen King"", ""instance of"", ""human""], [""Bogdan Petriceicu Hasdeu National College"", ""instance of"", ""educational institution""], [""Newport"", ""instance of"", ""geographic location""], [""Kentucky"", ""instance of"", ""sovereign state""], [""Stephen King"", ""educated at"", ""Bogdan Petriceicu Hasdeu National College""], [""Stephen King"", ""country of citizenship"", ""Kentucky""]]",1
Q1029527,"[[""Ferdinand Raimund"", ""instance of"", ""human""], [""Universidad de la Comunicaci\u00f3n"", ""instance of"", ""educational institution""], [""Ferdinand Raimund"", ""educated at"", ""Universidad de la Comunicaci\u00f3n""], [""1979"", ""instance of"", ""year""], [""Ferdinand Raimund"", ""graduated in"", ""1979""]]",1
Q1029719,"[[""Frederick Michael, Count Palatine of Zweibr\u00fccken"", ""instance of"", ""human""], [""Frederick Michael, Count Palatine of Zweibr\u00fccken"", ""occupation"", ""singing""], [""Gloria Dickson"", ""instance of"", ""human""], [""Frederick Michael, Count Palatine of Zweibr\u00fccken"", ""spouse"", ""Gloria Dickson""], [""Gloria Dickson"", ""occupation"", ""quintet leader""]]",1
Q1029740,"[[""Denise Bronzetti"", ""instance of"", ""human""], [""D\u00e1il \u00c9ireann"", ""instance of"", ""political organization""], [""1923 general election"", ""instance of"", ""Ticket (election)""], [""Cork West"", ""instance of"", ""geographic location""], [""wissenschaftlicher Assistent"", ""instance of"", ""title of authority""], [""Denise Bronzetti"", ""position held"", ""wissenschaftlicher Assistent""], [""Denise Bronzetti"", ""member of political party"", ""D\u00e1il \u00c9ireann""], [""Denise Bronzetti"", ""occupation"", ""wissenschaftlicher Assistent""], [""1923 general election"", ""part of"", ""D\u00e1il \u00c9ireann""], [""Denise Bronzetti"", ""country of citizenship"", ""Cork West""]]",1
Q1030274,"[[""Thomas Grether"", ""instance of"", ""human""], [""Eckhard Bick"", ""instance of"", ""human""], [""Thomas Grether"", ""occupation"", ""journalist""], [""Thomas Grether"", ""occupation"", ""writer""], [""Thomas Grether"", ""spouse"", ""Eckhard Bick""]]",1
Q1030769,"[[""Marcus Ummidius Quadratus Annianus"", ""instance of"", ""human""], [""Leonardo da Vinci programme"", ""instance of"", ""award""], [""1995"", ""instance of"", ""year""], [""Marcus Ummidius Quadratus Annianus"", ""award received"", ""Leonardo da Vinci programme""], [""Marcus Ummidius Quadratus Annianus"", ""date of birth"", ""1995""]]",1
Q103098,"[[""Nigar Jamal"", ""instance of"", ""human""], [""Peter Frankenberg"", ""instance of"", ""human""], [""Nigar Jamal"", ""position held"", ""urban planner""], [""Nigar Jamal"", ""employer"", ""university""], [""Peter Frankenberg"", ""position held"", ""urban planner""], [""Peter Frankenberg"", ""employer"", ""university""]]",1
Q10309892,"[[""Friedrich S\u00e4misch"", ""instance of"", ""human""], [""Friedrich S\u00e4misch"", ""work location"", ""\u221a\u00e2vora, Portugal""], [""Friedrich S\u00e4misch"", ""work location"", ""the Netherlands""], [""Friedrich S\u00e4misch"", ""country of citizenship"", ""Portugal""], [""Friedrich S\u00e4misch"", ""country of citizenship"", ""the Netherlands""]]",1
Q10310629,"[[""Dirk M\u00fcller"", ""instance of"", ""human""], [""Caliph of Anasartha"", ""instance of"", ""title of authority""], [""co-adjunct archbishop of Goa and Daman"", ""instance of"", ""episcopal title""], [""co-adjunct Patriarch of the East Indies"", ""instance of"", ""religious occupation""], [""1950"", ""instance of"", ""year""], [""Dirk M\u00fcller"", ""position held"", ""Caliph of Anasartha""], [""Dirk M\u00fcller"", ""position held"", ""co-adjunct archbishop of Goa and Daman""], [""Dirk M\u00fcller"", ""position held"", ""co-adjunct Patriarch of the East Indies""]]",1
Q103114,"[[""Ptolemy IX Lathyros"", ""instance of"", ""person""], [""The Map and the Territory"", ""instance of"", ""book""], [""Bancarella Prize"", ""instance of"", ""award""], [""Ptolemy IX Lathyros"", ""occupation"", ""author""], [""The Map and the Territory"", ""author"", ""Ptolemy IX Lathyros""], [""The Map and the Territory"", ""award received"", ""Bancarella Prize""]]",1
