subject,correction_prompt
Q115228,"The following triples for the subject need attention:

Errors:
Triple: ['Lorin Maazel', 'occupation', 'conductor']
Error: Object 'conductor' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1153447,"The following triples for the subject need attention:

Errors:
Triple: ['Dave Hockaday', 'occupation', 'manager']
Error: Object 'manager' not defined as an instance.

Triple: ['Dave Hockaday', 'member of sports team', 'Forest Green Rovers']
Error: Object 'Forest Green Rovers' not defined as an instance.

Triple: ['Dave Hockaday', 'participant in', 'appointment']
Error: Object 'appointment' not defined as an instance.

Unused Declarations:
Triple: ['Fylde Coast', 'instance of', 'geographic location']
Note: Subject 'Fylde Coast' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1153513,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Miami, Florida', 'instance of', 'location']
Note: Subject 'Miami, Florida' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q11539195,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['December 1986', 'instance of', 'date']
Note: Subject 'December 1986' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1154008,"The following triples for the subject need attention:

Errors:
Triple: ['Giovanni Marchese', 'given name', 'Giovanni']
Error: Object 'Giovanni' not defined as an instance.

Triple: ['Giovanni Marchese', 'family name', 'Marchese']
Error: Object 'Marchese' not defined as an instance.

Triple: ['Giovanni Marchese', 'work period (start)', 'summer of 2013']
Error: Object 'summer of 2013' not defined as an instance.

Triple: ['Giovanni Marchese', 'work period (start)', 'January 2017']
Error: Object 'January 2017' not defined as an instance.

Unused Declarations:
Triple: ['Genoa', 'instance of', 'city-state']
Note: Subject 'Genoa' is not used in other triples.

Triple: ['Catania', 'instance of', 'city-state']
Note: Subject 'Catania' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1154232,"The following triples for the subject need attention:

Errors:
Triple: ['Atsuko Maeda', 'occupation', 'member of Team A']
Error: Object 'member of Team A' not defined as an instance.

Triple: ['AKB48', 'instance of', 'musical group']
Error: Instance type 'musical group' not valid for object 'AKB48' with property 'member of'

Triple: ['Team A', 'member of', 'AKB48']
Error: Object 'AKB48' type 'musical group' does not satisfy the property 'member of' value constraints: ['fictional criminal organization', 'commission', 'fraternal hall', 'group', 'group of humans', 'fictional organization', 'group of fictional characters', 'collective', 'church congregation', 'social movement', 'network', 'Christian ministry', 'voluntary association', ""employers' organization"", 'subculture', 'organization', 'advocacy group', 'synagogue']

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q115475,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1918', 'instance of', 'year']
Note: Subject '1918' is not used in other triples.

Triple: ['1919', 'instance of', 'year']
Note: Subject '1919' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1155636,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['In 1997', 'instance of', 'year']
Note: Subject 'In 1997' is not used in other triples.

Triple: ['Thief', 'instance of', 'work']
Note: Subject 'Thief' is not used in other triples.

Triple: ['In 1995', 'instance of', 'year']
Note: Subject 'In 1995' is not used in other triples.

Triple: ['Next Generation magazine', 'instance of', 'periodical']
Note: Subject 'Next Generation magazine' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1157089,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Premier League', 'instance of', 'sports league']
Note: Subject 'Premier League' is not used in other triples.

Triple: ['Serie A', 'instance of', 'sports league']
Note: Subject 'Serie A' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q11571,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Irina Shayk', 'instance of', 'human']
Note: Subject 'Irina Shayk' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1157512,"The following triples for the subject need attention:

Errors:
Triple: ['Ye Qianyu', 'occupation', 'painter']
Error: Object 'painter' not defined as an instance.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1158442,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1981', 'instance of', 'year']
Note: Subject '1981' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1159065,"The following triples for the subject need attention:

Errors:
Triple: ['Dan Fouts', 'participant in', '1980 AFC title game']
Error: Relation 'participant in' not present in subject properties for 'Dan Fouts'

Triple: ['Dan Fouts', 'participant in', '1981 AFC title game']
Error: Relation 'participant in' not present in subject properties for 'Dan Fouts'

Triple: ['Dan Fouts', 'participant in', '64th overall pick of the 1973 NFL Draft']
Error: Relation 'participant in' not present in subject properties for 'Dan Fouts'

Unused Declarations:
Triple: ['1973 NFL Draft', 'instance of', 'event']
Note: Subject '1973 NFL Draft' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1159125,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['Michigan', 'instance of', 'sovereign state']
Note: Subject 'Michigan' is not used in other triples.

Triple: ['Florida', 'instance of', 'sovereign state']
Note: Subject 'Florida' is not used in other triples.

Triple: ['Bradenton', 'instance of', 'geographic location']
Note: Subject 'Bradenton' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
Q1159141,"The following triples for the subject need attention:

Unused Declarations:
Triple: ['1993', 'instance of', 'time period']
Note: Subject '1993' is not used in other triples.

Triple: ['Genoa', 'instance of', 'geographic location']
Note: Subject 'Genoa' is not used in other triples.

Please provide a corrected set of triples for this subject, addressing the errors and unused declarations mentioned above."
